revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
90000,50,317066795,480880831,1651,1669,3320,825.454,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_50,False,False
90000,55,298328823,470771822,1745,1575,3320,825.259,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_55,False,False
90000,60,276086984,461328112,1856,1464,3320,825.028,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_60,False,False
90000,65,256401008,450636458,1961,1359,3320,823.757,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_65,False,False
90000,70,239223363,443647991,2048,1272,3320,824.971,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_70,False,False
90000,75,222537042,436349440,2136,1184,3320,824.789,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_75,False,False
90000,80,206914839,427711982,2215,1105,3320,824.642,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_80,False,False
90000,85,194188481,420073381,2286,1034,3320,824.406,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_85,False,False
90000,90,177135077,416184577,2375,945,3320,824.115,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_90,False,False
90000,95,167298582,413358897,2425,895,3320,824.869,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_95,False,False
90000,100,148344984,406206832,2527,793,3320,824.781,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_100,False,False
90000,105,149748580,409206193,2518,802,3320,825.155,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_105,False,False
90000,110,134371267,406691350,2600,720,3320,825.703,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_110,False,False
90000,115,126977300,401747603,2639,681,3320,826.045,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_115,False,False
90000,120,118944014,399660567,2682,638,3320,826.855,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_120,False,False
90000,125,115450431,394728838,2697,623,3320,826.651,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_125,False,False
90000,130,113126563,397898932,2711,609,3320,827.077,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_130,False,False
90000,135,110690798,393245645,2723,597,3320,826.441,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_135,False,False
90000,140,102959078,390387944,2763,557,3320,826.326,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_140,False,False
90000,145,95533599,389749506,2804,516,3320,826.332,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_145,False,False
90000,150,92170276,389443589,2823,497,3320,827.243,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\90000\vehicles_150,True,True
