num_vehicles,total_penalty,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty
120,803717700,3688,560,4248,1107.791,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_120,False
125,728649400,3739,509,4248,1107.481,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_125,False
130,677884800,3771,477,4248,1107.303,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_130,False
135,621811400,3813,435,4248,1108.427,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_135,False
140,583033500,3839,409,4248,1109.697,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_140,False
145,530601500,3874,374,4248,1110.287,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_145,False
150,452377200,3927,321,4248,1108.89,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_150,False
155,444921800,3935,313,4248,1112.043,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_155,False
160,394230400,3972,276,4248,1110.699,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_160,False
165,392102600,3973,275,4248,1110.599,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_165,False
170,346951100,4007,241,4248,1111.608,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_170,False
175,294052900,4043,205,4248,1109.875,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_175,False
180,281783400,4054,194,4248,1110.354,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_180,False
185,310601700,4036,212,4248,1109.378,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_185,False
190,275097100,4060,188,4248,1108.223,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_190,False
195,247817600,4079,169,4248,1111.715,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_195,False
200,236648100,4086,162,4248,1114.2,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\8월21일\FOCUSED\Remove_Pending_depot\Penalty_per_vehicles\Remove_Pending_Depot\vehicles_200,True
