vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,823,39,23,22,1,232,591,767.38,739.81,27.57,523,2833076
1,3,3,810,40,18,16,2,168,642,563.96,512.46,51.5,582,2076288
2,5,5,781,24,15,14,1,171,610,573.72,511.68,62.04,568,2052237
3,7,7,813,24,15,14,1,138,675,442.26,410.02,32.24,637,1709466
4,9,9,778,36,17,17,0,171,607,559.36,559.36,0.0,545,2089045
5,2,2,816,39,20,18,2,177,639,569.96,514.82,55.14,577,2206579
6,3,3,816,19,13,11,2,143,673,495.98,444.48,51.5,639,1724593
7,5,5,815,6,6,5,1,61,754,204.21,176.64,27.57,742,744031
8,7,7,826,8,8,6,2,75,751,230.87,171.06,59.81,737,926257
9,9,9,831,11,9,7,2,98,733,327.64,241.67,85.97,711,1183562
10,2,2,824,17,9,7,2,67,757,221.0,165.86,55.14,729,861565
11,3,3,736,13,8,7,1,88,648,293.71,269.78,23.93,624,1061288
12,5,5,525,2,2,2,0,20,505,64.48,64.48,0.0,501,244548
13,7,7,714,4,4,3,1,45,669,149.07,116.83,32.24,661,541031
14,9,9,398,6,4,3,1,50,348,179.22,117.18,62.04,340,592966
15,2,2,701,8,4,3,1,50,651,179.22,151.65,27.57,635,592966
16,3,3,347,3,4,3,1,46,301,153.42,129.49,23.93,295,551418
17,5,5,349,11,4,4,0,32,317,95.72,95.72,0.0,299,406000
18,7,7,514,2,2,1,1,20,494,64.48,32.24,32.24,490,244548
19,9,9,359,3,3,2,1,40,319,138.75,76.71,62.04,313,470692
20,2,2,374,1,2,1,1,16,358,55.14,27.57,27.57,356,203000
21,3,3,718,4,3,2,1,40,678,138.75,114.82,23.93,670,470692
22,5,5,762,18,6,6,0,62,700,201.28,201.28,0.0,672,754418
23,7,7,633,1,2,1,1,20,613,64.48,32.24,32.24,611,244548
24,9,9,560,4,3,2,1,40,520,138.75,76.71,62.04,512,470692
25,2,2,372,1,2,1,1,16,356,55.14,27.57,27.57,354,203000
26,3,3,771,4,3,2,1,40,731,138.75,114.82,23.93,725,470692
27,5,5,379,3,2,2,0,16,363,55.14,55.14,0.0,357,203000
28,7,7,649,3,3,2,1,24,625,70.01,37.77,32.24,619,304500
29,9,9,758,2,3,2,1,40,718,138.75,76.71,62.04,714,470692
30,2,2,398,4,2,1,1,16,382,55.14,27.57,27.57,376,203000
31,3,3,815,5,4,3,1,46,769,153.42,129.49,23.93,759,551418
32,5,5,358,5,3,2,1,40,318,138.75,76.71,62.04,312,470692
33,7,7,733,1,2,1,1,20,713,64.48,32.24,32.24,711,244548
34,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
35,2,2,374,1,2,1,1,28,346,100.48,50.24,50.24,344,327644
36,3,3,753,7,4,3,1,36,717,112.34,88.41,23.93,705,447548
37,5,5,333,4,3,2,1,40,293,138.75,76.71,62.04,285,470692
38,7,7,746,2,3,1,2,25,721,69.5,23.93,45.57,719,314887
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,411,1,2,1,1,16,395,55.14,27.57,27.57,393,203000
41,3,3,385,1,2,1,1,30,355,105.56,52.78,52.78,353,348418
42,5,5,578,2,2,2,0,16,562,47.86,47.86,0.0,558,203000
43,7,7,757,4,3,1,2,25,732,69.5,23.93,45.57,728,314887
44,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
45,2,2,463,4,2,1,1,16,447,55.14,27.57,27.57,441,203000
46,3,3,574,3,2,1,1,16,558,47.86,23.93,23.93,552,203000
47,5,5,570,5,2,2,0,16,554,47.86,47.86,0.0,548,203000
48,7,7,757,4,3,1,2,25,732,69.5,23.93,45.57,728,314887
49,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
50,2,2,431,1,2,1,1,16,415,55.14,27.57,27.57,413,203000
51,3,3,575,4,2,1,1,30,545,105.56,52.78,52.78,537,348418
52,5,5,581,7,2,2,0,16,565,47.86,47.86,0.0,555,203000
53,7,7,755,2,3,1,2,25,730,69.5,23.93,45.57,726,314887
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,454,3,2,1,1,16,438,55.14,27.57,27.57,432,203000
56,3,3,566,4,3,2,1,19,547,55.58,31.65,23.93,539,252565
57,5,5,457,4,2,2,0,16,441,55.14,55.14,0.0,433,203000
58,7,7,762,4,3,1,2,25,737,69.5,23.93,45.57,733,314887
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
60,2,2,516,2,3,2,1,24,492,70.01,42.44,27.57,488,304500
61,3,3,593,2,2,1,1,16,577,47.86,23.93,23.93,573,203000
62,5,5,594,7,2,2,0,16,578,47.86,47.86,0.0,572,203000
63,7,7,775,2,3,2,1,24,751,70.01,37.77,32.24,747,304500
64,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
65,2,2,492,1,2,1,1,16,476,55.14,27.57,27.57,474,203000
66,3,3,632,1,2,1,1,16,616,47.86,23.93,23.93,614,203000
67,5,5,603,7,3,2,1,40,563,138.75,76.71,62.04,553,470692
68,7,7,731,1,3,1,2,25,706,69.5,23.93,45.57,704,314887
69,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
70,2,2,474,1,2,1,1,28,446,100.48,50.24,50.24,444,327644
71,3,3,620,4,2,1,1,16,604,47.86,23.93,23.93,596,203000
72,5,5,634,3,2,2,0,16,618,47.86,47.86,0.0,614,203000
73,7,7,757,1,3,1,2,24,733,70.01,27.57,42.44,731,304500
74,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
75,2,2,533,3,2,1,1,16,517,55.14,27.57,27.57,513,203000
76,3,3,605,4,3,2,1,19,586,55.58,31.65,23.93,580,252565
77,5,5,546,5,2,2,0,16,530,55.14,55.14,0.0,522,203000
78,7,7,760,1,3,1,2,25,735,69.5,23.93,45.57,733,314887
79,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
80,2,2,552,2,2,1,1,16,536,55.14,27.57,27.57,534,203000
81,3,3,632,1,2,1,1,16,616,47.86,23.93,23.93,614,203000
82,5,5,746,5,4,3,1,29,717,75.03,64.83,10.2,711,374839
83,7,7,737,2,3,1,2,25,712,69.5,23.93,45.57,708,314887
84,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
85,2,2,588,3,2,1,1,16,572,55.14,27.57,27.57,568,203000
86,3,3,625,1,2,1,1,30,595,105.56,52.78,52.78,593,348418
87,5,5,633,4,2,2,0,16,617,47.86,47.86,0.0,609,203000
88,7,7,746,3,3,1,2,24,722,70.01,27.57,42.44,716,304500
89,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
90,2,2,588,1,2,1,1,16,572,55.14,27.57,27.57,570,203000
91,3,3,650,2,2,1,1,16,634,47.86,23.93,23.93,630,203000
92,5,5,679,8,3,2,1,40,639,138.75,76.71,62.04,629,470692
93,7,7,796,4,3,1,2,24,772,70.01,27.57,42.44,768,304500
94,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
95,2,2,599,4,2,1,1,16,583,55.14,27.57,27.57,579,203000
96,3,3,645,2,2,1,1,30,615,105.56,52.78,52.78,611,348418
97,5,5,618,5,4,4,0,22,596,63.3,63.3,0.0,586,302130
98,7,7,769,2,3,2,1,24,745,70.01,37.77,32.24,741,304500
99,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
100,2,2,635,2,2,1,1,16,619,55.14,27.57,27.57,617,203000
101,3,3,236,1,2,1,1,30,206,105.56,52.78,52.78,204,348418
102,5,5,643,6,4,4,0,28,615,77.22,77.22,0.0,607,364452
103,7,7,756,3,3,1,2,24,732,70.01,27.57,42.44,728,304500
104,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
105,2,2,696,4,2,1,1,16,680,55.14,27.57,27.57,676,203000
106,3,3,662,1,2,1,1,16,646,47.86,23.93,23.93,644,203000
107,5,5,747,4,3,2,1,25,722,69.5,56.17,13.33,714,314887
108,7,7,775,2,3,1,2,25,750,69.5,23.93,45.57,746,314887
109,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
110,2,2,656,1,2,1,1,16,640,55.14,27.57,27.57,638,203000
111,3,3,659,3,2,1,1,16,643,47.86,23.93,23.93,637,203000
112,5,5,663,7,4,4,0,22,641,63.3,63.3,0.0,631,302130
113,7,7,772,4,3,1,2,25,747,69.5,23.93,45.57,739,314887
114,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
115,2,2,655,1,2,1,1,16,639,55.14,27.57,27.57,637,203000
116,3,3,685,1,2,1,1,30,655,105.56,52.78,52.78,653,348418
117,5,5,351,2,3,2,1,39,312,134.4,72.36,62.04,308,460305
118,7,7,789,4,3,1,2,24,765,70.01,27.57,42.44,759,304500
119,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
120,2,2,666,4,3,2,1,19,647,55.58,28.01,27.57,639,252565
121,3,3,709,1,2,1,1,30,679,105.56,52.78,52.78,677,348418
122,5,5,323,4,3,2,1,39,284,134.4,72.36,62.04,276,460305
123,7,7,761,4,3,1,2,25,736,69.5,23.93,45.57,734,314887
124,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
125,2,2,688,4,2,1,1,16,672,55.14,27.57,27.57,664,203000
126,3,3,717,4,2,1,1,30,687,105.56,52.78,52.78,681,348418
127,5,5,786,8,3,2,1,24,762,70.01,59.81,10.2,752,304500
128,7,7,804,4,3,1,2,24,780,70.01,27.57,42.44,774,304500
129,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
130,2,2,692,1,2,1,1,16,676,55.14,27.57,27.57,674,203000
131,3,3,694,3,2,1,1,16,678,47.86,23.93,23.93,672,203000
132,5,5,692,6,2,2,0,16,676,55.14,55.14,0.0,668,203000
133,7,7,776,2,3,1,2,24,752,70.01,27.57,42.44,748,304500
134,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
135,2,2,694,1,2,1,1,16,678,55.14,27.57,27.57,676,203000
136,3,3,701,2,3,2,1,40,661,138.75,85.97,52.78,657,470692
137,5,5,383,2,3,2,1,39,344,139.85,77.81,62.04,340,460305
138,7,7,794,2,3,1,2,24,770,70.01,27.57,42.44,768,304500
139,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
140,2,2,731,2,2,1,1,16,715,55.14,27.57,27.57,711,203000
141,3,3,710,4,2,1,1,16,694,47.86,23.93,23.93,686,203000
142,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
143,7,7,784,3,3,1,2,25,759,69.5,23.93,45.57,753,314887
144,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
145,2,2,714,2,2,1,1,16,698,55.14,27.57,27.57,694,203000
146,3,3,724,4,2,1,1,16,708,47.86,23.93,23.93,704,203000
147,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
148,7,7,792,4,4,3,1,27,765,70.45,38.21,32.24,761,354065
149,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
150,2,2,699,4,2,1,1,16,683,55.14,27.57,27.57,677,203000
151,3,3,724,2,2,1,1,16,708,47.86,23.93,23.93,706,203000
152,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
153,7,7,806,3,3,2,1,25,781,69.5,37.26,32.24,775,314887
154,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
155,2,2,720,4,2,1,1,16,704,55.14,27.57,27.57,696,203000
156,3,3,735,2,2,1,1,16,719,47.86,23.93,23.93,715,203000
157,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
158,7,7,827,3,4,2,2,28,799,77.22,40.9,36.32,795,364452
159,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
160,2,2,731,1,2,1,1,16,715,55.14,27.57,27.57,713,203000
161,3,3,738,4,2,1,1,16,722,47.86,23.93,23.93,718,203000
162,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
163,7,7,813,1,2,1,1,20,793,64.48,32.24,32.24,791,244548
