revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
170000,50,363640047,552993374,1744,1010,2754,824.244,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_50,False,False
170000,55,326080882,530940770,1848,906,2754,825.533,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_55,False,False
170000,60,276645101,496381776,1985,769,2754,825.722,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_60,False,False
170000,65,248535891,478737658,2063,691,2754,826.216,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_65,False,False
170000,70,225533333,462816605,2126,628,2754,825.754,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_70,False,False
170000,75,191379239,436601046,2221,533,2754,825.676,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_75,False,False
170000,80,176566475,427030937,2262,492,2754,827.42,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_80,False,False
170000,85,157323231,417219732,2318,436,2754,826.443,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_85,False,False
170000,90,136267867,404503812,2375,379,2754,826.449,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_90,False,False
170000,95,121146968,395170988,2415,339,2754,827.041,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_95,False,False
170000,100,106396681,383094139,2458,296,2754,826.466,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_100,False,False
170000,105,99500216,379717199,2478,276,2754,826.267,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_105,False,False
170000,110,86967473,367765221,2510,244,2754,827.208,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_110,False,False
170000,115,83925988,368773349,2520,234,2754,826.035,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_115,False,False
170000,120,77186371,361693536,2538,216,2754,825.308,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_120,False,False
170000,125,71990077,357223220,2553,201,2754,826.191,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_125,False,False
170000,130,61791497,351936930,2581,173,2754,825.9,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_130,False,False
170000,135,57789127,350178503,2592,162,2754,827.203,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_135,False,False
170000,140,46821107,343325344,2623,131,2754,826.1,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_140,False,False
170000,145,45325649,343114041,2627,127,2754,826.149,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_145,False,False
170000,150,41424938,339863527,2638,116,2754,827.555,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\170000\vehicles_150,True,True
