n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,2,6,19,6.2
3,10,1,6,3,6,20,5.1
4,9,1,6,3,6,20,4.1
10,3,1,6,17,6,34,6.2
1,10,1,6,21,6,36,4.5
10,3,1,6,30,6,47,6.2
3,10,1,6,32,6,49,5.1
10,4,1,6,34,6,48,4.3
4,10,1,6,53,7,7,3.8
10,9,1,7,0,7,21,5.8
2,5,1,7,1,7,12,7.6
6,7,1,7,2,7,16,5.1
7,5,1,7,5,7,17,6.2
6,7,1,7,6,7,20,5.1
7,4,1,7,6,7,15,3.2
8,2,1,7,9,7,21,5.0
6,1,1,7,14,7,23,4.2
1,10,1,7,19,7,34,4.6
5,7,1,7,19,7,31,4.3
9,6,1,7,20,7,42,4.5
8,2,1,7,24,7,36,5.0
6,7,1,7,29,7,44,5.1
9,6,1,7,29,7,51,4.5
7,4,1,7,34,7,43,3.2
10,9,1,7,59,8,20,5.8
9,6,1,8,0,8,22,6.5
6,1,1,8,1,8,10,4.7
6,2,1,8,1,8,14,5.5
8,1,1,8,2,8,16,5.5
3,4,1,8,5,8,14,4.7
5,3,1,8,6,8,16,5.6
6,7,1,8,6,8,20,6.0
5,3,1,8,7,8,17,5.6
3,4,1,8,8,8,17,4.7
6,7,1,8,10,8,24,6.0
8,1,1,8,10,8,24,5.5
7,4,1,8,11,8,20,4.3
7,1,1,8,12,8,21,4.7
7,4,1,8,12,8,21,4.3
3,8,1,8,13,8,25,3.9
5,3,1,8,13,8,23,5.6
6,1,1,8,13,8,22,4.7
6,7,1,8,14,8,28,6.0
8,1,1,8,16,8,30,5.5
2,1,1,8,19,8,28,5.0
3,4,1,8,19,8,28,4.7
6,1,1,8,21,8,30,4.7
6,1,1,8,22,8,31,4.7
2,4,1,8,24,8,32,4.6
3,4,1,8,26,8,35,4.7
7,1,1,8,26,8,35,4.7
9,6,1,8,26,8,48,6.5
8,4,1,8,27,8,40,5.2
6,1,1,8,28,8,37,4.7
2,4,1,8,29,8,37,4.6
3,4,1,8,30,8,39,4.7
8,4,1,8,30,8,44,5.2
8,4,1,8,31,8,44,5.2
7,1,1,8,36,8,45,4.7
3,1,1,8,37,8,45,4.7
8,4,1,8,38,8,52,5.2
3,4,1,8,41,8,50,4.7
5,3,1,8,41,8,51,5.6
6,1,1,8,42,8,51,4.7
8,7,1,8,45,8,54,4.4
3,8,1,8,46,8,58,3.9
6,1,1,8,46,8,55,4.7
3,4,1,8,47,8,56,4.7
9,1,1,8,48,9,6,7.7
5,3,1,8,49,8,59,5.6
6,1,1,8,50,8,59,4.7
3,1,1,8,51,8,59,4.7
6,1,1,8,51,9,0,4.7
3,9,1,8,52,9,9,4.5
5,3,1,8,52,9,2,5.6
5,3,1,8,53,9,3,5.6
3,1,1,8,54,9,2,4.7
9,4,1,8,55,9,12,5.9
3,1,1,8,56,9,4,4.7
7,4,1,8,56,9,5,4.3
8,5,1,8,56,9,12,5.3
9,6,1,8,57,9,19,6.5
6,1,1,9,0,9,9,4.6
8,2,1,9,5,9,17,5.5
10,3,1,9,5,9,22,4.6
3,4,1,9,6,9,15,4.6
2,4,1,9,14,9,22,4.5
6,3,1,9,16,9,28,4.7
8,7,1,9,16,9,25,4.1
3,4,1,9,17,9,26,4.6
3,1,1,9,18,9,26,4.9
8,1,1,9,19,9,33,5.2
4,2,1,9,20,9,28,4.4
2,4,1,9,24,9,32,4.5
2,4,1,9,26,9,34,4.5
6,1,1,9,26,9,35,4.6
2,4,1,9,28,9,36,4.5
4,2,1,9,28,9,36,4.4
8,2,1,9,33,9,45,5.5
9,1,1,9,33,9,51,7.4
5,10,1,9,37,9,49,3.3
8,7,1,9,37,9,46,4.1
1,9,1,9,42,10,0,7.8
7,1,1,9,44,9,53,4.6
3,4,1,9,47,9,56,4.6
9,7,1,9,48,10,2,5.1
2,4,1,9,49,9,57,4.5
3,4,1,9,50,9,59,4.6
3,1,1,9,51,9,59,4.9
3,4,1,9,51,9,60,4.6
7,4,1,9,56,10,5,4.8
5,2,1,9,57,10,8,4.7
4,7,1,10,1,10,10,4.3
4,10,1,10,2,10,16,4.1
9,4,1,10,2,10,20,5.8
8,1,1,10,3,10,17,5.3
5,9,1,10,4,10,23,5.8
7,4,1,10,4,10,13,4.6
4,2,1,10,5,10,13,4.2
5,3,1,10,6,10,16,5.4
6,8,1,10,6,10,25,5.1
3,1,1,10,7,10,15,4.8
5,3,1,10,9,10,19,5.4
3,5,1,10,10,10,20,6.0
4,7,1,10,10,10,19,4.3
5,9,1,10,11,10,30,5.8
4,9,1,10,12,10,30,5.5
6,7,1,10,12,10,26,5.7
3,1,1,10,14,10,22,4.8
1,9,1,10,16,10,34,6.4
3,1,1,10,18,10,26,4.8
1,9,1,10,19,10,37,6.4
7,4,1,10,21,10,30,4.6
7,4,1,10,23,10,32,4.6
7,4,1,10,25,10,34,4.6
1,9,1,10,26,10,44,6.4
4,3,1,10,27,10,36,4.3
2,1,1,10,28,10,37,4.5
8,3,1,10,28,10,40,4.5
4,3,1,10,29,10,38,4.3
6,7,1,10,29,10,44,5.7
6,7,1,10,30,10,44,5.7
1,10,1,10,32,10,48,5.9
4,2,1,10,32,10,40,4.2
5,1,1,10,32,10,42,5.1
2,5,1,10,33,10,44,5.6
3,1,1,10,33,10,41,4.8
5,1,1,10,33,10,42,5.1
3,4,1,10,34,10,43,4.4
3,5,1,10,35,10,45,6.0
4,2,2,10,36,10,44,4.2
5,1,1,10,36,10,46,5.1
10,4,1,10,36,10,50,4.9
1,9,1,10,37,10,55,6.4
1,10,1,10,37,10,52,5.9
4,3,1,10,37,10,46,4.3
4,9,1,10,41,10,58,5.5
10,4,1,10,41,10,55,4.9
1,7,1,10,42,10,51,4.0
5,2,1,10,43,10,54,4.8
9,4,1,10,44,11,2,5.8
1,10,1,10,47,11,2,5.9
2,5,1,10,48,10,58,5.6
6,7,1,10,49,11,4,5.7
2,4,1,10,50,10,58,3.6
5,9,1,10,50,11,9,5.8
6,3,1,10,51,11,3,5.0
7,1,1,10,51,10,60,4.9
7,4,1,10,52,11,1,4.6
3,5,1,10,53,11,3,6.0
4,2,1,10,53,11,1,4.2
9,10,1,10,55,11,16,5.9
2,4,1,10,56,11,4,3.6
4,2,1,10,56,11,4,4.2
2,5,1,10,58,11,8,5.6
6,1,1,10,59,11,8,4.6
7,4,1,11,0,11,9,4.0
8,4,1,11,1,11,14,4.2
4,7,1,11,2,11,11,4.1
5,3,1,11,4,11,14,5.2
4,3,1,11,6,11,15,4.0
8,6,1,11,6,11,25,4.7
5,2,1,11,7,11,18,5.1
5,3,1,11,8,11,18,5.2
6,1,1,11,9,11,18,4.3
9,4,1,11,9,11,26,5.4
4,2,1,11,10,11,18,4.1
4,2,1,11,11,11,19,4.1
9,10,1,11,14,11,35,6.6
6,1,1,11,15,11,24,4.3
7,4,1,11,15,11,24,4.0
6,3,1,11,16,11,28,4.6
7,4,1,11,16,11,25,4.0
4,7,1,11,17,11,26,4.1
5,9,1,11,21,11,40,6.2
4,7,1,11,22,11,31,4.1
4,2,1,11,23,11,31,4.1
1,10,1,11,24,11,40,6.1
6,1,1,11,24,11,33,4.3
1,10,1,11,25,11,40,6.1
4,2,1,11,26,11,34,4.1
7,4,1,11,27,11,36,4.0
6,7,1,11,28,11,42,5.3
9,10,1,11,29,11,50,6.6
4,7,1,11,30,11,39,4.1
10,3,1,11,31,11,48,7.9
4,7,1,11,32,11,41,4.1
4,7,1,11,33,11,42,4.1
10,3,1,11,36,11,53,7.9
7,4,1,11,37,11,46,4.0
7,9,1,11,38,11,52,5.1
2,5,1,11,39,11,50,5.1
3,10,1,11,40,11,57,7.3
4,7,1,11,40,11,49,4.1
9,3,1,11,40,11,57,4.3
8,6,1,11,41,11,60,4.7
2,1,1,11,42,11,51,4.8
6,2,1,11,42,11,55,5.6
9,10,1,11,43,12,4,6.6
4,7,1,11,44,11,53,4.1
3,9,1,11,45,12,2,4.6
6,7,1,11,45,11,60,5.3
10,3,1,11,45,12,2,7.9
6,7,1,11,47,12,2,5.3
7,4,1,11,47,11,56,4.0
4,7,1,11,49,11,58,4.1
4,2,1,11,50,11,58,4.1
6,7,1,11,51,12,6,5.3
10,3,1,11,51,12,8,7.9
10,3,1,11,52,12,9,7.9
7,4,1,11,53,12,2,4.0
6,2,1,11,54,12,7,5.6
9,3,1,11,54,12,11,4.3
4,9,1,11,58,12,16,5.5
3,5,1,11,59,12,9,5.2
4,2,1,11,59,12,7,4.1
7,4,1,11,59,12,8,4.0
1,3,1,12,0,12,8,4.8
3,6,1,12,1,12,13,3.9
1,9,1,12,11,12,29,6.0
