n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,4,6,22,4.1
6,2,1,6,8,6,21,4.2
10,3,1,6,15,6,32,6.2
10,3,1,6,16,6,33,6.2
10,3,1,6,18,6,35,6.2
6,2,1,6,23,6,36,4.2
4,10,1,6,27,6,41,3.8
10,3,1,6,27,6,44,6.2
6,7,1,6,33,6,48,4.2
10,3,1,6,35,6,52,6.2
1,10,1,6,36,6,52,4.5
6,9,1,6,38,7,0,4.4
10,3,1,6,40,6,57,6.2
1,10,1,6,47,7,2,4.5
10,3,1,6,53,7,10,6.2
1,10,1,6,56,7,12,4.5
6,9,1,6,57,7,19,4.4
6,1,1,7,3,7,12,4.2
6,9,1,7,6,7,28,6.6
5,7,1,7,10,7,22,4.3
6,7,1,7,11,7,26,5.1
4,9,1,7,12,7,30,4.6
7,4,1,7,21,7,30,3.2
6,3,1,7,35,7,47,4.2
6,1,1,7,39,7,48,4.2
6,7,1,7,45,7,60,5.1
6,1,1,7,47,7,56,4.2
3,4,1,7,50,7,59,3.7
6,1,1,7,53,8,2,4.2
8,2,1,7,53,8,5,5.0
2,4,1,8,1,8,9,4.6
5,1,1,8,1,8,10,5.4
6,3,1,8,1,8,13,4.9
6,3,2,8,2,8,14,4.9
7,4,1,8,2,8,11,4.3
5,3,1,8,3,8,13,5.6
9,7,1,8,3,8,17,5.0
6,1,1,8,4,8,13,4.7
1,7,1,8,5,8,14,4.2
2,1,1,8,6,8,15,5.0
3,9,1,8,7,8,24,4.5
6,3,1,8,11,8,23,4.9
9,6,1,8,11,8,33,6.5
7,4,1,8,15,8,24,4.3
5,3,1,8,17,8,27,5.6
8,7,1,8,17,8,26,4.4
3,4,1,8,18,8,27,4.7
2,1,1,8,19,8,28,5.0
3,1,1,8,19,8,27,4.7
3,4,1,8,20,8,29,4.7
6,1,1,8,21,8,30,4.7
6,1,1,8,22,8,31,4.7
2,4,1,8,23,8,31,4.6
3,1,1,8,23,8,31,4.7
3,4,1,8,23,8,32,4.7
7,4,1,8,23,8,32,4.3
2,1,1,8,26,8,35,5.0
5,3,1,8,26,8,36,5.6
6,1,1,8,26,8,35,4.7
8,1,1,8,26,8,40,5.5
6,3,1,8,30,8,42,4.9
7,1,1,8,30,8,39,4.7
6,4,1,8,31,8,40,4.2
10,9,2,8,33,8,54,7.1
6,1,1,8,35,8,44,4.7
5,3,1,8,38,8,48,5.6
7,1,1,8,38,8,47,4.7
7,4,1,8,38,8,47,4.3
8,4,1,8,38,8,52,5.2
2,4,1,8,39,8,47,4.6
5,1,1,8,39,8,48,5.4
2,1,1,8,41,8,50,5.0
9,6,1,8,41,9,3,6.5
9,7,1,8,41,8,55,5.0
8,1,1,8,42,8,56,5.5
2,4,1,8,43,8,51,4.6
3,1,1,8,44,8,52,4.7
5,3,1,8,45,8,55,5.6
8,2,1,8,46,8,58,5.4
5,3,1,8,48,8,58,5.6
3,4,1,8,49,8,58,4.7
3,9,1,8,49,9,6,4.5
2,4,1,8,50,8,58,4.6
5,2,1,8,52,9,2,5.1
