n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,0,6,16,4.5
1,10,1,6,1,6,16,4.5
1,10,1,6,3,6,18,4.5
6,9,1,6,5,6,27,4.4
8,4,1,6,7,6,20,4.1
10,3,1,6,12,6,29,6.2
4,9,1,6,21,6,38,4.1
4,9,1,6,23,6,40,4.1
3,10,1,6,25,6,42,5.1
1,10,1,6,31,6,46,4.5
10,3,1,6,34,6,51,6.2
3,10,1,6,36,6,53,5.1
6,7,1,6,37,6,52,4.2
10,3,1,6,39,6,56,6.2
4,10,1,6,47,7,1,3.8
10,3,1,6,48,7,5,6.2
4,9,2,6,49,7,6,4.1
1,8,1,6,50,7,4,6.0
1,10,2,6,54,7,10,4.5
4,9,1,6,54,7,12,4.1
6,2,1,6,59,7,12,4.2
1,10,1,7,0,7,16,4.6
6,1,1,7,0,7,9,4.2
10,9,1,7,0,7,21,5.8
5,1,1,7,1,7,10,4.5
6,7,2,7,1,7,16,5.1
4,10,1,7,3,7,17,4.0
9,6,1,7,5,7,27,4.5
6,1,1,7,6,7,15,4.2
9,6,1,7,7,7,29,4.5
5,7,1,7,11,7,23,4.3
6,1,1,7,11,7,20,4.2
3,5,1,7,12,7,22,7.3
3,8,1,7,12,7,24,3.5
8,2,1,7,12,7,24,5.0
9,6,1,7,13,7,35,4.5
6,1,1,7,14,7,23,4.2
6,3,1,7,14,7,26,4.2
9,6,1,7,14,7,36,4.5
6,1,1,7,19,7,28,4.2
8,2,1,7,20,7,32,5.0
6,1,1,7,21,7,30,4.2
6,3,1,7,22,7,34,4.2
6,1,1,7,25,7,34,4.2
10,3,1,7,26,7,43,5.6
6,3,1,7,27,7,39,4.2
5,7,1,7,29,7,41,4.3
6,1,1,7,29,7,38,4.2
6,7,1,7,29,7,44,5.1
2,5,1,7,31,7,42,7.6
6,7,1,7,31,7,46,5.1
5,3,1,7,32,7,42,4.6
6,1,1,7,33,7,42,4.2
