n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,7,2,6,2,6,16,4.2
6,7,1,6,3,6,18,4.2
4,10,1,6,5,6,19,3.8
10,3,1,6,5,6,22,6.2
1,10,1,6,7,6,22,4.5
10,4,1,6,7,6,21,4.3
10,3,1,6,8,6,25,6.2
10,3,2,6,13,6,30,6.2
6,7,1,6,15,6,30,4.2
1,10,1,6,16,6,32,4.5
6,7,1,6,16,6,30,4.2
10,3,1,6,16,6,33,6.2
10,3,2,6,18,6,35,6.2
4,9,1,6,21,6,38,4.1
4,9,1,6,23,6,40,4.1
10,3,1,6,24,6,41,6.2
3,10,1,6,25,6,42,5.1
3,9,1,6,26,6,43,3.9
10,3,1,6,28,6,45,6.2
2,10,1,6,29,6,47,4.9
1,10,1,6,30,6,46,4.5
10,1,1,6,31,6,46,5.0
10,4,1,6,33,6,47,4.3
4,9,1,6,34,6,52,4.1
1,10,1,6,35,6,50,4.5
1,10,1,6,37,6,52,4.5
4,9,1,6,37,6,54,4.1
10,3,1,6,37,6,54,6.2
10,4,1,6,37,6,51,4.3
3,10,1,6,38,6,55,5.1
10,2,1,6,38,6,56,5.3
4,9,1,6,39,6,56,4.1
1,10,2,6,41,6,56,4.5
10,3,1,6,41,6,58,6.2
1,10,1,6,42,6,58,4.5
4,9,1,6,42,6,60,4.1
6,2,1,6,42,6,55,4.2
9,5,1,6,42,7,1,4.2
6,7,1,6,44,6,58,4.2
4,10,1,6,45,6,59,3.8
5,9,1,6,45,7,4,4.2
10,3,2,6,45,7,2,6.2
10,4,1,6,45,6,59,4.3
10,3,1,6,46,7,3,6.2
4,9,1,6,47,7,4,4.1
10,3,1,6,47,7,4,6.2
4,10,1,6,48,7,2,3.8
10,3,1,6,48,7,5,6.2
1,10,1,6,49,7,4,4.5
1,10,1,6,51,7,6,4.5
6,7,1,6,51,7,6,4.2
4,9,1,6,52,7,10,4.1
10,4,1,6,53,7,7,4.3
1,10,1,6,54,7,10,4.5
4,9,1,6,54,7,12,4.1
9,10,1,6,54,7,15,5.2
4,9,1,6,55,7,12,4.1
