n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,9,1,6,1,6,19,4.8
10,3,1,6,1,6,18,6.2
1,10,1,6,2,6,18,4.5
6,9,1,6,2,6,24,4.4
1,10,1,6,4,6,20,4.5
10,3,1,6,8,6,25,6.2
4,10,1,6,10,6,24,3.8
1,10,1,6,12,6,28,4.5
10,3,1,6,14,6,31,6.2
1,10,1,6,17,6,32,4.5
4,9,1,6,17,6,34,4.1
6,2,1,6,18,6,31,4.2
10,3,1,6,18,6,35,6.2
4,9,1,6,21,6,38,4.1
10,3,1,6,21,6,38,6.2
10,3,1,6,24,6,41,6.2
10,4,1,6,24,6,38,4.3
10,3,1,6,25,6,42,6.2
1,10,1,6,31,6,46,4.5
10,3,1,6,31,6,48,6.2
6,2,1,6,32,6,45,4.2
10,3,1,6,34,6,51,6.2
6,7,1,6,35,6,50,4.2
4,9,1,6,36,6,54,4.1
4,9,1,6,38,6,56,4.1
10,3,1,6,38,6,55,6.2
10,4,1,6,38,6,52,4.3
10,3,1,6,40,6,57,6.2
10,3,1,6,41,6,58,6.2
1,10,1,6,42,6,58,4.5
4,9,1,6,44,7,2,4.1
3,9,1,6,47,7,4,3.9
1,10,1,6,50,7,6,4.5
1,10,1,6,54,7,10,4.5
10,4,1,6,58,7,12,4.3
9,1,1,7,5,7,23,5.8
6,1,1,7,6,7,15,4.2
10,9,1,7,6,7,27,5.8
6,7,1,7,7,7,22,5.1
6,7,1,7,8,7,22,5.1
10,9,1,7,8,7,29,5.8
4,10,1,7,10,7,24,4.0
8,2,1,7,10,7,22,5.0
6,1,1,7,11,7,20,4.2
5,7,1,7,12,7,24,4.3
6,1,1,7,12,7,21,4.2
7,4,1,7,12,7,21,3.2
5,2,1,7,13,7,24,4.2
7,6,1,7,13,7,28,4.6
2,4,1,7,14,7,22,3.3
6,1,1,7,14,7,23,4.2
7,1,1,7,14,7,23,4.1
7,4,1,7,14,7,23,3.2
6,1,1,7,16,7,25,4.2
8,2,1,7,16,7,28,5.0
1,10,1,7,17,7,32,4.6
7,4,1,7,17,7,26,3.2
6,7,1,7,18,7,32,5.1
