n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,0,6,17,6.2
1,10,1,6,1,6,16,4.5
6,7,1,6,3,6,18,4.2
10,3,1,6,3,6,20,6.2
1,10,1,6,6,6,22,4.5
1,10,1,6,7,6,22,4.5
1,8,1,6,11,6,25,6.0
1,10,1,6,13,6,28,4.5
1,10,1,6,15,6,30,4.5
6,7,1,6,18,6,32,4.2
10,3,1,6,19,6,36,6.2
4,9,1,6,20,6,38,4.1
6,7,1,6,20,6,34,4.2
8,4,1,6,24,6,38,4.1
1,10,1,6,25,6,40,4.5
10,3,1,6,28,6,45,6.2
2,6,1,6,30,6,43,4.0
1,9,1,6,32,6,50,4.8
1,10,1,6,32,6,48,4.5
6,7,1,6,36,6,50,4.2
10,3,1,6,37,6,54,6.2
10,4,1,6,38,6,52,4.3
10,3,2,6,39,6,56,6.2
6,7,1,6,47,7,2,4.2
10,3,1,6,47,7,4,6.2
6,9,1,6,56,7,18,4.4
10,3,1,6,57,7,14,6.2
6,1,1,7,0,7,9,4.2
3,8,1,7,3,7,15,3.5
7,6,1,7,6,7,20,4.6
6,9,1,7,9,7,31,6.6
10,9,1,7,9,7,30,5.8
5,2,1,7,13,7,24,4.2
7,4,1,7,15,7,24,3.2
3,8,1,7,17,7,29,3.5
3,8,1,7,18,7,30,3.5
8,4,1,7,21,7,34,4.4
6,9,1,7,23,7,45,6.6
8,4,1,7,25,7,38,4.4
6,7,1,7,26,7,40,5.1
9,1,1,7,29,7,47,5.8
7,4,1,7,30,7,39,3.2
4,9,1,7,31,7,48,4.6
10,9,1,7,34,7,55,5.8
8,2,1,7,37,7,49,5.0
6,7,1,7,38,7,52,5.1
9,6,1,7,43,8,5,4.5
5,7,1,7,51,8,3,4.3
6,1,1,7,51,8,0,4.2
7,6,1,7,51,8,6,4.6
3,8,1,7,52,8,4,3.5
8,2,1,7,53,8,5,5.0
3,8,1,7,55,8,7,3.5
5,7,1,7,56,8,8,4.3
7,4,1,7,58,8,7,3.2
10,9,1,7,59,8,20,5.8
3,4,2,8,0,8,9,4.7
4,9,1,8,0,8,18,5.4
4,10,1,8,0,8,14,4.0
6,4,1,8,0,8,9,4.2
8,4,1,8,0,8,14,5.2
2,4,1,8,2,8,10,4.6
3,4,1,8,2,8,11,4.7
6,1,1,8,2,8,11,4.7
7,4,1,8,2,8,11,4.3
3,9,1,8,3,8,20,4.5
7,1,1,8,4,8,13,4.7
6,9,1,8,5,8,27,6.9
7,1,1,8,6,8,15,4.7
7,4,1,8,6,8,15,4.3
8,3,1,8,6,8,18,5.3
2,4,1,8,7,8,15,4.6
3,1,1,8,7,8,15,4.7
6,1,1,8,7,8,16,4.7
2,4,1,8,8,8,16,4.6
8,4,1,8,8,8,22,5.2
2,1,2,8,9,8,18,5.0
8,1,1,8,9,8,23,5.5
8,4,1,8,9,8,22,5.2
5,3,1,8,10,8,20,5.6
7,6,1,8,10,8,24,5.1
2,4,1,8,11,8,19,4.6
3,1,1,8,12,8,20,4.7
6,1,1,8,12,8,21,4.7
6,9,1,8,12,8,34,6.9
3,4,1,8,13,8,22,4.7
6,1,1,8,15,8,24,4.7
5,2,1,8,16,8,26,5.1
6,3,1,8,16,8,28,4.9
3,5,1,8,18,8,28,7.0
5,3,1,8,18,8,28,5.6
6,3,1,8,18,8,30,4.9
8,4,1,8,18,8,32,5.2
6,7,1,8,20,8,34,6.0
9,1,1,8,21,8,39,7.7
8,1,1,8,22,8,36,5.5
2,4,1,8,24,8,32,4.6
6,7,1,8,24,8,38,6.0
8,1,1,8,24,8,38,5.5
8,4,1,8,24,8,38,5.2
9,6,1,8,24,8,46,6.5
5,3,2,8,25,8,35,5.6
7,4,1,8,25,8,34,4.3
3,9,1,8,26,8,43,4.5
4,2,1,8,26,8,34,4.1
6,1,1,8,26,8,35,4.7
6,1,1,8,27,8,36,4.7
7,1,1,8,27,8,36,4.7
8,5,1,8,27,8,42,5.3
2,4,1,8,28,8,36,4.6
6,1,1,8,28,8,37,4.7
10,9,1,8,28,8,49,7.1
3,4,1,8,29,8,38,4.7
2,4,1,8,30,8,38,4.6
5,3,1,8,30,8,40,5.6
3,4,1,8,31,8,40,4.7
9,6,1,8,31,8,53,6.5
3,9,1,8,33,8,50,4.5
6,7,1,8,33,8,48,6.0
3,4,1,8,34,8,43,4.7
3,5,1,8,34,8,44,7.0
8,2,1,8,34,8,46,5.4
5,3,1,8,35,8,45,5.6
3,1,1,8,36,8,44,4.7
4,9,1,8,37,8,54,5.4
9,1,1,8,37,8,55,7.7
9,7,1,8,37,8,51,5.0
5,3,1,8,38,8,48,5.6
8,4,1,8,38,8,52,5.2
8,4,1,8,39,8,52,5.2
2,1,1,8,40,8,49,5.0
5,3,2,8,40,8,50,5.6
6,1,1,8,40,8,49,4.7
6,7,1,8,40,8,54,6.0
8,3,1,8,40,8,52,5.3
9,7,1,8,40,8,54,5.0
5,3,1,8,41,8,51,5.6
3,9,1,8,44,9,1,4.5
8,5,1,8,44,8,60,5.3
2,1,1,8,45,8,54,5.0
5,3,1,8,45,8,55,5.6
6,1,1,8,45,8,54,4.7
6,4,1,8,45,8,54,4.2
7,4,1,8,45,8,54,4.3
2,4,1,8,46,8,54,4.6
5,3,1,8,46,8,56,5.6
7,4,1,8,46,8,55,4.3
5,3,1,8,47,8,57,5.6
6,1,1,8,47,8,56,4.7
6,9,1,8,47,9,9,6.9
2,4,1,8,48,8,56,4.6
5,3,1,8,48,8,58,5.6
6,3,1,8,50,9,2,4.9
7,6,1,8,50,9,4,5.1
2,4,1,8,52,8,60,4.6
4,9,1,8,52,9,10,5.4
7,1,1,8,52,9,1,4.7
8,4,1,8,52,9,6,5.2
7,4,1,8,53,9,2,4.3
2,4,1,8,54,9,2,4.6
8,1,1,8,54,9,8,5.5
7,1,1,8,56,9,5,4.7
5,3,1,8,57,9,7,5.6
6,3,1,8,57,9,9,4.9
6,9,1,8,57,9,19,6.9
8,1,1,8,57,9,11,5.5
5,3,1,8,58,9,8,5.6
6,1,1,8,58,9,7,4.7
6,1,1,8,59,9,8,4.7
7,6,1,8,59,9,14,5.1
2,4,1,9,1,9,9,4.5
5,2,1,9,3,9,14,4.7
6,1,1,9,3,9,12,4.6
9,7,1,9,3,9,17,5.1
6,1,1,9,5,9,14,4.6
9,6,1,9,5,9,27,6.1
6,1,1,9,6,9,15,4.6
6,3,1,9,6,9,18,4.7
7,1,1,9,7,9,16,4.6
3,4,1,9,9,9,18,4.6
3,1,1,9,10,9,18,4.9
9,6,2,9,11,9,33,6.1
3,4,1,9,12,9,21,4.6
7,1,1,9,12,9,21,4.6
2,4,1,9,14,9,22,4.5
4,2,1,9,14,9,22,4.4
7,1,1,9,14,9,23,4.6
5,7,1,9,16,9,28,5.1
5,7,1,9,17,9,29,5.1
10,9,1,9,17,9,38,5.6
3,4,1,9,19,9,28,4.6
6,1,1,9,19,9,28,4.6
6,1,1,9,20,9,29,4.6
9,7,1,9,24,9,38,5.1
1,9,1,9,25,9,43,7.8
2,1,1,9,27,9,36,4.7
2,4,1,9,28,9,36,4.5
3,4,1,9,29,9,38,4.6
8,4,1,9,32,9,46,5.3
4,2,1,9,34,9,42,4.4
2,1,1,9,36,9,45,4.7
2,4,1,9,37,9,45,4.5
4,7,1,9,40,9,49,4.4
5,2,1,9,40,9,50,4.7
9,7,1,9,41,9,55,5.1
3,1,1,9,42,9,50,4.9
