n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,2,1,6,6,6,19,4.2
10,3,1,6,15,6,32,6.2
10,3,1,6,31,6,48,6.2
1,8,1,6,42,6,56,6.0
4,9,1,6,48,7,6,4.1
6,1,1,7,3,7,12,4.2
3,8,1,7,13,7,25,3.5
6,1,1,7,17,7,26,4.2
10,9,1,7,29,7,50,5.8
8,2,1,7,32,7,44,5.0
6,7,1,7,34,7,48,5.1
3,8,1,7,38,7,50,3.5
5,2,1,7,41,7,52,4.2
6,1,1,7,42,7,51,4.2
8,4,1,7,42,7,56,4.4
6,9,1,7,52,8,14,6.6
8,2,1,7,55,8,7,5.0
6,9,1,7,59,8,21,6.6
4,2,1,8,1,8,9,4.1
8,1,1,8,1,8,15,5.5
9,6,1,8,2,8,24,6.5
6,7,1,8,3,8,18,6.0
3,9,1,8,4,8,21,4.5
7,1,2,8,5,8,14,4.7
6,1,1,8,6,8,15,4.7
3,1,1,8,8,8,16,4.7
6,1,1,8,8,8,17,4.7
3,6,1,8,9,8,21,3.6
5,3,1,8,11,8,21,5.6
8,4,1,8,14,8,28,5.2
2,1,1,8,15,8,24,5.0
6,3,1,8,15,8,27,4.9
5,3,1,8,19,8,29,5.6
8,7,1,8,22,8,31,4.4
3,4,1,8,24,8,33,4.7
6,1,1,8,25,8,34,4.7
6,1,1,8,30,8,39,4.7
5,3,1,8,33,8,43,5.6
8,4,1,8,38,8,52,5.2
8,1,1,8,40,8,54,5.5
5,7,1,8,42,8,54,5.0
8,4,1,8,42,8,56,5.2
5,3,2,8,44,8,54,5.6
6,7,1,8,48,9,2,6.0
9,7,1,8,48,9,2,5.0
5,3,1,8,51,9,1,5.6
8,4,1,8,55,9,8,5.2
3,4,1,8,58,9,7,4.7
8,5,1,8,59,9,14,5.3
7,6,1,9,19,9,34,4.4
4,9,1,9,20,9,38,5.4
2,4,1,9,22,9,30,4.5
6,1,1,9,22,9,31,4.6
3,1,1,9,25,9,33,4.9
3,1,1,9,36,9,44,4.9
7,1,1,9,37,9,46,4.6
4,2,1,9,40,9,48,4.4
8,2,1,9,52,10,4,5.5
10,9,1,9,54,10,15,5.6
3,4,1,9,55,10,4,4.6
6,3,1,9,59,10,11,4.7
2,6,1,10,0,10,13,4.5
4,3,1,10,0,10,9,4.3
10,6,1,10,0,10,12,5.0
8,1,1,10,1,10,15,5.3
1,10,1,10,2,10,18,5.9
5,7,1,10,2,10,14,4.6
10,3,1,10,2,10,19,9.0
5,7,1,10,3,10,15,4.6
5,3,1,10,5,10,15,5.4
1,10,1,10,6,10,22,5.9
4,2,1,10,13,10,21,4.2
6,7,1,10,17,10,32,5.7
4,2,1,10,18,10,26,4.2
6,1,1,10,19,10,28,4.6
1,10,1,10,21,10,36,5.9
4,7,1,10,21,10,30,4.3
9,4,1,10,23,10,40,5.8
4,3,2,10,24,10,33,4.3
10,4,1,10,29,10,43,4.9
6,3,1,10,30,10,42,5.0
3,5,1,10,31,10,41,6.0
6,7,1,10,31,10,46,5.7
4,2,1,10,32,10,40,4.2
9,5,1,10,32,10,51,5.3
7,6,1,10,35,10,50,5.4
4,9,1,10,43,11,0,5.5
3,9,1,10,47,11,4,4.9
10,3,1,10,47,11,4,9.0
6,1,1,10,49,10,58,4.6
6,7,1,10,49,11,4,5.7
4,7,1,10,50,10,59,4.3
3,5,1,10,51,11,1,6.0
6,2,1,10,53,11,6,5.9
7,4,1,10,53,11,2,4.6
5,9,1,10,55,11,14,5.8
1,7,1,10,58,11,7,4.0
3,1,1,10,59,11,7,4.8
5,9,1,11,0,11,19,6.2
4,9,1,11,1,11,18,5.5
7,1,1,11,3,11,12,4.6
9,1,1,11,5,11,23,7.2
5,3,1,11,7,11,17,5.2
6,7,1,11,10,11,24,5.3
4,2,1,11,11,11,19,4.1
4,7,1,11,12,11,21,4.1
2,5,1,11,14,11,24,5.1
4,7,1,11,14,11,23,4.1
4,2,1,11,19,11,27,4.1
4,3,1,11,21,11,30,4.0
4,9,1,11,21,11,38,5.5
3,10,1,11,26,11,43,7.3
4,2,1,11,27,11,35,4.1
6,3,1,11,28,11,40,4.6
3,10,1,11,31,11,48,7.3
9,5,1,11,31,11,50,4.8
4,7,1,11,32,11,41,4.1
4,2,1,11,33,11,41,4.1
1,7,1,11,34,11,43,4.0
9,4,1,11,34,11,52,5.4
4,7,1,11,37,11,46,4.1
2,5,1,11,39,11,50,5.1
5,8,1,11,39,11,54,4.9
6,7,1,11,40,11,54,5.3
9,10,1,11,40,12,1,6.6
