n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,9,1,6,3,6,20,3.9
10,3,1,6,4,6,21,6.2
4,9,1,6,6,6,24,4.1
10,4,1,6,8,6,22,4.3
10,3,1,6,17,6,34,6.2
3,10,1,6,18,6,35,5.1
1,10,1,6,22,6,38,4.5
6,7,1,6,23,6,38,4.2
1,10,2,6,30,6,46,4.5
10,4,1,6,34,6,48,4.3
6,7,1,6,36,6,50,4.2
10,3,1,6,37,6,54,6.2
6,7,1,7,3,7,18,5.1
3,8,1,7,4,7,16,3.5
6,1,1,7,5,7,14,4.2
6,7,1,7,13,7,28,5.1
6,1,1,7,14,7,23,4.2
10,9,1,7,17,7,38,5.8
2,5,1,7,21,7,32,7.6
3,4,1,7,21,7,30,3.7
6,1,1,7,31,7,40,4.2
3,8,1,7,37,7,49,3.5
6,1,2,7,37,7,46,4.2
9,6,1,7,38,8,0,4.5
8,2,1,7,39,7,51,5.0
6,1,1,7,44,7,53,4.2
2,4,1,7,45,7,53,3.3
3,9,1,7,46,8,3,3.9
7,4,1,7,49,7,58,3.2
7,4,1,7,50,7,59,3.2
6,3,1,7,57,8,9,4.2
8,3,1,8,0,8,12,5.3
5,7,1,8,4,8,16,5.0
7,4,1,8,4,8,13,4.3
8,4,1,8,4,8,18,5.2
5,3,1,8,5,8,15,5.6
6,2,1,8,5,8,18,5.5
6,1,1,8,6,8,15,4.7
4,9,1,8,7,8,24,5.4
6,2,1,8,8,8,21,5.5
8,5,1,8,8,8,24,5.3
2,1,1,8,11,8,20,5.0
3,1,1,8,11,8,19,4.7
6,1,1,8,11,8,20,4.7
6,1,1,8,12,8,21,4.7
9,7,1,8,12,8,26,5.0
6,3,1,8,13,8,25,4.9
5,3,1,8,16,8,26,5.6
6,3,1,8,16,8,28,4.9
2,4,1,8,17,8,25,4.6
7,6,1,8,18,8,32,5.1
6,1,1,8,19,8,28,4.7
6,1,1,8,21,8,30,4.7
2,1,1,8,23,8,32,5.0
1,9,1,8,27,8,45,9.0
3,1,1,8,28,8,36,4.7
6,1,1,8,30,8,39,4.7
9,1,1,8,30,8,48,7.7
6,3,1,8,32,8,44,4.9
5,3,1,8,33,8,43,5.6
6,1,1,8,35,8,44,4.7
