n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,35,6,50,4.5
6,7,1,7,8,7,22,5.1
6,3,1,7,50,8,2,4.2
5,7,1,7,57,8,9,4.3
6,1,1,8,1,8,10,4.7
7,4,1,8,3,8,12,4.3
6,1,1,8,5,8,14,4.7
10,9,1,8,7,8,28,7.1
5,3,1,8,20,8,30,5.6
2,4,1,8,23,8,31,4.6
3,9,1,8,23,8,40,4.5
5,3,1,8,25,8,35,5.6
8,5,1,8,48,9,4,5.3
9,6,1,8,56,9,18,6.5
2,1,1,9,17,9,26,4.7
3,4,1,9,42,9,51,4.6
3,1,1,10,7,10,15,4.8
4,2,1,10,7,10,15,4.2
4,3,1,10,11,10,20,4.3
4,7,1,10,19,10,28,4.3
1,10,1,10,23,10,38,5.9
6,2,1,10,24,10,37,5.9
4,2,1,10,29,10,37,4.2
3,9,1,10,37,10,54,4.9
9,4,1,10,57,11,14,5.8
5,9,1,10,58,11,17,5.8
3,9,1,11,8,11,25,4.6
4,7,1,11,13,11,22,4.1
10,4,1,11,29,11,43,5.0
1,10,1,11,44,11,60,6.1
2,5,1,11,46,11,56,5.1
9,4,1,11,46,12,4,5.4
10,3,1,11,48,12,5,7.9
6,7,1,11,50,12,4,5.3
4,7,1,11,53,12,2,4.1
4,7,1,11,56,12,5,4.1
7,4,1,12,12,12,21,4.0
7,4,1,12,21,12,30,4.0
2,5,1,12,27,12,38,5.3
7,4,1,12,27,12,36,4.0
3,5,1,14,3,14,13,5.3
10,4,1,14,6,14,20,4.6
6,10,1,14,41,14,54,4.4
7,4,1,14,47,14,56,4.1
4,2,1,14,51,14,59,3.8
1,3,1,14,52,14,60,4.5
10,2,1,14,54,15,12,7.7
1,2,1,15,0,15,9,4.5
4,7,1,15,13,15,22,3.8
4,7,1,15,59,16,8,3.8
1,6,1,16,4,16,13,4.6
7,4,1,16,5,16,14,4.1
3,9,1,16,22,16,39,4.5
4,2,1,16,24,16,32,4.2
8,4,1,16,35,16,48,4.6
6,3,1,16,55,17,7,4.1
1,6,1,16,57,17,6,4.6
2,4,1,17,14,17,22,5.3
1,6,1,17,15,17,24,4.7
2,4,1,17,21,17,29,5.3
4,2,1,17,26,17,34,4.6
1,2,1,17,33,17,42,4.8
2,4,1,17,35,17,43,5.3
10,3,1,17,35,17,52,8.1
4,3,1,17,40,17,49,4.5
1,2,1,17,42,17,51,4.8
4,7,1,17,46,17,55,4.7
1,5,1,17,47,17,56,5.2
7,5,1,17,47,17,59,5.6
7,1,1,17,48,17,57,4.8
1,3,1,17,50,17,58,5.0
1,7,1,17,50,17,59,4.6
1,10,1,17,56,18,12,6.1
2,5,1,18,0,18,10,7.0
7,6,1,18,2,18,16,5.6
2,5,1,18,12,18,22,7.0
1,3,1,18,20,18,28,5.3
2,1,1,18,21,18,30,5.7
1,5,1,18,24,18,34,4.8
8,1,1,18,32,18,46,6.1
1,2,1,18,46,18,55,5.4
4,3,1,18,46,18,55,4.6
3,8,1,18,59,19,11,4.6
1,3,1,19,6,19,14,5.3
4,3,1,19,10,19,19,4.6
4,6,1,19,36,19,45,4.5
2,4,1,19,52,19,60,5.1
2,5,1,20,0,20,10,4.6
2,5,1,20,3,20,14,4.6
2,5,1,20,6,20,16,4.6
8,1,1,20,21,20,35,6.6
2,5,1,20,32,20,42,4.6
10,3,1,21,10,21,27,5.9
1,6,1,21,11,21,20,3.3
9,4,1,21,15,21,32,4.3
3,10,1,21,35,21,52,6.0
3,6,1,21,57,22,9,3.3
10,3,1,22,14,22,31,5.8
4,10,1,22,22,22,36,3.9
2,5,1,22,51,23,2,4.9
