n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,4,1,6,13,6,27,4.3
10,3,1,6,14,6,31,6.2
4,9,2,6,20,6,38,4.1
6,7,1,6,28,6,42,4.2
4,9,1,6,29,6,46,4.1
1,10,1,6,39,6,54,4.5
10,3,1,6,43,7,0,6.2
10,3,1,6,47,7,4,6.2
3,8,1,7,0,7,12,3.5
10,9,1,7,12,7,33,5.8
6,7,1,7,15,7,30,5.1
6,1,1,7,24,7,33,4.2
9,6,1,7,29,7,51,4.5
8,4,1,7,30,7,44,4.4
3,8,1,7,36,7,48,3.5
6,1,1,7,38,7,47,4.2
10,9,1,7,40,8,1,5.8
3,8,1,7,41,7,53,3.5
4,10,1,7,46,8,0,4.0
3,4,1,7,49,7,58,3.7
6,7,1,8,0,8,14,6.0
2,4,1,8,1,8,9,4.6
5,3,1,8,1,8,11,5.6
6,1,1,8,1,8,10,4.7
7,4,1,8,1,8,10,4.3
9,7,1,8,1,8,15,5.0
3,4,1,8,2,8,11,4.7
6,1,1,8,3,8,12,4.7
2,4,1,8,4,8,12,4.6
5,3,1,8,4,8,14,5.6
10,3,1,8,5,8,22,6.4
6,7,1,8,6,8,20,6.0
8,5,1,8,6,8,22,5.3
6,1,1,8,7,8,16,4.7
8,4,1,8,7,8,20,5.2
3,4,1,8,8,8,17,4.7
6,7,1,8,8,8,22,6.0
7,4,1,8,8,8,17,4.3
8,4,1,8,8,8,22,5.2
3,9,1,8,9,8,26,4.5
3,4,1,8,10,8,19,4.7
6,1,1,8,11,8,20,4.7
6,7,2,8,11,8,26,6.0
2,4,1,8,15,8,23,4.6
8,5,1,8,17,8,32,5.3
9,7,1,8,17,8,31,5.0
2,4,1,8,18,8,26,4.6
3,4,1,8,18,8,27,4.7
8,1,1,8,18,8,32,5.5
6,1,1,8,19,8,28,4.7
8,1,1,8,21,8,35,5.5
3,4,1,8,22,8,31,4.7
6,1,1,8,22,8,31,4.7
5,3,1,8,23,8,33,5.6
8,1,1,8,24,8,38,5.5
8,4,1,8,24,8,38,5.2
6,7,1,8,25,8,40,6.0
2,5,1,8,27,8,38,9.9
3,4,2,8,29,8,38,4.7
7,1,1,8,29,8,38,4.7
10,9,1,8,30,8,51,7.1
3,4,2,8,32,8,41,4.7
6,1,1,8,32,8,41,4.7
8,4,1,8,33,8,46,5.2
3,4,1,8,34,8,43,4.7
6,2,1,8,34,8,47,5.5
8,2,1,8,34,8,46,5.4
5,3,1,8,35,8,45,5.6
9,7,1,8,35,8,49,5.0
7,1,1,8,37,8,46,4.7
8,2,1,8,37,8,49,5.4
5,3,2,8,41,8,51,5.6
8,5,1,8,41,8,56,5.3
3,4,1,8,44,8,53,4.7
3,5,1,8,44,8,54,7.0
5,3,1,8,44,8,54,5.6
5,3,1,8,45,8,55,5.6
6,7,2,8,49,9,4,6.0
7,1,1,8,49,8,58,4.7
7,4,1,8,49,8,58,4.3
3,4,1,8,50,8,59,4.7
8,4,1,8,51,9,4,5.2
6,1,1,8,52,9,1,4.7
2,5,1,8,55,9,6,9.9
10,9,1,8,55,9,16,7.1
3,4,1,8,57,9,6,4.7
6,1,1,8,58,9,7,4.7
8,7,1,8,58,9,7,4.4
2,4,1,8,59,9,7,4.6
2,4,1,9,5,9,13,4.5
3,5,1,9,11,9,21,7.0
8,3,1,9,12,9,24,5.0
3,4,1,9,16,9,25,4.6
8,1,1,9,16,9,30,5.2
3,4,1,9,19,9,28,4.6
6,1,1,9,20,9,29,4.6
10,9,1,9,20,9,41,5.6
2,4,1,9,22,9,30,4.5
6,1,1,9,25,9,34,4.6
3,4,1,9,27,9,36,4.6
9,6,1,9,27,9,49,6.1
10,3,1,9,31,9,48,4.6
4,9,1,9,35,9,52,5.4
5,7,1,9,35,9,47,5.1
2,4,1,9,40,9,48,4.5
3,4,1,9,40,9,49,4.6
3,4,1,9,43,9,52,4.6
6,1,1,9,47,9,56,4.6
3,1,1,9,50,9,58,4.9
6,7,1,9,52,10,6,5.7
9,6,1,9,58,10,20,6.1
9,3,1,10,0,10,17,4.0
2,5,1,10,2,10,12,5.6
4,2,1,10,2,10,10,4.2
5,3,1,10,2,10,12,5.4
5,7,1,10,3,10,15,4.6
6,7,2,10,3,10,18,5.7
7,1,1,10,3,10,12,4.9
1,10,1,10,5,10,20,5.9
3,1,1,10,5,10,13,4.8
2,5,1,10,6,10,16,5.6
6,7,1,10,6,10,20,5.7
4,2,1,10,7,10,15,4.2
5,1,1,10,7,10,16,5.1
8,4,1,10,7,10,20,5.1
10,4,1,10,7,10,21,4.9
4,2,1,10,9,10,17,4.2
5,1,1,10,9,10,18,5.1
7,1,1,10,9,10,18,4.9
10,4,1,10,9,10,23,4.9
3,6,1,10,10,10,22,4.3
4,2,1,10,11,10,19,4.2
9,4,1,10,11,10,28,5.8
10,3,1,10,11,10,28,9.0
10,4,1,10,11,10,25,4.9
3,1,1,10,12,10,20,4.8
6,3,1,10,14,10,26,5.0
3,5,1,10,15,10,25,6.0
4,2,1,10,15,10,23,4.2
3,1,1,10,16,10,24,4.8
7,1,1,10,16,10,25,4.9
3,1,2,10,18,10,26,4.8
4,2,1,10,19,10,27,4.2
7,4,1,10,19,10,28,4.6
2,9,1,10,20,10,36,4.6
3,5,1,10,20,10,30,6.0
4,3,1,10,20,10,29,4.3
3,1,1,10,22,10,30,4.8
3,9,1,10,22,10,39,4.9
1,6,1,10,23,10,32,3.8
1,10,1,10,23,10,38,5.9
3,4,1,10,23,10,32,4.4
4,10,1,10,23,10,37,4.1
3,6,1,10,25,10,37,4.3
2,5,1,10,27,10,38,5.6
6,1,1,10,29,10,38,4.6
4,2,1,10,30,10,38,4.2
6,7,1,10,31,10,46,5.7
3,4,1,10,32,10,41,4.4
9,5,1,10,32,10,51,5.3
7,4,1,10,33,10,42,4.6
1,7,1,10,34,10,43,4.0
6,7,1,10,34,10,48,5.7
2,5,2,10,35,10,46,5.6
4,2,1,10,36,10,44,4.2
5,1,1,10,36,10,46,5.1
8,3,1,10,36,10,48,4.5
9,1,1,10,37,10,55,7.0
6,7,1,10,38,10,52,5.7
4,2,1,10,39,10,47,4.2
5,10,1,10,39,10,51,3.0
5,2,1,10,40,10,50,4.8
1,9,1,10,41,10,59,6.4
4,9,1,10,41,10,58,5.5
6,3,1,10,41,10,53,5.0
10,3,1,10,42,10,59,9.0
6,2,1,10,43,10,56,5.9
5,9,1,10,46,11,5,5.8
6,1,1,10,46,10,55,4.6
5,1,1,10,47,10,56,5.1
5,3,1,10,47,10,57,5.4
5,2,1,10,48,10,58,4.8
3,5,1,10,49,10,59,6.0
4,2,1,10,51,10,59,4.2
4,9,1,10,51,11,8,5.5
5,3,1,10,51,11,1,5.4
3,1,2,10,54,11,2,4.8
6,1,1,10,54,11,3,4.6
5,3,1,10,55,11,5,5.4
4,3,1,10,56,11,5,4.3
2,1,1,10,57,11,6,4.5
6,7,1,10,57,11,12,5.7
8,1,1,10,57,11,11,5.3
10,3,1,10,57,11,14,9.0
3,6,1,10,58,11,10,4.3
5,1,1,10,58,11,8,5.1
2,9,1,10,59,11,15,4.6
3,5,1,11,0,11,10,5.2
4,7,1,11,0,11,9,4.1
5,9,1,11,0,11,19,6.2
10,3,1,11,0,11,17,7.9
2,5,2,11,1,11,12,5.1
7,10,1,11,2,11,20,5.8
1,10,1,11,3,11,18,6.1
3,10,1,11,4,11,21,7.3
4,2,1,11,5,11,13,4.1
6,7,1,11,5,11,20,5.3
4,2,1,11,6,11,14,4.1
2,1,1,11,7,11,16,4.8
3,1,1,11,8,11,16,4.6
9,10,1,11,8,11,29,6.6
2,5,1,11,10,11,20,5.1
4,3,1,11,10,11,19,4.0
7,10,1,11,10,11,28,5.8
9,10,1,11,11,11,32,6.6
5,2,1,11,13,11,24,5.1
7,4,1,11,13,11,22,4.0
5,8,1,11,14,11,30,4.9
9,3,1,11,14,11,31,4.3
9,5,1,11,14,11,33,4.8
1,7,1,11,16,11,25,4.0
3,9,1,11,18,11,35,4.6
4,7,2,11,19,11,28,4.1
4,7,1,11,20,11,29,4.1
