n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,34,6,50,4.5
6,1,1,7,6,7,15,4.2
10,9,1,7,31,7,52,5.8
3,8,1,7,40,7,52,3.5
2,5,1,7,53,8,4,7.6
6,2,1,8,0,8,13,5.5
2,4,1,8,5,8,13,4.6
8,5,1,8,6,8,22,5.3
6,9,1,8,18,8,40,6.9
2,4,1,8,22,8,30,4.6
3,4,1,8,22,8,31,4.7
5,3,1,8,24,8,34,5.6
7,4,1,8,38,8,47,4.3
5,3,1,8,42,8,52,5.6
3,4,1,9,49,9,58,4.6
3,1,1,10,15,10,23,4.8
3,9,1,10,25,10,42,4.9
6,7,1,10,29,10,44,5.7
4,3,1,10,35,10,44,4.3
4,2,1,10,42,10,50,4.2
5,1,1,10,45,10,54,5.1
6,1,1,10,57,11,6,4.6
4,2,1,11,1,11,9,4.1
5,3,1,11,13,11,23,5.2
4,2,1,11,24,11,32,4.1
1,10,1,11,38,11,54,6.1
7,4,1,11,53,12,2,4.0
2,5,1,12,0,12,10,5.3
4,9,1,12,4,12,22,5.0
3,9,1,12,5,12,22,4.8
9,1,1,12,10,12,28,6.9
6,8,1,12,24,12,43,4.5
6,2,1,13,12,13,25,4.9
10,3,1,13,34,13,51,7.1
4,2,1,13,45,13,53,3.5
3,5,1,15,8,15,18,5.4
3,6,1,15,22,15,34,4.6
1,10,1,16,1,16,16,6.1
1,3,1,16,3,16,11,4.7
1,9,1,16,5,16,23,5.9
8,4,1,16,10,16,24,4.6
1,5,1,16,11,16,20,4.0
8,1,1,16,20,16,34,4.6
3,5,1,16,23,16,33,5.3
3,5,1,16,25,16,35,5.3
9,6,1,16,29,16,51,6.1
4,7,1,16,38,16,47,3.9
8,3,1,16,45,16,57,4.4
2,1,1,16,56,17,5,4.9
8,1,1,17,0,17,14,5.3
1,7,1,17,4,17,13,4.6
9,6,1,17,5,17,27,6.4
3,6,1,17,6,17,18,5.5
3,4,1,17,8,17,17,5.5
2,4,1,17,9,17,17,5.3
1,2,1,17,11,17,20,4.8
3,5,1,17,17,17,27,6.9
1,6,1,17,25,17,34,4.7
9,10,1,17,38,17,59,6.5
5,7,1,17,45,17,57,5.6
2,4,1,17,47,17,55,5.3
4,7,1,17,47,17,56,4.7
4,3,1,17,49,17,58,4.5
4,2,1,17,52,17,60,4.6
4,2,1,17,53,18,1,4.6
2,1,1,18,0,18,9,5.7
7,3,1,18,0,18,9,4.1
1,7,1,18,14,18,23,5.2
7,4,1,18,26,18,35,4.8
1,8,1,18,29,18,43,4.8
2,4,1,18,30,18,38,5.5
1,3,1,18,36,18,44,5.3
6,9,1,18,36,18,58,6.6
2,1,1,18,39,18,48,5.7
4,7,1,18,44,18,53,4.6
1,7,1,18,50,18,59,5.2
1,7,1,18,52,19,1,5.2
1,3,1,18,54,19,2,5.3
4,2,1,19,14,19,22,4.6
2,4,1,19,25,19,33,5.1
1,6,1,19,32,19,41,4.6
2,6,1,19,36,19,49,7.2
4,6,1,19,36,19,45,4.5
8,1,1,19,52,20,6,5.4
2,4,1,19,55,20,3,5.1
1,6,1,20,10,20,19,4.8
9,4,1,20,18,20,36,4.4
2,5,1,20,23,20,34,4.6
9,4,1,20,23,20,40,4.4
8,1,1,20,28,20,42,6.6
2,5,1,20,30,20,40,4.6
3,10,1,20,30,20,47,6.1
2,5,1,20,47,20,58,4.6
6,10,1,21,5,21,18,4.0
10,3,1,21,7,21,24,5.9
4,9,1,21,10,21,28,4.4
6,10,1,21,35,21,48,4.0
1,10,1,21,51,22,6,5.2
10,3,1,21,55,22,12,5.9
6,7,1,22,28,22,42,4.2
