horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
0,30,R1,B1,True,22.0,False,175400
0,30,R2,B2,False,,False,177250
0,30,R3,B3,True,24.0,False,175400
0,30,R4,B4,False,,False,177350
0,30,R5,B5,False,,False,177250
0,30,R6,B6,True,30.0,False,174050
20,50,R1,B1,True,22.0,True,181773
20,50,R2,B2,False,,False,182443
20,50,R3,B3,True,24.0,True,186348
20,50,R4,B4,False,,False,182549
20,50,R5,B5,False,,False,182635
20,50,R6,B6,True,30.0,True,179579
20,50,R7,B7,False,,False,177250
20,50,R8,B8,False,,False,177150
20,50,R9,B9,True,36.0,True,350800
20,50,R10,B10,True,37.0,True,177450
20,50,R11,B11,True,38.0,True,175400
20,50,R12,B12,False,,False,177250
20,50,R13,B13,True,43.0,False,174050
20,50,R14,B14,True,44.0,False,177350
20,50,R15,B15,True,48.0,False,354700
20,50,R16,B16,True,48.0,False,354500
40,70,R2,B2,False,,False,208410
40,70,R4,B4,False,,False,208546
40,70,R5,B5,False,,False,198793
40,70,R7,B7,False,,False,182570
40,70,R8,B8,False,,False,182337
40,70,R12,B12,False,,False,182443
40,70,R13,B13,True,43.0,True,179653
40,70,R14,B14,True,44.0,True,185749
40,70,R15,B15,True,48.0,True,365098
40,70,R16,B16,True,48.0,True,364886
40,70,R17,B17,True,51.0,True,175800
40,70,R18,B18,True,52.0,True,177450
40,70,R19,B19,True,54.0,True,176400
40,70,R20,B20,True,60.0,False,175400
40,70,R21,B21,True,60.0,False,177250
40,70,R22,B22,True,61.0,False,177450
40,70,R23,B23,True,61.0,False,177250
40,70,R24,B24,True,62.0,False,177450
40,70,R25,B25,False,,False,169000
40,70,R26,B26,True,64.0,False,354500
40,70,R27,B27,True,65.0,False,175400
40,70,R28,B28,False,,False,177150
40,70,R29,B29,True,65.0,False,177250
40,70,R30,B30,False,,False,175200
40,70,R31,B31,False,,False,177350
40,70,R32,B32,True,66.0,False,175400
40,70,R33,B33,False,,False,176250
40,70,R34,B34,True,70.0,False,177450
40,70,R35,B35,False,,False,177250
60,90,R8,B8,False,,False,218650
60,90,R12,B12,False,,False,218797
60,90,R20,B20,True,60.0,True,186348
60,90,R21,B21,True,60.0,True,182443
60,90,R22,B22,True,62.0,True,184618
60,90,R23,B23,True,61.0,True,182443
60,90,R24,B24,True,62.0,True,184618
60,90,R25,B25,False,,False,175269
60,90,R26,B26,True,64.0,True,364886
60,90,R27,B27,True,65.0,True,186075
60,90,R28,B28,False,,False,182337
60,90,R29,B29,True,65.0,True,182443
60,90,R30,B30,False,,False,180153
60,90,R31,B31,True,66.0,True,182549
60,90,R32,B32,False,,False,181773
60,90,R33,B33,False,,False,181924
60,90,R34,B34,True,70.0,True,184618
60,90,R35,B35,True,70.0,True,182443
60,90,R36,B36,True,71.0,True,177350
60,90,R37,B37,True,76.0,True,177250
60,90,R38,B38,True,78.0,True,177350
60,90,R39,B39,False,,False,157500
60,90,R40,B40,False,,False,177250
60,90,R41,B41,True,83.0,False,176100
60,90,R42,B42,True,83.0,False,172700
60,90,R43,B43,True,84.0,False,351600
60,90,R44,B44,True,87.0,False,175800
