vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,790,38,24,19,5,228,562,761.26,634.33,126.93,508,2809932
1,3,3,797,46,24,21,3,228,569,742.27,666.84,75.43,497,2809932
2,5,5,796,32,19,17,2,191,605,633.61,582.11,51.5,555,2333593
3,7,7,824,30,19,16,3,161,663,509.58,422.2,87.38,615,2021983
4,9,9,823,27,18,14,4,151,672,463.73,340.5,123.23,622,1899709
5,2,2,803,40,21,18,3,204,599,667.8,592.37,75.43,533,2505432
6,3,3,808,27,17,13,4,168,640,579.41,468.1,111.31,590,2057884
7,5,5,814,19,11,10,1,87,727,263.64,239.71,23.93,693,1106113
8,7,7,816,22,14,9,5,134,682,428.67,312.25,116.42,646,1649514
9,9,9,832,20,13,11,2,146,686,494.01,404.4,89.61,652,1755754
10,2,2,824,13,12,6,6,100,724,332.9,171.12,161.78,706,1259548
11,3,3,798,15,11,8,3,113,685,377.77,290.39,87.38,659,1376175
12,5,5,804,7,7,5,2,61,743,189.12,129.31,59.81,729,762435
13,7,7,824,10,11,7,4,95,729,301.47,193.8,107.67,715,1189209
14,9,9,836,14,11,8,3,98,738,307.85,189.64,118.21,718,1220370
15,2,2,772,16,11,10,1,108,664,349.52,299.28,50.24,636,1324240
16,3,3,778,11,10,8,2,123,655,423.97,343.62,80.35,633,1461641
17,5,5,730,12,9,8,1,106,624,373.11,345.54,27.57,604,1266658
18,7,7,764,7,4,3,1,36,728,112.34,80.1,32.24,718,447548
19,9,9,767,11,7,6,1,86,681,299.45,237.41,62.04,659,1022110
20,2,2,818,17,11,8,3,90,728,279.27,238.87,40.4,696,1137274
21,3,3,780,3,3,2,1,40,740,138.75,114.82,23.93,736,470692
22,5,5,746,16,7,5,2,57,689,172.5,131.6,40.9,667,720887
23,7,7,692,2,3,1,2,24,668,70.01,27.57,42.44,664,304500
24,9,9,760,2,3,2,1,40,720,138.75,76.71,62.04,716,470692
25,2,2,753,6,6,4,2,52,701,167.48,107.67,59.81,689,650548
26,3,3,737,2,3,2,1,40,697,138.75,114.82,23.93,693,470692
27,5,5,666,6,5,4,1,41,625,124.64,111.31,13.33,613,517887
28,7,7,667,2,3,1,2,25,642,69.5,23.93,45.57,638,314887
29,9,9,781,3,3,2,1,40,741,138.75,76.71,62.04,735,470692
30,2,2,354,4,2,1,1,16,338,55.14,27.57,27.57,332,203000
31,3,3,384,10,4,3,1,32,352,103.0,79.07,23.93,334,406000
32,5,5,655,13,6,5,1,43,612,118.31,108.11,10.2,592,557065
33,7,7,699,2,3,1,2,24,675,70.01,27.57,42.44,671,304500
34,9,9,814,3,4,3,1,44,770,139.42,77.38,62.04,764,530644
35,2,2,372,1,2,1,1,16,356,55.14,27.57,27.57,354,203000
36,3,3,312,2,3,2,1,40,272,138.75,85.97,52.78,268,470692
37,5,5,322,3,2,2,0,16,306,47.86,47.86,0.0,302,203000
38,7,7,676,2,3,1,2,24,652,70.01,27.57,42.44,648,304500
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,460,4,2,1,1,16,444,55.14,27.57,27.57,436,203000
41,3,3,332,3,2,1,1,30,302,105.56,52.78,52.78,296,348418
42,5,5,560,5,2,2,0,16,544,47.86,47.86,0.0,534,203000
43,7,7,726,1,3,1,2,34,692,106.23,52.78,53.45,690,408370
