revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
110000,50,247745064,424685283,1681,1073,2754,824.835,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_50,False,False
110000,55,225101222,413012570,1779,975,2754,825.228,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_55,False,False
110000,60,199657053,397927253,1888,866,2754,825.075,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_60,False,False
110000,65,179347929,387309843,1977,777,2754,826.469,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_65,False,False
110000,70,163405215,379701979,2044,710,2754,824.451,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_70,False,False
110000,75,151700258,372879058,2094,660,2754,826.65,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_75,False,False
110000,80,133030628,366434107,2176,578,2754,826.762,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_80,False,False
110000,85,123089051,359878487,2217,537,2754,826.346,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_85,False,False
110000,90,113558233,356940078,2259,495,2754,825.91,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_90,False,False
110000,95,104926506,351842652,2294,460,2754,827.749,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_95,False,False
110000,100,98341727,348502596,2325,429,2754,826.833,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_100,False,False
110000,105,88736943,339714201,2365,389,2754,827.687,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_105,False,False
110000,110,85039290,342046245,2381,373,2754,826.74,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_110,False,False
110000,115,78680486,338896819,2411,343,2754,827.099,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_115,False,False
110000,120,75785969,336942779,2422,332,2754,827.802,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_120,False,False
110000,125,70445867,336758052,2447,307,2754,828.508,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_125,False,False
110000,130,64320191,332806887,2474,280,2754,829.063,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_130,False,False
110000,135,58603557,326499657,2497,257,2754,828.87,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_135,False,False
110000,140,55748799,325980511,2508,246,2754,828.335,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_140,False,False
110000,145,51565436,322187114,2526,228,2754,828.88,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_145,False,True
110000,150,49232976,323500842,2537,217,2754,829.464,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\110000\vehicles_150,True,False
