n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,30,6,46,4.5
6,1,1,7,4,7,13,4.2
5,7,1,7,28,7,40,4.3
8,1,1,8,2,8,16,5.5
2,1,1,8,7,8,16,5.0
9,1,1,8,16,8,34,7.7
7,4,1,8,17,8,26,4.3
3,4,1,8,20,8,29,4.7
2,1,1,8,36,8,45,5.0
8,2,1,8,51,9,3,5.4
10,9,1,9,47,10,8,5.6
6,1,1,9,58,10,7,4.6
6,7,1,10,0,10,14,5.7
5,7,1,10,3,10,15,4.6
9,1,1,10,4,10,22,7.0
3,1,1,10,9,10,17,4.8
8,1,1,10,17,10,31,5.3
2,5,1,10,19,10,30,5.6
4,3,1,10,25,10,34,4.3
1,9,1,10,37,10,55,6.4
8,1,1,10,39,10,53,5.3
10,3,1,10,41,10,58,9.0
2,5,1,10,43,10,54,5.6
7,1,1,10,55,11,4,4.9
3,9,1,11,8,11,25,4.6
6,7,1,11,9,11,24,5.3
9,4,1,11,19,11,36,5.4
4,2,1,11,25,11,33,4.1
9,10,1,11,25,11,46,6.6
5,2,1,11,38,11,48,5.1
6,7,1,11,56,12,10,5.3
7,4,1,12,13,12,22,4.0
8,4,1,12,34,12,48,4.3
6,7,1,13,20,13,34,4.6
7,4,1,13,23,13,32,3.8
6,3,1,13,26,13,38,3.8
4,7,1,13,53,14,2,3.9
3,4,1,14,6,14,15,4.4
3,9,1,14,11,14,28,4.1
10,9,1,14,15,14,36,4.8
1,2,1,14,37,14,46,4.5
4,7,1,14,43,14,52,4.0
2,1,1,14,45,14,54,4.5
2,6,1,14,48,15,1,4.7
2,5,1,14,50,15,0,4.8
7,4,1,15,6,15,15,3.9
2,1,1,15,10,15,19,4.1
3,5,2,15,11,15,21,5.4
4,9,1,15,15,15,32,4.8
7,1,1,15,22,15,31,4.7
7,4,1,15,22,15,31,3.9
3,5,1,15,32,15,42,5.4
4,3,1,15,42,15,51,4.2
9,4,1,15,56,16,14,5.6
1,3,1,16,7,16,15,4.7
3,4,1,16,11,16,20,4.2
2,4,1,16,28,16,36,4.4
2,1,1,16,52,17,1,4.9
3,6,1,17,0,17,12,5.5
2,4,1,17,6,17,14,5.3
3,4,1,17,12,17,21,5.5
7,4,1,17,17,17,26,4.1
3,4,1,17,19,17,28,5.5
1,2,1,17,24,17,33,4.8
1,6,1,17,24,17,33,4.7
3,10,1,17,24,17,41,9.6
10,3,1,17,30,17,47,8.1
2,5,1,17,31,17,42,6.0
7,1,1,17,34,17,43,4.8
3,6,1,17,40,17,52,5.5
6,7,1,17,46,18,0,5.5
2,4,1,17,59,18,7,5.3
4,3,1,18,4,18,13,4.6
4,8,1,18,8,18,22,5.4
4,7,1,18,14,18,23,4.6
2,4,1,18,27,18,35,5.5
4,8,1,18,31,18,44,5.4
7,5,1,18,34,18,46,5.0
1,7,1,18,53,19,2,5.2
1,8,1,19,1,19,15,4.8
2,6,1,19,22,19,35,7.2
4,3,1,19,48,19,57,4.6
6,3,1,19,55,20,7,4.1
2,4,1,19,56,20,4,5.1
2,5,1,19,58,20,8,6.5
4,3,1,19,59,20,8,4.6
1,5,1,20,15,20,24,3.9
2,6,1,20,16,20,29,4.9
2,5,1,20,19,20,30,4.6
7,10,1,21,0,21,18,4.5
6,7,1,21,1,21,16,4.4
4,9,1,21,20,21,38,4.4
1,6,1,21,41,21,50,3.3
10,5,1,21,55,22,7,3.9
4,9,1,22,22,22,40,4.0
1,6,1,22,32,22,41,3.2
10,4,1,22,53,23,7,4.0
3,9,1,23,16,23,33,3.8
10,3,1,23,16,23,33,5.5
