n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,6,6,24,4.1
4,9,1,6,16,6,34,4.1
6,7,1,6,19,6,34,4.2
3,10,1,6,21,6,38,5.1
7,10,1,6,23,6,41,4.7
1,8,1,6,30,6,44,6.0
1,10,1,6,30,6,46,4.5
10,3,1,6,43,7,0,6.2
1,10,1,6,48,7,4,4.5
6,1,1,7,1,7,10,4.2
10,4,1,7,8,7,22,5.5
6,1,1,7,20,7,29,4.2
3,5,1,7,33,7,43,7.3
6,1,1,7,35,7,44,4.2
5,2,1,7,41,7,52,4.2
9,6,1,7,42,8,4,4.5
6,1,1,7,46,7,55,4.2
6,9,1,7,57,8,19,6.6
5,3,1,8,1,8,11,5.6
8,1,1,8,1,8,15,5.5
2,4,1,8,3,8,11,4.6
8,2,1,8,4,8,16,5.4
8,1,1,8,5,8,19,5.5
3,8,1,8,7,8,19,3.9
5,3,1,8,7,8,17,5.6
3,4,1,8,8,8,17,4.7
6,1,1,8,10,8,19,4.7
9,6,1,8,10,8,32,6.5
2,5,1,8,11,8,22,9.9
7,1,1,8,11,8,20,4.7
3,4,1,8,12,8,21,4.7
6,2,1,8,13,8,26,5.5
7,4,1,8,13,8,22,4.3
2,4,1,8,14,8,22,4.6
6,4,1,8,14,8,23,4.2
7,6,1,8,14,8,28,5.1
2,4,1,8,15,8,23,4.6
8,4,1,8,15,8,28,5.2
3,4,1,8,16,8,25,4.7
5,7,1,8,16,8,28,5.0
6,1,1,8,18,8,27,4.7
10,9,1,8,18,8,39,7.1
10,9,1,8,19,8,40,7.1
6,3,1,8,20,8,32,4.9
5,3,1,8,21,8,31,5.6
8,1,1,8,21,8,35,5.5
3,4,1,8,22,8,31,4.7
3,4,1,8,23,8,32,4.7
6,1,1,8,23,8,32,4.7
3,4,1,8,25,8,34,4.7
3,9,1,8,26,8,43,4.5
6,1,1,8,26,8,35,4.7
3,4,1,8,27,8,36,4.7
8,1,1,8,27,8,41,5.5
9,1,1,8,27,8,45,7.7
3,4,1,8,29,8,38,4.7
6,1,1,8,29,8,38,4.7
6,3,2,8,30,8,42,4.9
5,3,1,8,33,8,43,5.6
8,1,1,8,34,8,48,5.5
6,4,1,8,36,8,45,4.2
3,4,1,8,37,8,46,4.7
5,7,1,8,38,8,50,5.0
7,4,1,8,39,8,48,4.3
8,3,1,8,39,8,51,5.3
6,1,1,8,40,8,49,4.7
6,1,1,8,43,8,52,4.7
9,7,1,8,43,8,57,5.0
6,3,1,8,44,8,56,4.9
6,7,1,8,44,8,58,6.0
6,9,1,8,44,9,6,6.9
3,4,1,8,45,8,54,4.7
3,1,1,8,46,8,54,4.7
3,4,1,8,46,8,55,4.7
9,6,1,8,46,9,8,6.5
6,7,1,8,47,9,2,6.0
9,7,1,8,47,9,1,5.0
9,7,1,8,48,9,2,5.0
7,4,1,8,51,9,0,4.3
8,1,1,8,53,9,7,5.5
6,3,1,8,55,9,7,4.9
2,1,1,8,57,9,6,5.0
7,4,1,8,57,9,6,4.3
8,4,1,8,57,9,10,5.2
8,1,1,8,59,9,13,5.5
8,4,1,9,0,9,14,5.3
6,9,1,9,6,9,28,6.8
9,1,1,9,9,9,27,7.4
3,4,1,9,11,9,20,4.6
8,2,1,9,12,9,24,5.5
3,4,1,9,15,9,24,4.6
2,4,1,9,16,9,24,4.5
8,2,1,9,17,9,29,5.5
6,3,1,9,21,9,33,4.7
9,6,1,9,21,9,43,6.1
8,7,1,9,23,9,32,4.1
6,1,1,9,25,9,34,4.6
2,4,1,9,30,9,38,4.5
8,2,1,9,31,9,43,5.5
9,1,1,9,32,9,50,7.4
2,4,1,9,35,9,43,4.5
10,9,1,9,39,10,0,5.6
5,7,1,9,40,9,52,5.1
2,4,1,9,41,9,49,4.5
3,1,1,9,41,9,49,4.9
4,2,1,9,42,9,50,4.4
8,2,1,9,42,9,54,5.5
7,4,1,9,43,9,52,4.8
9,6,1,9,44,10,6,6.1
2,1,1,9,45,9,54,4.7
6,1,1,9,45,9,54,4.6
9,6,1,9,45,10,7,6.1
6,1,1,9,48,9,57,4.6
8,7,1,9,53,10,2,4.1
4,2,1,9,56,10,4,4.4
3,4,1,9,58,10,7,4.6
2,5,2,10,0,10,10,5.6
3,5,1,10,0,10,10,6.0
4,2,1,10,0,10,8,4.2
4,9,1,10,0,10,18,5.5
3,4,1,10,1,10,10,4.4
6,3,1,10,2,10,14,5.0
7,4,1,10,2,10,11,4.6
4,10,1,10,3,10,17,4.1
3,1,1,10,4,10,12,4.8
4,2,1,10,4,10,12,4.2
4,3,1,10,4,10,13,4.3
9,4,1,10,4,10,22,5.8
1,7,1,10,6,10,15,4.0
5,2,1,10,6,10,16,4.8
2,1,2,10,7,10,16,4.5
4,9,1,10,7,10,24,5.5
4,2,1,10,8,10,16,4.2
1,2,1,10,10,10,19,3.9
1,7,1,10,11,10,20,4.0
3,1,1,10,12,10,20,4.8
3,5,1,10,12,10,22,6.0
7,1,2,10,13,10,22,4.9
2,5,1,10,16,10,26,5.6
4,9,1,10,16,10,34,5.5
6,9,1,10,17,10,39,6.6
7,4,1,10,17,10,26,4.6
10,3,1,10,17,10,34,9.0
2,5,1,10,18,10,28,5.6
3,5,1,10,18,10,28,6.0
4,2,1,10,20,10,28,4.2
3,5,1,10,21,10,31,6.0
4,3,1,10,22,10,31,4.3
4,7,1,10,23,10,32,4.3
9,3,1,10,25,10,42,4.0
1,9,2,10,27,10,45,6.4
4,3,1,10,27,10,36,4.3
9,3,1,10,27,10,44,4.0
1,7,1,10,29,10,38,4.0
2,5,1,10,29,10,40,5.6
4,3,1,10,30,10,39,4.3
4,3,1,10,31,10,40,4.3
6,2,1,10,31,10,44,5.9
1,7,1,10,34,10,43,4.0
4,7,1,10,35,10,44,4.3
10,3,1,10,35,10,52,9.0
4,2,1,10,36,10,44,4.2
3,1,1,10,37,10,45,4.8
4,9,1,10,37,10,54,5.5
6,1,1,10,37,10,46,4.6
2,5,1,10,38,10,48,5.6
4,2,1,10,38,10,46,4.2
4,7,1,10,38,10,47,4.3
4,3,1,10,39,10,48,4.3
5,1,1,10,40,10,50,5.1
6,3,1,10,40,10,52,5.0
10,1,1,10,41,10,56,7.5
4,3,1,10,42,10,51,4.3
4,2,1,10,43,10,51,4.2
9,4,1,10,46,11,4,5.8
7,4,1,10,47,10,56,4.6
4,2,1,10,50,10,58,4.2
3,5,1,10,53,11,3,6.0
8,6,1,10,53,11,12,5.7
6,1,1,10,55,11,4,4.6
8,4,1,10,55,11,8,5.1
3,1,2,10,56,11,4,4.8
4,2,1,10,56,11,4,4.2
9,3,1,10,56,11,13,4.0
3,4,1,10,57,11,6,4.4
8,3,1,10,57,11,9,4.5
9,3,1,10,59,11,16,4.0
2,9,1,11,1,11,17,5.4
5,8,1,11,1,11,16,4.9
10,3,1,11,1,11,18,7.9
5,3,1,11,6,11,16,5.2
6,7,1,11,6,11,20,5.3
4,2,1,11,7,11,15,4.1
9,4,1,11,7,11,24,5.4
7,4,1,11,8,11,17,4.0
5,8,1,11,9,11,24,4.9
6,7,1,11,11,11,26,5.3
10,9,1,11,12,11,33,5.9
4,7,1,11,15,11,24,4.1
5,9,1,11,15,11,34,6.2
4,2,1,11,17,11,25,4.1
5,3,1,11,18,11,28,5.2
6,1,1,11,18,11,27,4.3
4,7,1,11,19,11,28,4.1
6,9,1,11,19,11,41,6.2
4,2,1,11,23,11,31,4.1
5,2,1,11,23,11,34,5.1
10,9,1,11,23,11,44,5.9
6,7,1,11,24,11,38,5.3
5,8,1,11,27,11,42,4.9
2,6,1,11,29,11,42,4.7
4,7,1,11,29,11,38,4.1
8,4,1,11,31,11,44,4.2
2,1,1,11,32,11,41,4.8
4,10,1,11,32,11,46,4.2
6,1,1,11,32,11,41,4.3
4,7,1,11,33,11,42,4.1
10,6,1,11,34,11,46,5.2
3,5,1,11,35,11,45,5.2
5,7,1,11,36,11,48,4.7
10,6,1,11,36,11,48,5.2
3,9,1,11,41,11,58,4.6
9,4,1,11,41,11,58,5.4
7,4,1,11,43,11,52,4.0
6,1,1,11,44,11,53,4.3
6,7,1,11,44,11,58,5.3
6,7,1,11,49,12,4,5.3
7,1,1,11,50,11,59,4.6
6,7,1,11,52,12,6,5.3
1,10,1,11,53,12,8,6.1
9,3,1,11,53,12,10,4.3
4,7,1,11,55,12,4,4.1
6,7,1,11,56,12,10,5.3
2,9,1,11,57,12,13,5.4
6,1,1,11,57,12,6,4.3
2,5,1,11,58,12,8,5.1
6,3,1,11,59,12,11,4.6
7,4,1,12,1,12,10,4.0
10,3,1,12,1,12,18,6.3
5,2,1,12,3,12,14,4.6
5,3,1,12,3,12,13,4.8
7,1,1,12,4,12,13,4.7
9,10,1,12,4,12,25,6.8
10,3,1,12,9,12,26,6.3
4,9,1,12,11,12,28,5.0
10,2,1,12,12,12,30,7.5
4,3,1,12,13,12,22,3.8
4,9,1,12,15,12,32,5.0
3,9,1,12,18,12,35,4.8
7,6,1,12,22,12,36,4.6
10,3,1,12,25,12,42,6.3
1,10,1,12,26,12,42,5.0
9,10,1,12,29,12,50,6.8
10,3,1,12,29,12,46,6.3
3,6,1,12,40,12,52,3.9
3,5,1,12,41,12,51,5.2
7,1,1,12,43,12,52,4.7
7,4,1,12,43,12,52,4.0
7,4,1,12,44,12,53,4.0
8,3,1,12,46,12,58,4.5
3,9,1,12,47,13,4,4.8
4,8,1,12,47,13,0,4.3
7,4,1,12,50,12,59,4.0
9,4,1,12,50,13,8,4.8
4,9,1,12,55,13,12,5.0
7,4,1,12,56,13,5,4.0
9,4,1,12,56,13,14,4.8
3,9,1,12,57,13,14,4.8
2,5,1,12,59,13,10,5.3
10,3,1,13,0,13,17,7.1
6,8,1,13,6,13,25,3.9
4,2,1,13,7,13,15,3.5
4,7,1,13,9,13,18,3.9
10,3,1,13,10,13,27,7.1
5,2,1,13,12,13,22,4.3
9,1,1,13,13,13,31,7.0
7,4,1,13,14,13,23,3.8
9,4,1,13,15,13,32,5.1
10,3,1,13,23,13,40,7.1
4,9,1,13,27,13,44,4.7
6,7,1,13,30,13,44,4.6
1,10,1,13,31,13,46,4.9
4,10,1,13,32,13,46,4.0
4,7,1,13,34,13,43,3.9
9,5,1,13,34,13,53,4.4
4,7,1,13,36,13,45,3.9
9,1,1,13,39,13,57,7.0
4,2,1,13,40,13,48,3.5
7,4,1,13,40,13,49,3.8
10,4,1,13,41,13,55,4.5
3,10,1,13,43,14,0,5.3
4,2,1,13,47,13,55,3.5
7,4,1,13,48,13,57,3.8
4,7,1,13,49,13,58,3.9
6,1,1,13,52,14,1,4.0
4,2,1,13,54,14,2,3.5
4,7,1,13,55,14,4,3.9
4,2,1,13,58,14,6,3.5
4,3,1,13,58,14,7,3.7
1,3,1,13,59,14,7,4.6
2,5,1,14,0,14,10,4.8
6,7,1,14,0,14,14,4.8
4,2,1,14,1,14,9,3.8
4,7,1,14,1,14,10,4.0
3,4,1,14,2,14,11,4.4
10,3,1,14,2,14,19,6.6
1,7,1,14,3,14,12,4.4
9,3,1,14,3,14,20,4.0
3,6,1,14,4,14,16,4.3
4,7,1,14,4,14,13,4.0
10,4,1,14,4,14,18,4.6
3,4,1,14,6,14,15,4.4
3,5,1,14,6,14,16,5.3
4,9,1,14,6,14,24,5.0
6,7,1,14,8,14,22,4.8
1,3,1,14,14,14,22,4.5
3,10,1,14,14,14,31,6.0
6,7,2,14,17,14,32,4.8
7,4,1,14,17,14,26,4.1
2,5,1,14,20,14,30,4.8
2,5,1,14,21,14,32,4.8
4,10,1,14,21,14,35,4.1
7,4,1,14,21,14,30,4.1
5,9,1,14,22,14,41,4.6
4,9,1,14,24,14,42,5.0
1,3,1,14,25,14,33,4.5
1,7,1,14,27,14,36,4.4
3,9,1,14,27,14,44,4.1
7,6,1,14,28,14,42,4.8
1,2,1,14,29,14,38,4.5
3,9,1,14,29,14,46,4.1
4,2,1,14,30,14,38,3.8
4,8,1,14,30,14,44,4.4
6,7,1,14,31,14,46,4.8
6,7,1,14,33,14,48,4.8
4,7,1,14,36,14,45,4.0
6,7,1,14,39,14,54,4.8
3,5,1,14,41,14,51,5.3
1,9,1,14,43,15,1,6.2
3,5,1,14,43,14,53,5.3
2,5,1,14,46,14,56,4.8
2,5,1,14,48,14,58,4.8
1,9,1,14,50,15,8,6.2
8,1,1,14,50,15,4,4.9
2,1,1,14,51,15,0,4.5
4,2,1,14,53,15,1,3.8
10,4,1,14,53,15,7,4.6
1,7,1,14,55,15,4,4.4
1,2,1,14,56,15,5,4.5
3,4,1,14,56,15,5,4.4
