n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,29,6,46,6.2
10,4,1,6,34,6,48,4.3
5,3,1,7,4,7,14,4.6
5,7,1,7,14,7,26,4.3
9,6,1,7,16,7,38,4.5
6,1,1,7,17,7,26,4.2
6,1,1,7,23,7,32,4.2
6,2,1,7,27,7,40,4.9
8,2,1,7,31,7,43,5.0
6,1,1,7,35,7,44,4.2
6,2,1,7,35,7,48,4.9
3,8,1,7,42,7,54,3.5
3,4,1,7,49,7,58,3.7
2,4,1,8,0,8,8,4.6
3,4,1,8,1,8,10,4.7
6,7,1,8,3,8,18,6.0
8,7,1,8,6,8,15,4.4
6,1,1,8,7,8,16,4.7
9,1,1,8,8,8,26,7.7
5,3,1,8,12,8,22,5.6
10,1,1,8,14,8,30,8.5
3,4,1,8,17,8,26,4.7
5,3,1,8,17,8,27,5.6
6,7,1,8,17,8,32,6.0
2,4,1,8,19,8,27,4.6
6,1,1,8,20,8,29,4.7
7,4,1,8,20,8,29,4.3
3,4,1,8,21,8,30,4.7
5,3,1,8,25,8,35,5.6
3,4,1,8,32,8,41,4.7
3,4,1,8,34,8,43,4.7
5,3,1,8,36,8,46,5.6
3,8,1,8,37,8,49,3.9
2,4,1,8,41,8,49,4.6
6,1,1,8,41,8,50,4.7
1,9,1,8,44,9,2,9.0
8,1,1,8,44,8,58,5.5
7,1,1,8,47,8,56,4.7
2,4,1,8,48,8,56,4.6
8,1,1,8,49,9,3,5.5
6,2,1,8,51,9,4,5.5
8,4,1,8,52,9,6,5.2
9,6,1,8,58,9,20,6.5
6,1,1,9,5,9,14,4.6
2,4,1,9,15,9,23,4.5
9,6,1,9,28,9,50,6.1
6,9,1,9,29,9,51,6.8
6,1,1,9,34,9,43,4.6
4,2,1,9,42,9,50,4.4
3,4,1,9,47,9,56,4.6
5,4,1,9,47,9,55,4.5
8,2,1,9,54,10,6,5.5
8,1,1,10,0,10,14,5.3
1,9,1,10,1,10,19,6.4
1,7,1,10,3,10,12,4.0
1,2,1,10,5,10,14,3.9
3,5,1,10,6,10,16,6.0
10,3,1,10,11,10,28,9.0
6,7,1,10,14,10,28,5.7
4,7,1,10,15,10,24,4.3
10,3,1,10,19,10,36,9.0
9,4,1,10,20,10,38,5.8
6,2,1,10,22,10,35,5.9
9,4,1,10,28,10,46,5.8
4,2,1,10,29,10,37,4.2
6,1,1,10,29,10,38,4.6
9,3,1,10,33,10,50,4.0
4,9,1,10,36,10,54,5.5
6,1,1,10,37,10,46,4.6
2,1,1,10,38,10,47,4.5
3,5,1,10,38,10,48,6.0
4,7,1,10,38,10,47,4.3
4,7,1,10,43,10,52,4.3
4,3,1,10,46,10,55,4.3
4,7,1,10,46,10,55,4.3
4,7,1,10,48,10,57,4.3
6,7,1,10,48,11,2,5.7
2,5,1,10,49,10,60,5.6
5,3,1,10,49,10,59,5.4
6,9,1,10,52,11,14,6.6
3,1,1,10,54,11,2,4.8
6,7,1,10,56,11,10,5.7
1,7,1,10,57,11,6,4.0
4,2,1,10,57,11,5,4.2
3,1,1,10,58,11,6,4.8
3,1,1,10,59,11,7,4.8
9,10,1,10,59,11,20,5.9
7,4,1,11,1,11,10,4.0
2,5,1,11,2,11,12,5.1
7,1,1,11,5,11,14,4.6
9,10,1,11,5,11,26,6.6
7,1,1,11,9,11,18,4.6
8,4,1,11,11,11,24,4.2
4,7,1,11,12,11,21,4.1
4,7,1,11,16,11,25,4.1
4,2,1,11,17,11,25,4.1
2,5,1,11,21,11,32,5.1
6,1,1,11,28,11,37,4.3
2,5,1,11,30,11,40,5.1
4,9,1,11,33,11,50,5.5
1,10,1,11,34,11,50,6.1
3,1,1,11,34,11,42,4.6
7,4,1,11,34,11,43,4.0
5,2,1,11,36,11,46,5.1
4,2,1,11,38,11,46,4.1
4,2,1,11,40,11,48,4.1
5,9,1,11,49,12,8,6.2
4,7,1,11,50,11,59,4.1
10,4,1,11,52,12,6,5.0
10,3,1,11,53,12,10,7.9
10,3,1,11,54,12,11,7.9
6,8,1,11,55,12,14,4.9
7,4,1,11,55,12,4,4.0
3,5,1,12,3,12,13,5.2
8,4,1,12,3,12,16,4.3
8,6,1,12,4,12,23,4.9
10,3,1,12,11,12,28,6.3
10,1,1,12,12,12,28,5.9
10,3,1,12,15,12,32,6.3
5,9,1,12,19,12,38,4.8
10,3,1,12,19,12,36,6.3
5,2,1,12,22,12,32,4.6
5,9,1,12,23,12,42,4.8
10,3,1,12,25,12,42,6.3
3,5,1,12,31,12,41,5.2
3,6,1,12,39,12,51,3.9
7,6,1,12,39,12,54,4.6
7,1,1,12,43,12,52,4.7
7,9,1,12,46,12,60,4.1
2,5,1,12,51,13,2,5.3
2,5,1,12,52,13,2,5.3
7,6,1,12,54,13,8,4.6
6,7,1,13,27,13,42,4.6
8,1,1,13,28,13,42,5.2
2,6,1,13,33,13,46,4.6
4,9,1,13,35,13,52,4.7
6,3,1,13,35,13,47,3.8
7,4,1,13,43,13,52,3.8
1,10,1,13,50,14,6,4.9
3,5,1,14,1,14,11,5.3
2,5,1,14,2,14,12,4.8
6,7,1,14,5,14,20,4.8
3,4,1,14,7,14,16,4.4
7,4,1,14,9,14,18,4.1
6,1,1,14,12,14,21,3.6
1,10,1,14,13,14,28,5.3
9,4,1,14,13,14,30,5.1
3,5,1,14,16,14,26,5.3
1,2,1,14,18,14,27,4.5
2,4,1,14,22,14,30,4.1
3,9,1,14,23,14,40,4.1
2,5,1,14,27,14,38,4.8
4,10,1,14,27,14,41,4.1
2,5,1,14,29,14,40,4.8
4,7,1,14,29,14,38,4.0
1,9,1,14,30,14,48,6.2
3,4,1,14,30,14,39,4.4
2,5,1,14,31,14,42,4.8
10,9,1,14,31,14,52,4.8
7,6,1,14,32,14,46,4.8
1,10,1,14,36,14,52,5.3
2,5,1,14,37,14,48,4.8
1,6,1,14,39,14,48,3.5
3,4,1,14,41,14,50,4.4
10,3,1,14,46,15,3,6.6
4,2,1,14,48,14,56,3.8
1,7,1,14,49,14,58,4.4
1,9,1,15,2,15,20,6.2
3,1,1,15,3,15,11,4.3
8,6,1,15,8,15,27,4.9
3,5,1,15,9,15,19,5.4
6,7,1,15,17,15,32,4.8
