n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,9,1,6,0,6,17,3.9
1,10,1,6,4,6,20,4.5
9,4,1,6,19,6,36,4.6
10,3,1,6,19,6,36,6.2
4,9,1,6,23,6,40,4.1
3,10,1,6,28,6,45,5.1
6,2,1,6,28,6,41,4.2
4,9,1,6,31,6,48,4.1
10,3,1,6,38,6,55,6.2
10,4,1,6,39,6,53,4.3
10,4,1,6,44,6,58,4.3
4,9,1,6,46,7,4,4.1
1,10,1,6,47,7,2,4.5
6,1,1,7,20,7,29,4.2
5,7,1,7,23,7,35,4.3
6,1,1,7,27,7,36,4.2
6,1,1,7,28,7,37,4.2
6,1,1,7,29,7,38,4.2
6,3,1,7,29,7,41,4.2
3,9,1,7,36,7,53,3.9
2,4,1,7,39,7,47,3.3
2,4,1,7,41,7,49,3.3
7,4,1,7,41,7,50,3.2
3,8,1,7,49,8,1,3.5
3,8,1,7,53,8,5,3.5
5,3,1,8,2,8,12,5.6
6,7,1,8,2,8,16,6.0
7,4,1,8,4,8,13,4.3
5,3,1,8,5,8,15,5.6
6,1,1,8,7,8,16,4.7
2,4,1,8,10,8,18,4.6
8,2,1,8,10,8,22,5.4
2,1,1,8,11,8,20,5.0
5,3,1,8,11,8,21,5.6
6,1,1,8,11,8,20,4.7
3,1,1,8,12,8,20,4.7
6,1,1,8,12,8,21,4.7
3,1,1,8,13,8,21,4.7
5,3,1,8,14,8,24,5.6
7,4,1,8,15,8,24,4.3
3,9,1,8,17,8,34,4.5
6,1,1,8,17,8,26,4.7
5,3,1,8,18,8,28,5.6
3,1,2,8,19,8,27,4.7
3,9,1,8,19,8,36,4.5
5,3,2,8,20,8,30,5.6
3,4,1,8,22,8,31,4.7
6,3,1,8,22,8,34,4.9
5,3,1,8,24,8,34,5.6
6,3,1,8,26,8,38,4.9
9,7,1,8,26,8,40,5.0
6,1,1,8,27,8,36,4.7
7,5,1,8,28,8,40,6.9
2,1,1,8,29,8,38,5.0
8,2,1,8,29,8,41,5.4
3,4,1,8,30,8,39,4.7
7,4,1,8,31,8,40,4.3
4,9,1,8,32,8,50,5.4
6,2,1,8,34,8,47,5.5
8,3,1,8,34,8,46,5.3
9,1,1,8,36,8,54,7.7
6,1,1,8,37,8,46,4.7
2,4,1,8,38,8,46,4.6
9,7,1,8,38,8,52,5.0
10,9,1,8,38,8,59,7.1
8,9,1,8,39,8,47,5.0
3,4,1,8,40,8,49,4.7
8,7,1,8,40,8,49,4.4
8,1,2,8,41,8,55,5.5
8,4,1,8,42,8,56,5.2
5,3,1,8,44,8,54,5.6
6,1,1,8,44,8,53,4.7
7,4,1,8,44,8,53,4.3
5,3,1,8,45,8,55,5.6
6,1,1,8,45,8,54,4.7
8,4,1,8,45,8,58,5.2
5,3,1,8,47,8,57,5.6
7,4,1,8,47,8,56,4.3
6,1,1,8,48,8,57,4.7
8,1,1,8,48,9,2,5.5
2,1,1,8,50,8,59,5.0
3,9,1,8,50,9,7,4.5
8,4,1,8,50,9,4,5.2
