n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,0,6,18,4.1
7,6,1,6,5,6,20,4.0
1,10,1,6,7,6,22,4.5
7,10,1,6,9,6,27,4.7
10,3,1,6,9,6,26,6.2
10,3,1,6,10,6,27,6.2
10,3,1,6,13,6,30,6.2
10,3,1,6,14,6,31,6.2
4,9,1,6,15,6,32,4.1
4,9,1,6,17,6,34,4.1
1,10,2,6,19,6,34,4.5
1,10,1,6,20,6,36,4.5
9,10,1,6,20,6,41,5.2
10,2,1,6,20,6,38,5.3
10,4,1,6,20,6,34,4.3
3,9,1,6,23,6,40,3.9
1,10,1,6,24,6,40,4.5
10,3,1,6,24,6,41,6.2
6,7,1,6,25,6,40,4.2
1,10,1,6,27,6,42,4.5
1,10,1,6,31,6,46,4.5
6,2,1,6,31,6,44,4.2
4,10,1,6,32,6,46,3.8
1,10,1,6,35,6,50,4.5
4,9,1,6,35,6,52,4.1
2,9,1,6,41,6,57,4.2
7,10,1,6,48,7,6,4.7
4,10,1,6,50,7,4,3.8
5,9,1,6,50,7,9,4.2
1,10,1,6,53,7,8,4.5
1,10,2,6,57,7,12,4.5
10,3,1,6,57,7,14,6.2
1,10,1,6,59,7,14,4.5
6,7,1,7,0,7,14,5.1
10,9,1,7,0,7,21,5.8
6,1,1,7,2,7,11,4.2
10,9,1,7,2,7,23,5.8
3,8,1,7,3,7,15,3.5
3,8,1,7,4,7,16,3.5
6,1,1,7,5,7,14,4.2
9,6,1,7,5,7,27,4.5
10,9,1,7,7,7,28,5.8
5,7,1,7,10,7,22,4.3
8,2,1,7,10,7,22,5.0
9,6,1,7,10,7,32,4.5
10,3,1,7,11,7,28,5.6
6,3,1,7,12,7,24,4.2
6,1,1,7,13,7,22,4.2
9,6,1,7,13,7,35,4.5
6,1,1,7,16,7,25,4.2
8,2,1,7,16,7,28,5.0
5,1,1,7,18,7,28,4.5
8,2,1,7,18,7,30,5.0
9,1,1,7,18,7,36,5.8
6,3,1,7,19,7,31,4.2
7,4,1,7,20,7,29,3.2
9,6,1,7,21,7,43,4.5
1,9,1,7,23,7,41,7.1
3,9,1,7,24,7,41,3.9
7,4,1,7,24,7,33,3.2
5,7,1,7,25,7,37,4.3
7,4,1,7,25,7,34,3.2
10,9,1,7,29,7,50,5.8
6,7,1,7,30,7,44,5.1
1,10,1,7,32,7,48,4.6
9,1,1,7,32,7,50,5.8
7,6,1,7,34,7,48,4.6
1,10,1,7,38,7,54,4.6
6,1,1,7,41,7,50,4.2
9,6,1,7,41,8,3,4.5
8,2,1,7,42,7,54,5.0
6,1,1,7,43,7,52,4.2
10,9,1,7,43,8,4,5.8
4,10,1,7,45,7,59,4.0
6,1,1,7,47,7,56,4.2
5,7,1,7,49,8,1,4.3
3,8,1,7,52,8,4,3.5
6,1,1,7,52,8,1,4.2
6,7,1,7,52,8,6,5.1
5,7,1,7,53,8,5,4.3
7,4,1,7,53,8,2,3.2
4,9,1,7,54,8,12,4.6
6,1,1,7,54,8,3,4.2
6,7,1,7,54,8,8,5.1
2,4,1,7,55,8,3,3.3
8,2,1,7,56,8,8,5.0
8,4,1,7,57,8,10,4.4
6,1,1,7,58,8,7,4.2
6,3,1,7,58,8,10,4.2
2,4,1,7,59,8,7,3.3
7,6,1,7,59,8,14,4.6
3,4,1,8,0,8,9,4.7
5,3,1,8,0,8,10,5.6
8,4,1,8,0,8,14,5.2
3,4,1,8,1,8,10,4.7
6,1,1,8,1,8,10,4.7
9,6,1,8,1,8,23,6.5
2,1,1,8,2,8,11,5.0
5,3,1,8,2,8,12,5.6
8,4,2,8,2,8,16,5.2
8,3,1,8,3,8,15,5.3
9,1,1,8,4,8,22,7.7
3,4,1,8,5,8,14,4.7
5,3,1,8,5,8,15,5.6
6,7,1,8,5,8,20,6.0
7,1,1,8,5,8,14,4.7
3,4,2,8,6,8,15,4.7
6,1,1,8,6,8,15,4.7
7,6,1,8,6,8,20,5.1
1,10,1,8,7,8,22,4.9
2,4,1,8,7,8,15,4.6
5,3,1,8,7,8,17,5.6
6,1,2,8,7,8,16,4.7
9,7,1,8,7,8,21,5.0
9,7,1,8,8,8,22,5.0
5,3,2,8,9,8,19,5.6
6,1,1,8,9,8,18,4.7
8,1,1,8,9,8,23,5.5
8,2,1,8,10,8,22,5.4
3,4,1,8,12,8,21,4.7
6,7,1,8,12,8,26,6.0
7,4,1,8,12,8,21,4.3
9,7,1,8,12,8,26,5.0
5,3,1,8,13,8,23,5.6
2,4,1,8,14,8,22,4.6
9,7,1,8,14,8,28,5.0
10,9,1,8,14,8,35,7.1
3,1,1,8,15,8,23,4.7
5,3,2,8,15,8,25,5.6
6,1,2,8,15,8,24,4.7
9,7,1,8,15,8,29,5.0
6,1,1,8,16,8,25,4.7
5,3,1,8,17,8,27,5.6
7,4,1,8,17,8,26,4.3
3,4,1,8,18,8,27,4.7
5,3,1,8,18,8,28,5.6
6,9,1,8,18,8,40,6.9
2,1,1,8,19,8,28,5.0
4,9,1,8,19,8,36,5.4
6,7,1,8,19,8,34,6.0
8,2,1,8,20,8,32,5.4
8,4,1,8,20,8,34,5.2
10,9,1,8,20,8,41,7.1
8,1,1,8,21,8,35,5.5
8,2,1,8,21,8,33,5.4
2,1,1,8,22,8,31,5.0
5,3,1,8,22,8,32,5.6
3,4,1,8,23,8,32,4.7
5,7,1,8,23,8,35,5.0
9,1,2,8,23,8,41,7.7
2,4,2,8,24,8,32,4.6
7,4,1,8,24,8,33,4.3
8,4,1,8,24,8,38,5.2
5,3,1,8,25,8,35,5.6
8,4,1,8,25,8,38,5.2
3,4,1,8,26,8,35,4.7
5,2,1,8,26,8,36,5.1
7,4,1,8,26,8,35,4.3
8,4,1,8,26,8,40,5.2
3,4,1,8,27,8,36,4.7
5,3,1,8,27,8,37,5.6
7,4,1,8,27,8,36,4.3
8,4,1,8,27,8,40,5.2
3,9,1,8,28,8,45,4.5
6,1,1,8,28,8,37,4.7
6,3,2,8,28,8,40,4.9
6,7,1,8,28,8,42,6.0
2,1,1,8,29,8,38,5.0
6,1,1,8,29,8,38,4.7
6,3,1,8,29,8,41,4.9
9,7,1,8,29,8,43,5.0
3,6,1,8,30,8,42,3.6
6,1,1,8,31,8,40,4.7
9,6,1,8,31,8,53,6.5
5,3,1,8,32,8,42,5.6
6,1,1,8,32,8,41,4.7
6,3,1,8,32,8,44,4.9
3,4,1,8,33,8,42,4.7
5,3,1,8,33,8,43,5.6
6,7,2,8,33,8,48,6.0
3,4,1,8,34,8,43,4.7
5,3,2,8,34,8,44,5.6
6,3,1,8,34,8,46,4.9
8,1,1,8,34,8,48,5.5
8,4,1,8,34,8,48,5.2
9,1,1,8,34,8,52,7.7
3,9,1,8,35,8,52,4.5
3,4,1,8,36,8,45,4.7
3,8,1,8,36,8,48,3.9
6,1,1,8,36,8,45,4.7
6,7,1,8,36,8,50,6.0
7,1,1,8,36,8,45,4.7
8,4,1,8,36,8,50,5.2
3,4,1,8,37,8,46,4.7
4,9,1,8,37,8,54,5.4
6,1,2,8,37,8,46,4.7
2,1,1,8,38,8,47,5.0
2,4,1,8,38,8,46,4.6
6,1,1,8,38,8,47,4.7
6,7,1,8,38,8,52,6.0
7,1,1,8,39,8,48,4.7
8,1,1,8,39,8,53,5.5
8,4,1,8,39,8,52,5.2
2,1,2,8,40,8,49,5.0
2,4,1,8,42,8,50,4.6
3,4,1,8,42,8,51,4.7
6,2,1,8,42,8,55,5.5
5,3,1,8,43,8,53,5.6
3,8,1,8,44,8,56,3.9
3,9,1,8,44,9,1,4.5
5,3,1,8,44,8,54,5.6
2,5,1,8,45,8,56,9.9
5,3,1,8,45,8,55,5.6
6,1,1,8,48,8,57,4.7
6,9,1,8,48,9,10,6.9
9,1,1,8,48,9,6,7.7
2,1,1,8,49,8,58,5.0
6,4,1,8,49,8,58,4.2
6,7,1,8,49,9,4,6.0
6,1,1,8,50,8,59,4.7
9,1,1,8,50,9,8,7.7
2,4,1,8,51,8,59,4.6
6,1,1,8,51,9,0,4.7
8,1,1,8,51,9,5,5.5
3,1,1,8,52,8,60,4.7
3,8,1,8,52,9,4,3.9
6,7,1,8,52,9,6,6.0
9,6,1,8,52,9,14,6.5
6,3,1,8,54,9,6,4.9
6,1,1,8,55,9,4,4.7
6,7,1,8,55,9,10,6.0
7,1,1,8,55,9,4,4.7
7,4,1,8,55,9,4,4.3
8,2,1,8,56,9,8,5.4
6,1,2,8,57,9,6,4.7
7,4,1,8,57,9,6,4.3
8,1,2,8,57,9,11,5.5
3,4,1,8,58,9,7,4.7
8,1,1,8,58,9,12,5.5
8,2,1,8,58,9,10,5.4
6,1,1,8,59,9,8,4.7
8,1,1,8,59,9,13,5.5
2,4,1,9,0,9,8,4.5
3,5,1,9,0,9,10,7.0
8,2,2,9,1,9,13,5.5
9,6,1,9,2,9,24,6.1
2,4,1,9,3,9,11,4.5
3,4,1,9,3,9,12,4.6
6,3,1,9,3,9,15,4.7
3,4,1,9,4,9,13,4.6
6,1,1,9,5,9,14,4.6
9,6,1,9,5,9,27,6.1
9,7,1,9,6,9,20,5.1
6,2,1,9,7,9,20,5.5
7,4,1,9,7,9,16,4.8
8,2,1,9,8,9,20,5.5
6,1,1,9,9,9,18,4.6
9,1,1,9,9,9,27,7.4
3,4,1,9,10,9,19,4.6
5,3,1,9,10,9,20,5.2
8,2,1,9,10,9,22,5.5
10,9,1,9,10,9,31,5.6
3,4,1,9,11,9,20,4.6
1,9,1,9,12,9,30,7.8
2,4,1,9,12,9,20,4.5
7,1,1,9,12,9,21,4.6
3,4,1,9,14,9,23,4.6
5,2,1,9,14,9,24,4.7
4,7,1,9,15,9,24,4.4
9,6,1,9,16,9,38,6.1
8,3,1,9,17,9,29,5.0
10,3,1,9,18,9,35,4.6
1,9,1,9,21,9,39,7.8
3,4,1,9,21,9,30,4.6
2,4,1,9,22,9,30,4.5
6,1,1,9,22,9,31,4.6
6,3,1,9,22,9,34,4.7
2,4,1,9,23,9,31,4.5
4,2,1,9,23,9,31,4.4
6,3,1,9,24,9,36,4.7
8,2,1,9,25,9,37,5.5
9,7,1,9,25,9,39,5.1
8,4,1,9,26,9,40,5.3
4,2,1,9,27,9,35,4.4
6,3,1,9,28,9,40,4.7
7,1,1,9,28,9,37,4.6
9,6,1,9,28,9,50,6.1
2,4,1,9,29,9,37,4.5
6,7,1,9,29,9,44,5.7
8,2,1,9,29,9,41,5.5
8,4,1,9,29,9,42,5.3
6,1,1,9,30,9,39,4.6
10,9,1,9,30,9,51,5.6
2,4,1,9,33,9,41,4.5
4,2,1,9,33,9,41,4.4
9,6,1,9,33,9,55,6.1
3,1,2,9,35,9,43,4.9
6,1,1,9,36,9,45,4.6
2,4,2,9,37,9,45,4.5
5,7,1,9,38,9,50,5.1
4,9,1,9,39,9,56,5.4
8,4,1,9,39,9,52,5.3
2,4,1,9,40,9,48,4.5
9,7,1,9,40,9,54,5.1
6,1,1,9,41,9,50,4.6
2,4,2,9,42,9,50,4.5
8,4,1,9,43,9,56,5.3
6,3,1,9,45,9,57,4.7
2,4,2,9,46,9,54,4.5
5,2,1,9,46,9,56,4.7
6,1,2,9,46,9,55,4.6
2,4,1,9,47,9,55,4.5
6,1,1,9,47,9,56,4.6
6,1,1,9,48,9,57,4.6
6,7,1,9,48,10,2,5.7
9,6,1,9,48,10,10,6.1
2,4,1,9,51,9,59,4.5
7,1,1,9,51,9,60,4.6
3,4,1,9,52,10,1,4.6
2,1,1,9,53,10,2,4.7
3,1,1,9,53,10,1,4.9
6,1,1,9,53,10,2,4.6
6,7,1,9,53,10,8,5.7
7,6,1,9,56,10,10,4.4
9,6,1,9,56,10,18,6.1
8,2,1,9,57,10,9,5.5
5,7,1,9,58,10,10,5.1
9,7,1,9,59,10,13,5.1
4,3,1,10,0,10,9,4.3
9,1,1,10,0,10,18,7.0
9,4,1,10,0,10,18,5.8
1,9,1,10,1,10,19,6.4
5,3,1,10,1,10,11,5.4
7,10,1,10,1,10,19,4.8
3,9,1,10,2,10,19,4.9
6,7,1,10,2,10,16,5.7
3,1,1,10,3,10,11,4.8
3,4,1,10,3,10,12,4.4
4,9,1,10,3,10,20,5.5
5,3,1,10,3,10,13,5.4
7,4,1,10,3,10,12,4.6
9,4,1,10,3,10,20,5.8
10,3,1,10,3,10,20,9.0
4,2,1,10,4,10,12,4.2
4,9,1,10,4,10,22,5.5
5,1,2,10,4,10,14,5.1
5,3,2,10,4,10,14,5.4
10,4,1,10,4,10,18,4.9
1,6,1,10,5,10,14,3.8
2,5,1,10,5,10,16,5.6
7,4,1,10,5,10,14,4.6
1,10,1,10,6,10,22,5.9
3,1,2,10,6,10,14,4.8
4,3,1,10,6,10,15,4.3
4,10,1,10,7,10,21,4.1
6,1,1,10,7,10,16,4.6
6,7,1,10,7,10,22,5.7
