n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
7,10,1,6,0,6,18,4.7
10,1,1,6,0,6,16,5.0
6,7,1,6,1,6,16,4.2
6,7,1,6,3,6,18,4.2
1,10,1,6,6,6,22,4.5
4,9,1,6,6,6,24,4.1
10,3,1,6,7,6,24,6.2
1,10,1,6,11,6,26,4.5
4,9,1,6,11,6,28,4.1
10,6,1,6,11,6,24,4.7
1,10,1,6,12,6,28,4.5
6,7,1,6,20,6,34,4.2
6,9,1,6,26,6,48,4.4
10,3,1,6,27,6,44,6.2
7,10,1,6,28,6,46,4.7
1,10,1,6,29,6,44,4.5
10,3,1,6,30,6,47,6.2
4,9,1,6,40,6,58,4.1
10,3,1,6,40,6,57,6.2
4,9,1,6,44,7,2,4.1
4,9,1,6,45,7,2,4.1
10,3,1,6,46,7,3,6.2
10,3,1,6,49,7,6,6.2
9,6,1,7,0,7,22,4.5
6,7,1,7,1,7,16,5.1
7,4,1,7,2,7,11,3.2
10,9,1,7,3,7,24,5.8
6,3,1,7,5,7,17,4.2
6,7,1,7,5,7,20,5.1
6,1,1,7,8,7,17,4.2
10,9,1,7,8,7,29,5.8
6,7,1,7,11,7,26,5.1
7,4,1,7,13,7,22,3.2
8,2,1,7,13,7,25,5.0
9,6,1,7,13,7,35,4.5
6,1,1,7,14,7,23,4.2
8,1,1,7,16,7,30,4.6
7,4,1,7,17,7,26,3.2
2,5,1,7,19,7,30,7.6
8,4,1,7,19,7,32,4.4
6,7,1,7,20,7,34,5.1
6,1,1,7,27,7,36,4.2
6,2,1,7,29,7,42,4.9
10,9,1,7,31,7,52,5.8
6,1,1,7,32,7,41,4.2
6,7,1,7,33,7,48,5.1
10,9,1,7,38,7,59,5.8
6,1,1,7,41,7,50,4.2
6,2,1,7,41,7,54,4.9
7,1,1,7,41,7,50,4.1
7,4,1,7,45,7,54,3.2
2,4,1,7,46,7,54,3.3
5,7,1,7,48,7,60,4.3
9,6,1,7,48,8,10,4.5
4,9,1,7,49,8,6,4.6
3,6,1,7,50,8,2,3.8
5,7,1,7,50,8,2,4.3
2,4,1,7,51,7,59,3.3
2,4,1,7,52,7,60,3.3
6,7,1,7,56,8,10,5.1
6,3,1,7,57,8,9,4.2
7,4,1,7,57,8,6,3.2
6,1,1,7,58,8,7,4.2
3,4,1,8,0,8,9,4.7
7,1,1,8,0,8,9,4.7
8,4,4,8,0,8,14,5.2
3,4,1,8,1,8,10,4.7
6,1,1,8,1,8,10,4.7
8,1,1,8,1,8,15,5.5
8,3,1,8,2,8,14,5.3
8,4,2,8,4,8,18,5.2
9,7,1,8,4,8,18,5.0
6,1,1,8,5,8,14,4.7
6,3,1,8,5,8,17,4.9
9,1,1,8,5,8,23,7.7
4,10,1,8,6,8,20,4.0
6,1,1,8,6,8,15,4.7
6,3,1,8,6,8,18,4.9
7,4,1,8,7,8,16,4.3
8,4,1,8,7,8,20,5.2
5,3,1,8,9,8,19,5.6
5,7,1,8,9,8,21,5.0
8,1,1,8,9,8,23,5.5
3,4,1,8,10,8,19,4.7
3,8,1,8,10,8,22,3.9
3,9,1,8,10,8,27,4.5
5,3,1,8,10,8,20,5.6
9,1,1,8,10,8,28,7.7
2,4,1,8,12,8,20,4.6
3,4,1,8,12,8,21,4.7
5,3,1,8,12,8,22,5.6
6,3,1,8,12,8,24,4.9
9,1,1,8,12,8,30,7.7
3,9,1,8,13,8,30,4.5
5,3,2,8,13,8,23,5.6
6,3,2,8,13,8,25,4.9
9,7,1,8,14,8,28,5.0
3,9,1,8,15,8,32,4.5
7,4,1,8,15,8,24,4.3
3,9,1,8,16,8,33,4.5
2,4,1,8,17,8,25,4.6
3,4,1,8,17,8,26,4.7
5,3,1,8,17,8,27,5.6
3,4,1,8,18,8,27,4.7
5,3,1,8,18,8,28,5.6
8,4,1,8,18,8,32,5.2
8,3,1,8,19,8,31,5.3
6,9,1,8,20,8,42,6.9
3,9,1,8,22,8,39,4.5
6,2,1,8,22,8,35,5.5
8,2,1,8,22,8,34,5.4
10,9,1,8,23,8,44,7.1
2,4,1,8,24,8,32,4.6
7,4,1,8,24,8,33,4.3
9,1,1,8,24,8,42,7.7
5,3,1,8,25,8,35,5.6
9,6,1,8,25,8,47,6.5
7,1,1,8,26,8,35,4.7
2,4,1,8,27,8,35,4.6
7,1,1,8,27,8,36,4.7
6,4,1,8,28,8,37,4.2
7,1,1,8,28,8,37,4.7
8,4,1,8,28,8,42,5.2
6,1,1,8,29,8,38,4.7
6,7,1,8,29,8,44,6.0
10,9,1,8,29,8,50,7.1
5,3,1,8,30,8,40,5.6
6,1,2,8,30,8,39,4.7
8,1,1,8,30,8,44,5.5
2,4,1,8,31,8,39,4.6
6,1,1,8,31,8,40,4.7
5,3,3,8,32,8,42,5.6
6,1,1,8,32,8,41,4.7
6,3,1,8,32,8,44,4.9
10,9,1,8,32,8,53,7.1
3,4,1,8,33,8,42,4.7
3,1,2,8,34,8,42,4.7
5,3,1,8,34,8,44,5.6
7,1,1,8,34,8,43,4.7
7,4,1,8,34,8,43,4.3
1,9,1,8,35,8,53,9.0
5,3,1,8,36,8,46,5.6
8,5,1,8,36,8,52,5.3
6,3,2,8,37,8,49,4.9
6,7,1,8,37,8,52,6.0
10,9,1,8,37,8,58,7.1
3,4,1,8,38,8,47,4.7
6,10,1,8,38,8,50,5.0
7,4,1,8,38,8,47,4.3
6,1,1,8,39,8,48,4.7
8,2,1,8,39,8,51,5.4
5,3,1,8,40,8,50,5.6
6,3,1,8,40,8,52,4.9
6,1,1,8,41,8,50,4.7
8,1,1,8,42,8,56,5.5
3,1,1,8,43,8,51,4.7
3,4,2,8,43,8,52,4.7
6,1,1,8,43,8,52,4.7
9,4,1,8,43,9,0,5.9
3,1,1,8,44,8,52,4.7
6,1,1,8,44,8,53,4.7
6,7,1,8,44,8,58,6.0
9,7,1,8,45,8,59,5.0
2,5,1,8,46,8,56,9.9
3,4,1,8,46,8,55,4.7
6,2,1,8,46,8,59,5.5
7,1,2,8,46,8,55,4.7
3,4,1,8,47,8,56,4.7
6,4,1,8,48,8,57,4.2
5,3,1,8,50,8,60,5.6
5,3,1,8,51,9,1,5.6
8,7,1,8,51,9,0,4.4
6,7,1,8,52,9,6,6.0
7,4,1,8,52,9,1,4.3
8,4,1,8,53,9,6,5.2
5,3,1,8,54,9,4,5.6
6,1,1,8,54,9,3,4.7
6,3,1,8,56,9,8,4.9
6,7,1,8,56,9,10,6.0
9,6,1,8,56,9,18,6.5
6,2,1,8,57,9,10,5.5
3,4,1,8,58,9,7,4.7
8,4,1,8,58,9,12,5.2
8,1,1,8,59,9,13,5.5
2,4,1,9,0,9,8,4.5
5,7,1,9,0,9,12,5.1
9,6,1,9,0,9,22,6.1
2,1,1,9,1,9,10,4.7
6,1,1,9,1,9,10,4.6
7,4,1,9,1,9,10,4.8
6,7,1,9,2,9,16,5.7
4,2,1,9,3,9,11,4.4
4,2,1,9,4,9,12,4.4
10,3,1,9,4,9,21,4.6
6,3,1,9,5,9,17,4.7
10,9,1,9,6,9,27,5.6
5,10,1,9,7,9,19,3.3
6,1,1,9,7,9,16,4.6
9,6,1,9,7,9,29,6.1
5,1,1,9,9,9,18,4.7
2,1,1,9,10,9,19,4.7
6,9,1,9,10,9,32,6.8
2,4,1,9,11,9,19,4.5
6,1,1,9,12,9,21,4.6
6,1,1,9,15,9,24,4.6
3,1,1,9,16,9,24,4.9
2,4,1,9,18,9,26,4.5
8,2,1,9,19,9,31,5.5
6,3,1,9,20,9,32,4.7
9,6,1,9,20,9,42,6.1
10,9,1,9,20,9,41,5.6
2,4,1,9,21,9,29,4.5
3,6,1,9,21,9,33,4.3
8,2,1,9,22,9,34,5.5
3,1,1,9,25,9,33,4.9
2,4,1,9,26,9,34,4.5
6,1,1,9,26,9,35,4.6
3,4,2,9,28,9,37,4.6
1,7,1,9,29,9,38,4.5
6,1,1,9,29,9,38,4.6
6,7,1,9,33,9,48,5.7
9,1,1,9,33,9,51,7.4
6,1,1,9,37,9,46,4.6
8,2,1,9,37,9,49,5.5
8,2,1,9,38,9,50,5.5
2,4,1,9,39,9,47,4.5
6,7,1,9,39,9,54,5.7
9,6,1,9,42,10,4,6.1
6,1,1,9,43,9,52,4.6
9,6,1,9,43,10,5,6.1
10,9,1,9,43,10,4,5.6
2,4,2,9,45,9,53,4.5
2,4,1,9,46,9,54,4.5
9,1,1,9,46,10,4,7.4
2,4,1,9,47,9,55,4.5
3,1,1,9,47,9,55,4.9
6,1,1,9,47,9,56,4.6
6,7,1,9,47,10,2,5.7
9,1,1,9,47,10,5,7.4
9,7,1,9,47,10,1,5.1
2,4,1,9,50,9,58,4.5
3,1,1,9,50,9,58,4.9
3,4,1,9,50,9,59,4.6
2,1,1,9,52,10,1,4.7
4,7,1,9,52,10,1,4.4
4,9,1,9,54,10,12,5.4
2,4,1,9,56,10,4,4.5
3,4,1,9,59,10,8,4.6
