n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,10,1,6,1,6,18,5.1
1,10,1,6,2,6,18,4.5
6,7,1,6,3,6,18,4.2
1,10,1,6,4,6,20,4.5
6,7,1,6,6,6,20,4.2
3,9,2,6,9,6,26,3.9
10,3,1,6,9,6,26,6.2
6,7,1,6,10,6,24,4.2
10,3,1,6,10,6,27,6.2
10,3,1,6,15,6,32,6.2
6,2,1,6,20,6,33,4.2
10,3,1,6,20,6,37,6.2
1,10,1,6,21,6,36,4.5
4,9,1,6,23,6,40,4.1
10,3,1,6,23,6,40,6.2
10,3,1,6,25,6,42,6.2
10,3,1,6,26,6,43,6.2
10,3,1,6,29,6,46,6.2
4,9,1,6,32,6,50,4.1
10,3,1,6,33,6,50,6.2
1,10,1,6,34,6,50,4.5
4,10,1,6,35,6,49,3.8
1,10,1,6,37,6,52,4.5
6,9,1,6,38,7,0,4.4
10,3,1,6,40,6,57,6.2
1,10,1,6,41,6,56,4.5
1,10,1,6,44,6,60,4.5
10,6,1,6,45,6,58,4.7
2,9,1,6,46,7,2,4.2
7,10,1,6,46,7,4,4.7
10,3,1,6,47,7,4,6.2
4,9,1,6,49,7,6,4.1
10,3,1,6,51,7,8,6.2
10,4,1,6,52,7,6,4.3
1,10,1,6,56,7,12,4.5
10,3,1,6,56,7,13,6.2
9,4,1,6,59,7,16,4.6
6,1,1,7,0,7,9,4.2
4,10,1,7,1,7,15,4.0
5,7,1,7,3,7,15,4.3
6,9,1,7,4,7,26,6.6
8,4,1,7,4,7,18,4.4
2,6,1,7,5,7,18,3.5
6,7,1,7,6,7,20,5.1
10,9,1,7,7,7,28,5.8
10,9,1,7,9,7,30,5.8
6,1,1,7,10,7,19,4.2
6,7,1,7,10,7,24,5.1
6,9,1,7,10,7,32,6.6
8,2,1,7,10,7,22,5.0
6,1,1,7,11,7,20,4.2
8,2,1,7,12,7,24,5.0
6,1,1,7,15,7,24,4.2
6,1,1,7,17,7,26,4.2
7,9,1,7,17,7,31,4.6
6,2,1,7,18,7,31,4.9
8,2,1,7,19,7,31,5.0
2,4,1,7,20,7,28,3.3
3,9,1,7,21,7,38,3.9
6,1,1,7,21,7,30,4.2
3,8,1,7,23,7,35,3.5
3,8,1,7,25,7,37,3.5
8,4,1,7,28,7,42,4.4
6,9,1,7,29,7,51,6.6
6,7,1,7,30,7,44,5.1
3,5,1,7,32,7,42,7.3
6,1,1,7,34,7,43,4.2
9,6,1,7,38,8,0,4.5
7,4,1,7,39,7,48,3.2
3,8,1,7,41,7,53,3.5
6,3,1,7,41,7,53,4.2
10,9,1,7,41,8,2,5.8
9,6,1,7,43,8,5,4.5
3,8,1,7,47,7,59,3.5
9,6,1,7,47,8,9,4.5
10,9,1,7,47,8,8,5.8
5,3,1,7,49,7,59,4.6
7,6,1,7,49,8,4,4.6
5,7,1,7,50,8,2,4.3
6,3,1,7,51,8,3,4.2
5,7,1,7,53,8,5,4.3
6,1,1,7,53,8,2,4.2
4,10,1,7,54,8,8,4.0
8,2,1,7,54,8,6,5.0
6,3,1,7,58,8,10,4.2
8,4,1,7,59,8,12,4.4
3,9,1,8,0,8,17,4.5
5,7,1,8,0,8,12,5.0
6,1,1,8,0,8,9,4.7
8,1,1,8,0,8,14,5.5
2,1,1,8,2,8,11,5.0
3,4,1,8,2,8,11,4.7
5,3,1,8,2,8,12,5.6
9,7,1,8,2,8,16,5.0
6,1,1,8,3,8,12,4.7
1,9,1,8,4,8,22,9.0
5,3,1,8,4,8,14,5.6
7,6,1,8,4,8,18,5.1
3,4,1,8,5,8,14,4.7
3,8,1,8,5,8,17,3.9
5,3,1,8,5,8,15,5.6
6,1,1,8,5,8,14,4.7
6,3,1,8,5,8,17,4.9
6,4,1,8,5,8,14,4.2
7,4,1,8,5,8,14,4.3
8,4,1,8,5,8,18,5.2
6,1,1,8,6,8,15,4.7
7,4,1,8,6,8,15,4.3
1,9,1,8,7,8,25,9.0
3,4,1,8,7,8,16,4.7
3,4,1,8,8,8,17,4.7
5,3,1,8,8,8,18,5.6
3,9,1,8,9,8,26,4.5
5,3,1,8,9,8,19,5.6
7,1,1,8,9,8,18,4.7
6,1,1,8,10,8,19,4.7
7,1,1,8,10,8,19,4.7
1,10,1,8,11,8,26,4.9
7,4,1,8,11,8,20,4.3
8,4,1,8,11,8,24,5.2
9,4,1,8,11,8,28,5.9
2,1,1,8,12,8,21,5.0
6,1,1,8,13,8,22,4.7
5,3,1,8,14,8,24,5.6
2,4,1,8,15,8,23,4.6
3,4,1,8,15,8,24,4.7
3,9,1,8,15,8,32,4.5
8,2,1,8,15,8,27,5.4
3,1,1,8,16,8,24,4.7
10,9,1,8,16,8,37,7.1
6,1,1,8,17,8,26,4.7
7,4,2,8,17,8,26,4.3
3,4,1,8,18,8,27,4.7
6,1,2,8,18,8,27,4.7
8,4,2,8,18,8,32,5.2
5,3,1,8,19,8,29,5.6
6,1,1,8,19,8,28,4.7
8,4,1,8,19,8,32,5.2
3,4,1,8,20,8,29,4.7
5,7,1,8,20,8,32,5.0
2,1,2,8,21,8,30,5.0
3,4,1,8,21,8,30,4.7
6,7,1,8,21,8,36,6.0
2,4,1,8,22,8,30,4.6
3,4,2,8,22,8,31,4.7
5,3,1,8,22,8,32,5.6
6,1,1,8,22,8,31,4.7
6,3,1,8,23,8,35,4.9
3,1,1,8,24,8,32,4.7
3,4,2,8,24,8,33,4.7
5,7,1,8,24,8,36,5.0
8,1,1,8,24,8,38,5.5
6,1,1,8,25,8,34,4.7
6,9,1,8,25,8,47,6.9
2,4,1,8,26,8,34,4.6
6,2,1,8,26,8,39,5.5
6,7,1,8,26,8,40,6.0
8,9,1,8,26,8,34,5.0
3,6,1,8,27,8,39,3.6
6,1,2,8,27,8,36,4.7
6,3,1,8,27,8,39,4.9
3,4,1,8,28,8,37,4.7
5,3,1,8,28,8,38,5.6
6,1,1,8,28,8,37,4.7
10,3,1,8,28,8,45,6.4
7,1,1,8,29,8,38,4.7
8,1,1,8,29,8,43,5.5
8,4,1,8,29,8,42,5.2
9,7,1,8,29,8,43,5.0
3,1,1,8,30,8,38,4.7
6,9,1,8,30,8,52,6.9
8,4,1,8,30,8,44,5.2
10,3,1,8,30,8,47,6.4
3,4,2,8,31,8,40,4.7
5,3,1,8,32,8,42,5.6
6,1,1,8,32,8,41,4.7
5,3,1,8,33,8,43,5.6
9,6,1,8,33,8,55,6.5
3,4,2,8,34,8,43,4.7
3,9,1,8,34,8,51,4.5
6,3,1,8,34,8,46,4.9
7,1,1,8,34,8,43,4.7
1,9,1,8,35,8,53,9.0
6,1,3,8,35,8,44,4.7
7,4,1,8,35,8,44,4.3
3,1,1,8,36,8,44,4.7
5,3,1,8,36,8,46,5.6
8,1,1,8,36,8,50,5.5
1,9,2,8,37,8,55,9.0
2,1,1,8,37,8,46,5.0
6,1,1,8,37,8,46,4.7
1,9,1,8,38,8,56,9.0
5,3,1,8,38,8,48,5.6
6,1,2,8,38,8,47,4.7
7,6,1,8,38,8,52,5.1
2,1,1,8,39,8,48,5.0
6,7,1,8,39,8,54,6.0
7,10,1,8,39,8,57,5.3
3,4,1,8,40,8,49,4.7
3,4,1,8,41,8,50,4.7
6,1,2,8,41,8,50,4.7
6,3,1,8,41,8,53,4.9
2,1,1,8,42,8,51,5.0
3,4,1,8,43,8,52,4.7
7,4,1,8,43,8,52,4.3
8,4,1,8,43,8,56,5.2
7,1,1,8,44,8,53,4.7
7,6,1,8,44,8,58,5.1
8,4,1,8,44,8,58,5.2
3,4,1,8,45,8,54,4.7
3,9,1,8,45,9,2,4.5
8,1,1,8,45,8,59,5.5
6,3,1,8,46,8,58,4.9
3,1,1,8,47,8,55,4.7
3,9,2,8,47,9,4,4.5
6,10,1,8,47,8,60,5.0
9,1,1,8,47,9,5,7.7
3,4,1,8,48,8,57,4.7
3,9,2,8,48,9,5,4.5
5,3,1,8,48,8,58,5.6
7,4,1,8,48,8,57,4.3
3,4,2,8,49,8,58,4.7
5,3,1,8,49,8,59,5.6
5,7,1,8,49,9,1,5.0
6,1,1,8,49,8,58,4.7
3,4,1,8,50,8,59,4.7
6,1,2,8,50,8,59,4.7
7,1,1,8,50,8,59,4.7
8,4,1,8,50,9,4,5.2
3,4,1,8,51,8,60,4.7
6,9,1,8,52,9,14,6.9
8,4,1,8,52,9,6,5.2
3,1,1,8,53,9,1,4.7
3,4,1,8,53,9,2,4.7
4,2,1,8,53,9,1,4.1
6,2,1,8,53,9,6,5.5
8,4,1,8,53,9,6,5.2
9,7,1,8,53,9,7,5.0
3,4,1,8,54,9,3,4.7
5,3,2,8,54,9,4,5.6
6,7,1,8,54,9,8,6.0
2,1,1,8,55,9,4,5.0
6,1,1,8,56,9,5,4.7
8,4,1,8,56,9,10,5.2
3,1,1,8,57,9,5,4.7
5,3,1,8,57,9,7,5.6
9,7,1,8,57,9,11,5.0
5,3,1,8,58,9,8,5.6
6,1,1,8,58,9,7,4.7
6,7,1,8,58,9,12,6.0
7,4,1,8,58,9,7,4.3
3,4,2,8,59,9,8,4.7
3,8,1,8,59,9,11,3.9
5,3,1,8,59,9,9,5.6
8,1,1,8,59,9,13,5.5
9,7,1,8,59,9,13,5.0
5,7,1,9,1,9,13,5.1
3,5,1,9,2,9,12,7.0
6,1,1,9,2,9,11,4.6
9,6,1,9,3,9,25,6.1
5,7,1,9,4,9,16,5.1
7,6,1,9,4,9,18,4.4
2,4,1,9,5,9,13,4.5
3,4,1,9,5,9,14,4.6
3,4,1,9,7,9,16,4.6
6,2,1,9,7,9,20,5.5
9,7,1,9,7,9,21,5.1
5,2,2,9,8,9,18,4.7
8,4,1,9,8,9,22,5.3
9,6,1,9,8,9,30,6.1
9,7,2,9,8,9,22,5.1
4,9,1,9,9,9,26,5.4
2,4,1,9,11,9,19,4.5
6,2,1,9,11,9,24,5.5
9,7,1,9,12,9,26,5.1
2,1,1,9,14,9,23,4.7
2,4,1,9,14,9,22,4.5
3,4,1,9,14,9,23,4.6
6,1,1,9,14,9,23,4.6
2,4,1,9,15,9,23,4.5
5,7,1,9,15,9,27,5.1
6,1,2,9,15,9,24,4.6
10,9,1,9,15,9,36,5.6
3,1,1,9,16,9,24,4.9
3,1,1,9,17,9,25,4.9
7,1,1,9,17,9,26,4.6
3,4,1,9,18,9,27,4.6
6,1,1,9,19,9,28,4.6
9,6,1,9,20,9,42,6.1
8,2,1,9,22,9,34,5.5
6,3,1,9,23,9,35,4.7
2,1,1,9,24,9,33,4.7
3,4,1,9,24,9,33,4.6
5,2,1,9,24,9,34,4.7
5,2,1,9,25,9,36,4.7
6,1,1,9,25,9,34,4.6
3,1,1,9,26,9,34,4.9
3,4,1,9,26,9,35,4.6
2,4,2,9,27,9,35,4.5
2,4,1,9,28,9,36,4.5
3,4,1,9,28,9,37,4.6
3,4,1,9,30,9,39,4.6
3,1,1,9,31,9,39,4.9
6,1,1,9,31,9,40,4.6
3,4,1,9,32,9,41,4.6
4,2,1,9,33,9,41,4.4
5,7,1,9,35,9,47,5.1
6,3,1,9,35,9,47,4.7
2,4,1,9,36,9,44,4.5
2,4,1,9,37,9,45,4.5
3,4,1,9,37,9,46,4.6
6,7,1,9,38,9,52,5.7
3,4,1,9,40,9,49,4.6
6,3,1,9,40,9,52,4.7
2,4,1,9,41,9,49,4.5
2,5,1,9,41,9,52,7.5
6,1,1,9,41,9,50,4.6
9,7,1,9,41,9,55,5.1
2,4,1,9,42,9,50,4.5
4,2,1,9,42,9,50,4.4
4,7,1,9,42,9,51,4.4
2,4,1,9,43,9,51,4.5
6,7,1,9,43,9,58,5.7
8,2,1,9,43,9,55,5.5
2,4,1,9,44,9,52,4.5
2,4,2,9,45,9,53,4.5
3,4,1,9,45,9,54,4.6
9,6,1,9,45,10,7,6.1
1,9,1,9,47,10,5,7.8
2,4,1,9,47,9,55,4.5
3,4,2,9,49,9,58,4.6
2,4,2,9,50,9,58,4.5
5,7,1,9,51,10,3,5.1
8,4,1,9,51,10,4,5.3
3,4,1,9,52,10,1,4.6
9,6,1,9,52,10,14,6.1
2,1,1,9,53,10,2,4.7
3,4,1,9,53,10,2,4.6
5,7,1,9,53,10,5,5.1
3,4,1,9,54,10,3,4.6
2,1,1,9,57,10,6,4.7
5,7,1,9,57,10,9,5.1
9,6,1,9,59,10,21,6.1
