n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,1,6,18,6.2
10,3,1,6,8,6,25,6.2
1,10,1,6,15,6,30,4.5
10,4,1,6,15,6,29,4.3
6,7,1,6,18,6,32,4.2
4,9,1,6,34,6,52,4.1
4,9,1,6,37,6,54,4.1
3,10,1,6,45,7,2,5.1
1,10,1,6,47,7,2,4.5
1,10,1,6,50,7,6,4.5
3,9,1,6,51,7,8,3.9
3,10,1,6,59,7,16,5.1
7,4,1,7,10,7,19,3.2
7,4,1,7,14,7,23,3.2
5,2,1,7,19,7,30,4.2
9,6,1,7,21,7,43,4.5
6,1,1,7,22,7,31,4.2
3,8,1,7,24,7,36,3.5
9,6,1,7,31,7,53,4.5
6,1,1,7,46,7,55,4.2
9,6,1,7,52,8,14,4.5
6,2,1,7,54,8,7,4.9
6,9,1,7,57,8,19,6.6
6,1,1,8,1,8,10,4.7
6,9,1,8,2,8,24,6.9
5,2,1,8,3,8,14,5.1
6,1,2,8,3,8,12,4.7
8,1,1,8,3,8,17,5.5
3,9,1,8,5,8,22,4.5
6,1,1,8,6,8,15,4.7
6,3,1,8,6,8,18,4.9
8,5,1,8,6,8,22,5.3
4,10,1,8,7,8,21,4.0
6,7,1,8,7,8,22,6.0
8,3,1,8,7,8,19,5.3
8,4,1,8,10,8,24,5.2
3,9,1,8,11,8,28,4.5
7,1,1,8,12,8,21,4.7
6,7,1,8,13,8,28,6.0
9,7,1,8,14,8,28,5.0
3,9,1,8,17,8,34,4.5
3,1,1,8,18,8,26,4.7
7,6,1,8,18,8,32,5.1
3,4,1,8,19,8,28,4.7
5,3,1,8,19,8,29,5.6
8,1,1,8,19,8,33,5.5
5,3,1,8,20,8,30,5.6
6,1,1,8,20,8,29,4.7
6,4,1,8,20,8,29,4.2
5,3,1,8,21,8,31,5.6
2,4,1,8,23,8,31,4.6
3,9,1,8,23,8,40,4.5
10,9,1,8,24,8,45,7.1
9,6,1,8,29,8,51,6.5
2,1,1,8,31,8,40,5.0
2,4,1,8,31,8,39,4.6
2,4,1,8,32,8,40,4.6
9,7,1,8,32,8,46,5.0
6,1,1,8,33,8,42,4.7
3,4,1,8,34,8,43,4.7
3,9,1,8,35,8,52,4.5
2,4,1,8,36,8,44,4.6
3,9,1,8,36,8,53,4.5
8,1,1,8,36,8,50,5.5
3,4,1,8,37,8,46,4.7
3,8,1,8,38,8,50,3.9
