n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,2,6,18,4.5
6,2,1,6,2,6,15,4.2
6,7,1,6,2,6,16,4.2
10,3,1,6,2,6,19,6.2
4,9,1,6,3,6,20,4.1
10,3,1,6,4,6,21,6.2
6,2,1,6,6,6,19,4.2
6,2,1,6,8,6,21,4.2
10,3,1,6,8,6,25,6.2
6,7,1,6,11,6,26,4.2
3,10,1,6,16,6,33,5.1
10,3,1,6,16,6,33,6.2
1,10,1,6,17,6,32,4.5
4,9,1,6,18,6,36,4.1
3,10,1,6,20,6,37,5.1
10,3,1,6,20,6,37,6.2
10,3,1,6,22,6,39,6.2
1,10,1,6,23,6,38,4.5
10,3,1,6,23,6,40,6.2
1,10,1,6,25,6,40,4.5
4,10,1,6,29,6,43,3.8
6,7,1,6,30,6,44,4.2
4,9,1,6,31,6,48,4.1
1,8,1,6,32,6,46,6.0
10,3,1,6,32,6,49,6.2
1,9,1,6,33,6,51,4.8
1,10,1,6,34,6,50,4.5
6,7,1,6,35,6,50,4.2
1,10,1,6,38,6,54,4.5
4,9,1,6,38,6,56,4.1
10,3,1,6,38,6,55,6.2
4,9,2,6,42,6,60,4.1
1,10,1,6,45,7,0,4.5
6,9,1,6,45,7,7,4.4
9,4,1,6,49,7,6,4.6
10,4,1,6,50,7,4,4.3
1,10,1,6,51,7,6,4.5
10,4,1,6,51,7,5,4.3
4,9,1,6,54,7,12,4.1
3,10,1,6,55,7,12,5.1
4,9,1,6,55,7,12,4.1
10,1,1,6,55,7,10,5.0
10,6,1,6,55,7,8,4.7
7,10,1,6,58,7,16,4.7
3,5,1,7,0,7,10,7.3
8,1,1,7,0,7,14,4.6
6,1,1,7,1,7,10,4.2
6,1,1,7,2,7,11,4.2
6,7,2,7,2,7,16,5.1
3,8,1,7,3,7,15,3.5
3,9,1,7,4,7,21,3.9
6,1,1,7,4,7,13,4.2
5,7,1,7,5,7,17,4.3
6,1,1,7,6,7,15,4.2
8,2,1,7,6,7,18,5.0
6,7,1,7,7,7,22,5.1
10,3,1,7,10,7,27,5.6
8,2,1,7,11,7,23,5.0
7,1,1,7,13,7,22,4.1
6,7,1,7,15,7,30,5.1
6,7,1,7,16,7,30,5.1
9,6,1,7,17,7,39,4.5
6,3,1,7,18,7,30,4.2
9,6,1,7,18,7,40,4.5
6,1,1,7,19,7,28,4.2
8,2,1,7,19,7,31,5.0
10,9,1,7,19,7,40,5.8
