n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,22,6,40,4.1
1,10,1,6,52,7,8,4.5
6,1,1,7,4,7,13,4.2
6,1,1,7,18,7,27,4.2
3,4,1,8,7,8,16,4.7
5,3,1,8,28,8,38,5.6
3,4,1,8,36,8,45,4.7
6,1,1,8,46,8,55,4.7
3,4,1,8,56,9,5,4.7
3,4,1,9,30,9,39,4.6
3,5,1,10,12,10,22,6.0
6,1,1,10,12,10,21,4.6
9,1,1,10,22,10,40,7.0
4,2,1,10,39,10,47,4.2
6,8,1,10,40,10,59,5.1
3,5,1,10,42,10,52,6.0
7,4,1,10,46,10,55,4.6
5,3,1,10,53,11,3,5.4
9,5,1,11,3,11,22,4.8
7,1,1,11,13,11,22,4.6
1,9,1,11,14,11,32,6.5
10,4,1,11,40,11,54,5.0
2,9,1,12,30,12,46,5.0
4,3,1,12,38,12,47,3.8
5,9,1,12,41,13,0,4.8
10,1,1,13,20,13,36,6.6
6,7,1,13,32,13,46,4.6
6,7,1,13,46,14,0,4.6
3,4,1,14,6,14,15,4.4
1,6,1,14,31,14,40,3.5
3,4,1,14,38,14,47,4.4
4,2,1,15,2,15,10,3.8
6,9,1,15,16,15,38,5.0
4,7,1,15,20,15,29,3.8
2,5,1,15,30,15,40,4.7
2,5,1,15,31,15,42,4.7
5,3,1,15,34,15,44,5.1
2,5,1,15,47,15,58,4.7
4,9,1,16,12,16,30,5.1
3,5,1,16,29,16,39,5.3
1,6,1,16,43,16,52,4.6
4,7,1,16,51,17,0,3.9
9,4,1,16,53,17,10,6.3
1,3,1,16,54,17,2,4.7
7,1,1,17,2,17,11,4.8
2,5,1,17,9,17,20,6.0
4,7,1,17,10,17,19,4.7
2,5,1,17,11,17,22,6.0
2,6,1,17,11,17,24,7.1
4,7,1,17,15,17,24,4.7
10,1,1,17,18,17,34,5.6
3,5,1,17,21,17,31,6.9
1,2,1,17,26,17,35,4.8
3,4,1,17,26,17,35,5.5
1,2,1,17,28,17,37,4.8
1,9,1,17,34,17,52,6.3
9,10,1,17,37,17,58,6.5
3,4,1,17,38,17,47,5.5
2,4,1,17,41,17,49,5.3
3,4,1,17,47,17,56,5.5
7,4,1,17,56,18,5,4.1
2,4,1,17,57,18,5,5.3
4,2,1,17,58,18,6,4.6
4,3,1,18,11,18,20,4.6
2,5,1,18,13,18,24,7.0
7,6,1,18,17,18,32,5.6
1,7,1,18,19,18,28,5.2
1,7,1,18,20,18,29,5.2
7,3,1,18,21,18,30,4.1
4,3,1,18,22,18,31,4.6
1,2,1,18,29,18,38,5.4
1,2,1,18,39,18,48,5.4
7,1,1,18,41,18,50,4.9
2,1,1,18,43,18,52,5.7
7,6,1,18,51,19,6,5.6
1,2,1,19,2,19,11,4.6
1,3,1,19,4,19,12,5.3
7,6,1,19,6,19,20,5.6
4,6,1,19,14,19,23,4.5
4,3,1,19,17,19,26,4.6
2,6,1,19,18,19,31,7.2
1,3,1,19,56,20,4,5.3
2,5,1,20,1,20,12,4.6
1,6,1,20,6,20,15,4.8
2,6,1,20,16,20,29,4.9
1,6,1,20,20,20,29,4.8
2,5,1,20,22,20,32,4.6
4,10,1,20,25,20,39,5.0
3,5,1,20,35,20,45,4.9
4,10,1,20,38,20,52,5.0
9,4,1,20,38,20,56,4.4
2,5,1,20,52,21,2,4.6
4,9,1,20,54,21,12,3.7
2,10,1,21,5,21,23,5.1
5,9,1,21,10,21,29,4.6
1,10,1,21,18,21,34,5.2
3,9,1,21,27,21,44,3.6
1,6,1,21,40,21,49,3.3
10,3,1,22,8,22,25,5.8
6,7,1,22,17,22,32,4.2
