n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,1,6,18,4.1
10,3,1,6,1,6,18,6.2
10,4,1,6,2,6,16,4.3
10,3,1,6,3,6,20,6.2
2,6,1,6,4,6,17,4.0
6,7,1,6,4,6,18,4.2
10,3,1,6,4,6,21,6.2
1,10,1,6,5,6,20,4.5
6,7,1,6,5,6,20,4.2
4,9,1,6,6,6,24,4.1
6,7,1,6,8,6,22,4.2
4,9,1,6,9,6,26,4.1
10,2,1,6,9,6,27,5.3
1,10,1,6,13,6,28,4.5
6,2,1,6,13,6,26,4.2
10,3,1,6,14,6,31,6.2
10,4,1,6,14,6,28,4.3
4,10,1,6,17,6,31,3.8
10,4,1,6,17,6,31,4.3
1,10,1,6,19,6,34,4.5
10,3,1,6,20,6,37,6.2
1,10,1,6,21,6,36,4.5
10,3,1,6,21,6,38,6.2
6,7,1,6,24,6,38,4.2
10,3,1,6,25,6,42,6.2
10,3,1,6,27,6,44,6.2
1,10,1,6,33,6,48,4.5
10,3,1,6,33,6,50,6.2
10,5,1,6,33,6,45,3.3
3,10,1,6,35,6,52,5.1
4,9,1,6,35,6,52,4.1
10,3,1,6,42,6,59,6.2
4,9,1,6,43,7,0,4.1
3,10,1,6,44,7,1,5.1
6,9,1,6,44,7,6,4.4
10,4,1,6,44,6,58,4.3
1,10,1,6,46,7,2,4.5
10,3,1,6,49,7,6,6.2
1,10,1,6,52,7,8,4.5
10,4,1,6,53,7,7,4.3
1,10,2,6,54,7,10,4.5
4,10,1,6,54,7,8,3.8
4,10,1,6,55,7,9,3.8
9,1,1,6,55,7,13,4.7
10,3,1,6,55,7,12,6.2
10,4,1,6,55,7,9,4.3
1,10,1,6,59,7,14,4.5
10,3,2,6,59,7,16,6.2
6,1,1,7,0,7,9,4.2
7,4,1,7,1,7,10,3.2
2,4,1,7,3,7,11,3.3
5,2,1,7,3,7,14,4.2
6,1,1,7,3,7,12,4.2
9,6,1,7,3,7,25,4.5
4,9,1,7,4,7,22,4.6
6,1,2,7,4,7,13,4.2
1,10,1,7,5,7,20,4.6
5,7,1,7,5,7,17,4.3
1,9,1,7,6,7,24,7.1
9,6,1,7,7,7,29,4.5
3,8,1,7,8,7,20,3.5
6,1,1,7,8,7,17,4.2
3,8,1,7,9,7,21,3.5
6,1,1,7,9,7,18,4.2
6,3,1,7,9,7,21,4.2
3,9,1,7,10,7,27,3.9
6,7,1,7,11,7,26,5.1
6,9,1,7,11,7,33,6.6
6,2,1,7,12,7,25,4.9
6,7,1,7,14,7,28,5.1
9,6,1,7,14,7,36,4.5
10,9,1,7,14,7,35,5.8
6,9,1,7,15,7,37,6.6
2,6,1,7,16,7,29,3.5
6,1,1,7,16,7,25,4.2
5,7,1,7,19,7,31,4.3
8,2,1,7,19,7,31,5.0
6,3,1,7,21,7,33,4.2
10,9,1,7,22,7,43,5.8
3,9,1,7,23,7,40,3.9
6,1,1,7,23,7,32,4.2
6,2,1,7,23,7,36,4.9
8,2,1,7,23,7,35,5.0
10,9,1,7,23,7,44,5.8
3,9,1,7,26,7,43,3.9
8,4,1,7,26,7,40,4.4
6,1,1,7,28,7,37,4.2
6,9,1,7,28,7,50,6.6
3,9,1,7,30,7,47,3.9
5,7,1,7,30,7,42,4.3
8,2,1,7,33,7,45,5.0
9,6,1,7,33,7,55,4.5
6,1,2,7,34,7,43,4.2
7,4,1,7,34,7,43,3.2
3,6,1,7,35,7,47,3.8
6,10,1,7,35,7,48,4.5
8,2,1,7,35,7,47,5.0
7,4,1,7,37,7,46,3.2
8,2,1,7,37,7,49,5.0
6,3,1,7,39,7,51,4.2
1,10,1,7,41,7,56,4.6
6,1,1,7,42,7,51,4.2
6,1,1,7,43,7,52,4.2
6,3,1,7,43,7,55,4.2
6,1,1,7,44,7,53,4.2
6,3,1,7,44,7,56,4.2
6,1,1,7,45,7,54,4.2
7,4,1,7,45,7,54,3.2
8,1,1,7,46,7,60,4.6
5,1,1,7,47,7,56,4.5
6,1,1,7,47,7,56,4.2
6,3,1,7,47,7,59,4.2
9,6,1,7,47,8,9,4.5
10,9,1,7,48,8,9,5.8
5,3,1,7,49,7,59,4.6
6,1,2,7,49,7,58,4.2
6,7,1,7,49,8,4,5.1
6,1,1,7,51,8,0,4.2
3,8,1,7,54,8,6,3.5
6,7,1,7,55,8,10,5.1
8,2,1,7,55,8,7,5.0
7,4,1,7,56,8,5,3.2
2,4,1,7,57,8,5,3.3
3,8,1,7,57,8,9,3.5
3,1,1,8,0,8,8,4.7
6,1,1,8,0,8,9,4.7
7,4,1,8,0,8,9,4.3
8,4,2,8,0,8,14,5.2
10,9,1,8,0,8,21,7.1
2,1,1,8,1,8,10,5.0
5,3,1,8,1,8,11,5.6
6,2,2,8,1,8,14,5.5
2,4,2,8,2,8,10,4.6
6,1,1,8,2,8,11,4.7
6,3,1,8,2,8,14,4.9
8,4,1,8,2,8,16,5.2
9,7,1,8,2,8,16,5.0
2,1,1,8,3,8,12,5.0
5,3,1,8,3,8,13,5.6
6,2,1,8,3,8,16,5.5
3,4,1,8,4,8,13,4.7
5,3,1,8,4,8,14,5.6
6,1,1,8,4,8,13,4.7
6,3,1,8,4,8,16,4.9
8,4,1,8,4,8,18,5.2
2,1,1,8,5,8,14,5.0
3,4,1,8,5,8,14,4.7
5,3,1,8,5,8,15,5.6
6,1,2,8,5,8,14,4.7
7,1,1,8,5,8,14,4.7
7,6,1,8,5,8,20,5.1
8,1,1,8,5,8,19,5.5
8,2,1,8,5,8,17,5.4
3,9,1,8,6,8,23,4.5
5,3,1,8,6,8,16,5.6
7,1,1,8,6,8,15,4.7
8,1,1,8,6,8,20,5.5
8,5,1,8,6,8,22,5.3
1,9,1,8,7,8,25,9.0
2,4,1,8,7,8,15,4.6
5,3,1,8,7,8,17,5.6
6,1,1,8,7,8,16,4.7
6,2,1,8,7,8,20,5.5
3,4,1,8,8,8,17,4.7
9,6,1,8,8,8,30,6.5
3,1,1,8,9,8,17,4.7
3,4,1,8,9,8,18,4.7
5,3,1,8,9,8,19,5.6
6,1,1,8,9,8,18,4.7
8,4,1,8,9,8,22,5.2
3,4,2,8,10,8,19,4.7
5,3,1,8,10,8,20,5.6
6,3,1,8,10,8,22,4.9
7,4,2,8,10,8,19,4.3
9,7,1,8,10,8,24,5.0
4,9,1,8,11,8,28,5.4
3,4,1,8,12,8,21,4.7
6,1,1,8,12,8,21,4.7
7,4,1,8,12,8,21,4.3
8,1,3,8,12,8,26,5.5
8,4,1,8,12,8,26,5.2
3,1,1,8,13,8,21,4.7
5,3,1,8,13,8,23,5.6
6,1,1,8,13,8,22,4.7
7,4,1,8,13,8,22,4.3
3,4,1,8,14,8,23,4.7
6,1,2,8,14,8,23,4.7
7,4,1,8,14,8,23,4.3
2,4,1,8,15,8,23,4.6
3,4,1,8,15,8,24,4.7
6,1,2,8,15,8,24,4.7
6,2,1,8,15,8,28,5.5
5,3,2,8,16,8,26,5.6
6,4,1,8,16,8,25,4.2
6,7,1,8,16,8,30,6.0
2,4,1,8,17,8,25,4.6
5,3,1,8,17,8,27,5.6
6,1,1,8,17,8,26,4.7
6,7,1,8,17,8,32,6.0
8,4,1,8,17,8,30,5.2
9,1,1,8,17,8,35,7.7
2,4,1,8,18,8,26,4.6
3,4,1,8,18,8,27,4.7
8,1,1,8,18,8,32,5.5
9,7,1,8,18,8,32,5.0
10,9,1,8,18,8,39,7.1
3,4,1,8,19,8,28,4.7
3,9,1,8,19,8,36,4.5
5,3,1,8,19,8,29,5.6
5,7,1,8,19,8,31,5.0
6,1,1,8,19,8,28,4.7
7,4,1,8,19,8,28,4.3
2,1,1,8,20,8,29,5.0
3,4,1,8,20,8,29,4.7
3,9,1,8,20,8,37,4.5
5,3,4,8,20,8,30,5.6
5,3,1,8,20,8,30,5.6
6,1,1,8,20,8,29,4.7
2,1,1,8,21,8,30,5.0
5,3,2,8,21,8,31,5.6
6,4,1,8,21,8,30,4.2
8,1,1,8,21,8,35,5.5
9,7,1,8,21,8,35,5.0
5,3,2,8,22,8,32,5.6
5,7,1,8,22,8,34,5.0
6,1,1,8,22,8,31,4.7
7,4,1,8,22,8,31,4.3
9,4,1,8,22,8,40,5.9
9,6,2,8,22,8,44,6.5
8,4,1,8,23,8,36,5.2
3,8,1,8,24,8,36,3.9
5,1,1,8,24,8,34,5.4
5,3,1,8,24,8,34,5.6
3,4,2,8,25,8,34,4.7
4,9,1,8,25,8,42,5.4
5,1,2,8,25,8,34,5.4
5,3,1,8,25,8,35,5.6
6,1,1,8,25,8,34,4.7
10,9,1,8,25,8,46,7.1
1,9,1,8,26,8,44,9.0
3,1,1,8,26,8,34,4.7
3,6,1,8,26,8,38,3.6
6,1,1,8,26,8,35,4.7
6,3,1,8,26,8,38,4.9
8,4,1,8,26,8,40,5.2
9,6,1,8,26,8,48,6.5
3,4,1,8,27,8,36,4.7
6,7,1,8,27,8,42,6.0
3,4,1,8,28,8,37,4.7
6,2,1,8,28,8,41,5.5
8,4,1,8,28,8,42,5.2
2,1,1,8,29,8,38,5.0
7,1,1,8,29,8,38,4.7
1,9,2,8,30,8,48,9.0
3,4,1,8,30,8,39,4.7
3,1,1,8,31,8,39,4.7
3,4,1,8,31,8,40,4.7
6,1,1,8,31,8,40,4.7
8,3,1,8,31,8,43,5.3
8,4,1,8,31,8,44,5.2
9,7,1,8,31,8,45,5.0
10,9,1,8,31,8,52,7.1
2,4,1,8,32,8,40,4.6
3,4,1,8,32,8,41,4.7
3,6,1,8,32,8,44,3.6
8,9,1,8,32,8,40,5.0
6,9,1,8,33,8,55,6.9
9,6,1,8,33,8,55,6.5
1,2,1,8,34,8,43,3.6
7,1,1,8,34,8,43,4.7
8,7,1,8,34,8,43,4.4
2,4,1,8,35,8,43,4.6
3,1,1,8,35,8,43,4.7
5,3,1,8,35,8,45,5.6
6,3,1,8,35,8,47,4.9
7,4,1,8,35,8,44,4.3
2,4,1,8,36,8,44,4.6
3,1,1,8,36,8,44,4.7
3,4,1,8,36,8,45,4.7
5,3,1,8,36,8,46,5.6
6,1,1,8,36,8,45,4.7
6,3,1,8,36,8,48,4.9
8,1,1,8,36,8,50,5.5
8,2,1,8,36,8,48,5.4
8,5,1,8,36,8,52,5.3
10,9,1,8,36,8,57,7.1
1,10,1,8,37,8,52,4.9
3,4,2,8,37,8,46,4.7
5,2,1,8,37,8,48,5.1
6,1,1,8,37,8,46,4.7
6,4,1,8,37,8,46,4.2
8,4,1,8,37,8,50,5.2
8,9,1,8,37,8,45,5.0
7,1,1,8,38,8,47,4.7
5,3,2,8,39,8,49,5.6
9,6,1,8,39,9,1,6.5
10,9,1,8,39,9,0,7.1
2,1,1,8,40,8,49,5.0
5,3,1,8,40,8,50,5.6
8,4,1,8,40,8,54,5.2
3,9,1,8,41,8,58,4.5
6,7,1,8,41,8,56,6.0
8,2,1,8,41,8,53,5.4
9,7,1,8,41,8,55,5.0
2,1,1,8,42,8,51,5.0
2,4,1,8,42,8,50,4.6
3,1,2,8,42,8,50,4.7
3,4,2,8,42,8,51,4.7
3,5,1,8,42,8,52,7.0
5,3,1,8,42,8,52,5.6
6,3,1,8,42,8,54,4.9
3,6,1,8,43,8,55,3.6
5,3,1,8,43,8,53,5.6
6,1,1,8,43,8,52,4.7
6,7,1,8,43,8,58,6.0
7,4,2,8,43,8,52,4.3
8,3,1,8,43,8,55,5.3
3,4,1,8,44,8,53,4.7
9,7,1,8,44,8,58,5.0
6,7,1,8,45,8,60,6.0
7,4,1,8,45,8,54,4.3
8,3,1,8,45,8,57,5.3
5,3,1,8,46,8,56,5.6
6,3,1,8,46,8,58,4.9
7,4,1,8,46,8,55,4.3
3,1,1,8,47,8,55,4.7
3,4,1,8,47,8,56,4.7
6,1,2,8,47,8,56,4.7
6,7,1,8,47,9,2,6.0
7,4,1,8,47,8,56,4.3
2,1,1,8,48,8,57,5.0
3,4,2,8,48,8,57,4.7
3,1,1,8,49,8,57,4.7
5,3,1,8,49,8,59,5.6
6,3,1,8,49,9,1,4.9
7,4,2,8,49,8,58,4.3
9,7,1,8,49,9,3,5.0
2,4,2,8,50,8,58,4.6
3,4,2,8,50,8,59,4.7
5,3,1,8,50,8,60,5.6
9,6,1,8,50,9,12,6.5
10,9,1,8,50,9,11,7.1
6,2,1,8,51,9,4,5.5
8,1,1,8,51,9,5,5.5
9,7,1,8,51,9,5,5.0
5,3,1,8,52,9,2,5.6
6,3,1,8,52,9,4,4.9
6,7,1,8,52,9,6,6.0
3,4,1,8,53,9,2,4.7
5,3,1,8,53,9,3,5.6
7,4,1,8,53,9,2,4.3
10,9,1,8,53,9,14,7.1
5,3,1,8,54,9,4,5.6
6,1,1,8,54,9,3,4.7
6,7,1,8,54,9,8,6.0
6,9,1,8,54,9,16,6.9
8,4,1,8,54,9,8,5.2
3,1,1,8,55,9,3,4.7
3,5,1,8,55,9,5,7.0
3,9,1,8,55,9,12,4.5
5,3,1,8,55,9,5,5.6
6,1,1,8,55,9,4,4.7
8,4,1,8,55,9,8,5.2
9,1,1,8,55,9,13,7.7
2,1,1,8,56,9,5,5.0
3,9,1,8,56,9,13,4.5
5,3,1,8,56,9,6,5.6
6,1,2,8,56,9,5,4.7
8,1,1,8,56,9,10,5.5
9,6,1,8,56,9,18,6.5
2,4,1,8,57,9,5,4.6
4,9,1,8,57,9,14,5.4
6,1,2,8,57,9,6,4.7
8,4,1,8,57,9,10,5.2
9,6,1,8,57,9,19,6.5
7,4,1,8,58,9,7,4.3
8,4,1,8,58,9,12,5.2
2,1,1,8,59,9,8,5.0
3,4,1,8,59,9,8,4.7
6,7,1,8,59,9,14,6.0
8,2,1,8,59,9,11,5.4
3,4,1,9,0,9,9,4.6
10,9,1,9,1,9,22,5.6
2,4,2,9,2,9,10,4.5
2,4,1,9,3,9,11,4.5
2,4,1,9,4,9,12,4.5
6,2,1,9,4,9,17,5.5
9,7,1,9,4,9,18,5.1
3,4,1,9,6,9,15,4.6
3,4,1,9,7,9,16,4.6
3,5,1,9,7,9,17,7.0
10,9,1,9,7,9,28,5.6
3,4,1,9,8,9,17,4.6
5,7,1,9,9,9,21,5.1
2,1,1,9,11,9,20,4.7
5,2,1,9,12,9,22,4.7
8,1,1,9,12,9,26,5.2
8,4,1,9,12,9,26,5.3
2,4,1,9,13,9,21,4.5
3,4,2,9,13,9,22,4.6
6,1,1,9,13,9,22,4.6
4,2,1,9,14,9,22,4.4
3,4,1,9,15,9,24,4.6
