n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
5,2,1,8,16,8,26,5.1
8,3,1,8,45,8,57,5.3
6,3,1,8,49,9,1,4.9
3,4,1,9,1,9,10,4.6
2,4,1,9,11,9,19,4.5
2,4,1,9,24,9,32,4.5
9,3,1,10,21,10,38,4.0
4,7,1,10,26,10,35,4.3
3,1,1,10,43,10,51,4.8
4,2,1,10,55,11,3,4.2
9,1,1,10,59,11,17,7.0
7,1,1,11,4,11,13,4.6
10,9,1,11,25,11,46,5.9
10,9,1,11,34,11,55,5.9
7,4,1,11,37,11,46,4.0
3,9,1,11,38,11,55,4.6
7,4,1,11,51,12,0,4.0
6,7,1,12,3,12,18,4.6
9,2,1,13,12,13,28,5.0
4,9,1,13,21,13,38,4.7
8,6,1,13,28,13,47,5.0
4,7,1,13,30,13,39,3.9
2,4,1,14,23,14,31,4.1
3,5,1,14,44,14,54,5.3
4,7,1,14,46,14,55,4.0
7,4,1,14,47,14,56,4.1
6,7,1,15,1,15,16,4.8
4,7,1,15,5,15,14,3.8
1,7,1,15,26,15,35,4.4
7,5,1,15,30,15,42,5.1
4,2,1,15,32,15,40,3.8
2,5,1,15,57,16,8,4.7
2,5,1,16,27,16,38,5.0
6,7,1,16,31,16,46,4.8
4,9,1,16,34,16,52,5.1
7,4,1,16,44,16,53,4.1
9,4,1,16,46,17,4,6.3
6,2,1,16,50,17,3,5.7
5,9,1,16,52,17,11,4.7
1,5,1,16,54,17,4,4.0
3,5,1,16,56,17,6,5.3
3,4,1,16,57,17,6,4.2
6,3,1,16,57,17,9,4.1
9,10,1,17,7,17,28,6.5
3,6,1,17,8,17,20,5.5
3,5,1,17,9,17,19,6.9
2,6,1,17,10,17,23,7.1
2,5,1,17,11,17,22,6.0
3,6,1,17,14,17,26,5.5
3,5,1,17,16,17,26,6.9
7,1,1,17,16,17,25,4.8
2,1,1,17,18,17,27,5.2
4,7,1,17,22,17,31,4.7
4,2,1,17,28,17,36,4.6
4,10,1,17,28,17,42,5.1
4,2,1,17,30,17,38,4.6
3,4,1,17,35,17,44,5.5
9,4,1,17,39,17,56,6.2
4,3,1,17,45,17,54,4.5
3,4,1,17,48,17,57,5.5
3,5,1,17,52,18,2,6.9
4,2,1,17,52,17,60,4.6
7,4,1,17,52,18,1,4.1
3,9,1,18,3,18,20,5.2
1,3,1,18,8,18,16,5.3
4,3,1,18,8,18,17,4.6
4,3,1,18,12,18,21,4.6
5,2,1,18,13,18,24,6.6
9,4,1,18,16,18,34,6.4
2,5,1,18,28,18,38,7.0
1,7,1,18,30,18,39,5.2
5,2,1,18,35,18,46,6.6
4,7,1,18,46,18,55,4.6
7,4,1,18,55,19,4,4.8
1,7,1,19,2,19,11,4.5
4,6,1,19,11,19,20,4.5
4,3,1,19,21,19,30,4.6
1,8,1,19,31,19,45,4.8
1,2,1,19,50,19,59,4.6
1,6,1,19,52,20,1,4.6
2,5,2,20,35,20,46,4.6
1,6,1,20,36,20,45,4.8
9,4,1,20,37,20,54,4.4
6,9,1,20,48,21,10,4.0
6,9,1,20,53,21,15,4.0
10,7,1,20,54,21,12,4.4
2,5,1,20,59,21,10,4.6
10,4,1,21,6,21,20,4.3
10,4,1,21,15,21,29,4.3
8,6,1,21,35,21,54,3.5
4,9,1,21,42,21,60,4.4
1,6,1,21,49,21,58,3.3
1,10,1,22,9,22,24,5.0
10,3,1,22,37,22,54,5.8
1,10,1,22,47,23,2,5.0
6,3,1,22,55,23,7,3.1
4,9,1,23,4,23,22,3.9
10,3,1,23,40,23,57,5.5
4,9,1,23,55,0,12,3.9
