n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,10,1,6,40,6,54,3.8
6,1,1,7,9,7,18,4.2
7,10,1,8,4,8,22,5.3
2,4,1,8,11,8,19,4.6
2,1,1,8,36,8,45,5.0
10,9,1,8,39,9,0,7.1
2,1,1,8,40,8,49,5.0
2,4,1,8,51,8,59,4.6
6,1,1,8,51,9,0,4.7
6,1,1,8,53,9,2,4.7
5,7,1,9,15,9,27,5.1
3,4,1,9,25,9,34,4.6
5,2,1,10,14,10,24,4.8
3,5,1,10,26,10,36,6.0
4,9,1,10,30,10,48,5.5
1,10,1,10,31,10,46,5.9
10,4,1,10,32,10,46,4.9
9,2,1,10,39,10,55,4.8
3,9,1,10,46,11,3,4.9
2,5,1,10,50,11,0,5.6
6,1,1,11,2,11,11,4.3
7,5,1,11,23,11,35,5.2
7,4,1,11,41,11,50,4.0
6,7,1,11,47,12,2,5.3
10,6,1,12,3,12,16,4.8
5,2,1,12,35,12,46,4.6
2,5,1,12,49,12,60,5.3
3,9,1,12,51,13,8,4.8
10,4,1,13,3,13,17,4.5
1,9,1,13,44,14,2,6.4
4,9,1,14,0,14,18,5.0
4,9,1,14,20,14,38,5.0
10,3,1,14,33,14,50,6.6
1,7,1,14,37,14,46,4.4
7,10,1,14,38,14,56,4.5
2,5,1,15,8,15,18,4.7
9,4,1,15,10,15,28,5.6
4,2,1,15,12,15,20,3.8
4,7,1,15,18,15,27,3.8
1,2,1,15,25,15,34,4.5
2,1,1,15,33,15,42,4.1
3,1,1,15,43,15,51,4.3
3,5,1,15,46,15,56,5.4
4,2,1,15,49,15,57,3.8
6,1,1,15,50,15,59,4.4
9,1,1,15,56,16,14,7.9
4,7,1,16,7,16,16,3.9
9,1,1,16,17,16,35,7.5
3,9,1,16,20,16,37,4.5
3,5,1,16,24,16,34,5.3
1,5,1,16,31,16,40,4.0
7,4,1,16,46,16,55,4.1
3,4,1,16,47,16,56,4.2
3,10,1,17,1,17,18,9.6
4,2,1,17,1,17,9,4.6
2,4,1,17,2,17,10,5.3
2,4,1,17,5,17,13,5.3
10,3,1,17,24,17,41,8.1
4,7,1,17,27,17,36,4.7
6,7,1,17,29,17,44,5.5
1,2,1,17,33,17,42,4.8
3,9,1,17,33,17,50,5.2
6,7,1,17,33,17,48,5.5
4,7,1,17,38,17,47,4.7
4,2,1,17,41,17,49,4.6
1,3,1,17,44,17,52,5.0
3,5,1,17,44,17,54,6.9
9,4,1,17,44,18,2,6.2
5,9,1,17,45,18,4,5.1
2,4,1,17,47,17,55,5.3
4,9,1,17,57,18,14,5.7
4,3,1,18,0,18,9,4.6
4,3,1,18,5,18,14,4.6
7,6,1,18,12,18,26,5.6
4,3,1,18,25,18,34,4.6
1,3,1,18,36,18,44,5.3
10,7,1,18,40,18,58,5.1
2,5,1,18,44,18,54,7.0
7,3,1,18,49,18,58,4.1
4,6,1,19,2,19,11,4.5
4,3,1,19,8,19,17,4.6
1,3,1,19,17,19,25,5.3
4,7,1,19,23,19,32,4.7
1,7,1,19,34,19,43,4.5
2,5,1,19,35,19,46,6.5
2,6,1,19,49,20,2,7.2
1,7,1,19,53,20,2,4.5
1,5,1,20,51,21,0,3.9
2,5,1,20,53,21,4,4.6
2,5,1,20,59,21,10,4.6
1,10,1,21,19,21,34,5.2
10,3,1,21,25,21,42,5.9
10,4,1,21,42,21,56,4.3
4,9,1,21,50,22,8,4.4
3,5,1,21,51,22,1,5.7
1,10,1,22,26,22,42,5.0
3,6,1,22,31,22,43,3.6
2,10,1,22,36,22,54,5.5
10,3,1,22,53,23,10,5.8
3,10,1,22,59,23,16,5.9
