n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,3,1,6,8,6,20,3.5
10,3,1,6,11,6,28,6.2
10,2,1,6,13,6,31,5.3
6,1,1,7,14,7,23,4.2
10,9,1,7,19,7,40,5.8
6,1,1,7,21,7,30,4.2
9,6,1,7,26,7,48,4.5
5,7,1,7,27,7,39,4.3
6,9,1,7,31,7,53,6.6
3,8,1,7,41,7,53,3.5
5,3,1,8,0,8,10,5.6
8,4,1,8,0,8,14,5.2
5,3,1,8,1,8,11,5.6
3,4,1,8,4,8,13,4.7
3,4,1,8,6,8,15,4.7
6,1,1,8,7,8,16,4.7
3,1,1,8,8,8,16,4.7
5,3,1,8,10,8,20,5.6
6,3,1,8,11,8,23,4.9
6,7,1,8,11,8,26,6.0
2,4,1,8,13,8,21,4.6
5,3,1,8,15,8,25,5.6
2,1,1,8,16,8,25,5.0
5,3,1,8,19,8,29,5.6
6,7,1,8,21,8,36,6.0
3,1,1,8,26,8,34,4.7
5,3,1,8,29,8,39,5.6
6,2,1,8,29,8,42,5.5
5,3,1,8,32,8,42,5.6
7,4,1,8,32,8,41,4.3
8,2,1,8,35,8,47,5.4
5,3,1,8,36,8,46,5.6
6,3,1,8,36,8,48,4.9
3,4,1,8,38,8,47,4.7
7,1,1,8,38,8,47,4.7
7,4,1,8,40,8,49,4.3
3,1,1,8,41,8,49,4.7
5,3,1,8,43,8,53,5.6
10,9,1,8,43,9,4,7.1
8,4,1,8,52,9,6,5.2
3,4,1,8,54,9,3,4.7
8,1,1,8,54,9,8,5.5
8,4,1,8,55,9,8,5.2
7,1,1,8,56,9,5,4.7
3,4,1,8,58,9,7,4.7
6,7,1,8,58,9,12,6.0
6,1,1,9,1,9,10,4.6
3,4,1,9,6,9,15,4.6
4,2,1,9,9,9,17,4.4
3,1,1,9,20,9,28,4.9
2,4,1,9,22,9,30,4.5
6,1,1,9,29,9,38,4.6
9,1,1,9,33,9,51,7.4
1,2,1,9,35,9,44,3.7
4,2,1,9,36,9,44,4.4
6,1,1,9,44,9,53,4.6
8,2,1,9,47,9,59,5.5
7,6,1,9,54,10,8,4.4
7,6,1,9,59,10,14,4.4
4,3,1,10,1,10,10,4.3
4,9,1,10,3,10,20,5.5
3,5,1,10,5,10,15,6.0
4,2,1,10,7,10,15,4.2
5,9,1,10,7,10,26,5.8
4,3,1,10,8,10,17,4.3
4,2,1,10,9,10,17,4.2
5,1,1,10,9,10,18,5.1
4,2,1,10,10,10,18,4.2
8,3,1,10,10,10,22,4.5
1,10,1,10,11,10,26,5.9
3,9,1,10,11,10,28,4.9
3,9,1,10,18,10,35,4.9
5,9,1,10,20,10,39,5.8
7,6,1,10,21,10,36,5.4
4,7,1,10,24,10,33,4.3
2,1,1,10,27,10,36,4.5
6,2,1,10,28,10,41,5.9
6,7,1,10,29,10,44,5.7
8,6,1,10,30,10,49,5.7
5,9,1,10,31,10,50,5.8
4,2,1,10,33,10,41,4.2
5,3,1,10,33,10,43,5.4
6,7,1,10,34,10,48,5.7
4,2,1,10,35,10,43,4.2
9,4,2,10,36,10,54,5.8
4,7,1,10,39,10,48,4.3
2,5,1,10,40,10,50,5.6
6,7,1,10,40,10,54,5.7
3,5,1,10,42,10,52,6.0
5,3,1,10,44,10,54,5.4
4,7,1,10,47,10,56,4.3
5,9,1,10,47,11,6,5.8
8,1,1,10,47,11,1,5.3
2,4,1,10,50,10,58,3.6
2,5,1,10,51,11,2,5.6
4,2,1,10,52,10,60,4.2
4,3,1,10,53,11,2,4.3
5,9,1,10,54,11,13,5.8
9,4,1,10,57,11,14,5.8
9,10,1,10,57,11,18,5.9
4,7,1,10,59,11,8,4.3
3,5,1,11,6,11,16,5.2
7,4,1,11,6,11,15,4.0
4,3,1,11,7,11,16,4.0
2,6,1,11,11,11,24,4.7
5,2,1,11,11,11,22,5.1
7,4,1,11,17,11,26,4.0
6,7,1,11,18,11,32,5.3
3,5,1,11,19,11,29,5.2
6,3,1,11,24,11,36,4.6
7,4,1,11,27,11,36,4.0
3,9,1,11,28,11,45,4.6
2,1,1,11,29,11,38,4.8
3,6,1,11,30,11,42,4.2
4,7,1,11,34,11,43,4.1
10,3,1,11,39,11,56,7.9
6,2,1,11,40,11,53,5.6
4,7,1,11,41,11,50,4.1
6,7,1,11,43,11,58,5.3
2,5,1,11,44,11,54,5.1
6,1,1,11,44,11,53,4.3
10,3,1,11,45,12,2,7.9
5,3,1,11,46,11,56,5.2
5,9,1,11,46,12,5,6.2
4,9,1,11,48,12,6,5.5
4,7,1,11,55,12,4,4.1
10,9,1,11,58,12,19,5.9
7,4,1,12,0,12,9,4.0
1,10,1,12,1,12,16,5.0
1,2,1,12,16,12,25,4.2
4,9,1,12,21,12,38,5.0
2,5,1,12,27,12,38,5.3
6,7,1,12,30,12,44,4.6
5,9,1,12,31,12,50,4.8
5,3,1,12,36,12,46,4.8
7,1,1,12,38,12,47,4.7
2,5,1,12,42,12,52,5.3
4,9,1,12,43,13,0,5.0
4,2,1,12,44,12,52,3.7
7,4,1,12,44,12,53,4.0
7,10,1,12,57,13,15,6.4
1,7,1,13,0,13,9,4.6
2,5,1,13,5,13,16,5.1
6,7,1,13,7,13,22,4.6
4,2,1,13,10,13,18,3.5
4,2,1,13,13,13,21,3.5
10,3,1,13,14,13,31,7.1
10,3,1,13,25,13,42,7.1
4,9,1,13,26,13,44,4.7
6,7,1,13,27,13,42,4.6
6,3,1,13,39,13,51,3.8
4,8,1,13,41,13,54,4.6
8,3,1,13,45,13,57,4.9
4,9,1,13,48,14,6,4.7
6,10,1,13,54,14,6,3.9
6,7,1,13,56,14,10,4.6
4,2,1,14,1,14,9,3.8
3,9,1,14,2,14,19,4.1
3,5,1,14,6,14,16,5.3
3,9,1,14,10,14,27,4.1
4,2,1,14,10,14,18,3.8
1,2,1,14,13,14,22,4.5
1,7,1,14,13,14,22,4.4
4,7,1,14,16,14,25,4.0
4,2,1,14,18,14,26,3.8
6,7,1,14,19,14,34,4.8
10,3,1,14,22,14,39,6.6
1,8,1,14,25,14,39,4.6
4,2,1,14,25,14,33,3.8
9,4,1,14,25,14,42,5.1
4,7,1,14,26,14,35,4.0
4,9,1,14,38,14,56,5.0
1,10,1,14,41,14,56,5.3
7,4,1,14,42,14,51,4.1
4,2,1,14,46,14,54,3.8
10,3,1,14,48,15,5,6.6
2,5,1,14,50,15,0,4.8
1,10,2,14,52,15,8,5.3
4,7,1,14,53,15,2,4.0
9,4,1,15,4,15,22,5.6
2,5,1,15,11,15,22,4.7
3,9,1,15,11,15,28,3.9
10,5,1,15,12,15,24,3.7
1,3,1,15,18,15,26,4.9
3,4,1,15,18,15,27,4.3
4,2,1,15,22,15,30,3.8
9,4,1,15,22,15,40,5.6
4,7,1,15,25,15,34,3.8
10,4,1,15,25,15,39,4.5
9,4,1,15,29,15,46,5.6
10,3,1,15,30,15,47,7.3
3,5,1,15,34,15,44,5.4
10,3,1,15,35,15,52,7.3
7,5,1,15,38,15,50,5.1
4,7,1,15,39,15,48,3.8
6,7,1,15,41,15,56,4.8
4,2,1,15,43,15,51,3.8
6,7,1,15,44,15,58,4.8
3,10,1,15,47,16,4,7.5
8,6,1,15,48,16,7,4.9
3,6,1,15,50,16,2,4.6
6,7,1,15,57,16,12,4.8
10,3,1,15,57,16,14,7.3
10,4,1,15,58,16,12,4.5
4,3,1,15,59,16,8,4.2
7,4,1,15,59,16,8,3.9
3,5,1,16,5,16,15,5.3
6,3,1,16,7,16,19,4.1
8,10,1,16,8,16,27,6.3
8,6,1,16,15,16,34,5.3
4,2,1,16,19,16,27,4.2
6,1,1,16,19,16,28,4.5
1,5,1,16,20,16,30,4.0
3,5,1,16,22,16,32,5.3
2,5,1,16,23,16,34,5.0
3,10,1,16,24,16,41,7.1
4,2,1,16,24,16,32,4.2
7,4,2,16,24,16,33,4.1
1,3,1,16,25,16,33,4.7
2,5,1,16,25,16,36,5.0
1,3,1,16,26,16,34,4.7
2,1,1,16,26,16,35,4.9
6,7,1,16,26,16,40,4.8
1,2,1,16,27,16,36,4.7
4,7,1,16,27,16,36,3.9
3,5,1,16,28,16,38,5.3
6,7,1,16,30,16,44,4.8
3,1,1,16,31,16,39,4.7
1,5,1,16,33,16,42,4.0
1,7,1,16,34,16,43,4.3
7,4,1,16,35,16,44,4.1
7,6,1,16,35,16,50,5.4
1,6,1,16,37,16,46,4.6
2,5,1,16,39,16,50,5.0
9,3,1,16,39,16,56,4.4
4,9,1,16,40,16,58,5.1
4,2,1,16,42,16,50,4.2
4,10,1,16,44,16,58,4.4
1,3,1,16,45,16,53,4.7
9,10,1,16,47,17,8,7.1
1,3,1,16,48,16,56,4.7
5,2,1,16,49,16,60,4.9
2,4,1,16,50,16,58,4.4
