n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,31,6,48,6.2
3,4,1,8,19,8,28,4.7
6,1,1,8,19,8,28,4.7
7,1,1,8,33,8,42,4.7
9,1,1,8,39,8,57,7.7
6,1,1,8,41,8,50,4.7
7,4,1,8,46,8,55,4.3
3,9,1,8,57,9,14,4.5
1,8,1,10,9,10,23,4.5
7,4,1,10,14,10,23,4.6
9,3,1,10,20,10,37,4.0
5,3,1,10,32,10,42,5.4
3,9,1,10,33,10,50,4.9
6,7,1,10,44,10,58,5.7
9,3,1,10,45,11,2,4.0
1,10,1,10,50,11,6,5.9
6,2,1,10,59,11,12,5.9
7,4,1,11,6,11,15,4.0
6,7,1,11,9,11,24,5.3
1,7,1,11,36,11,45,4.0
5,3,1,11,57,12,7,5.2
4,7,1,11,58,12,7,4.1
6,10,1,12,22,12,34,4.6
3,9,1,12,28,12,45,4.8
10,3,1,13,0,13,17,7.1
7,4,1,13,56,14,5,3.8
5,9,1,14,13,14,32,4.6
1,7,1,14,14,14,23,4.4
3,5,1,14,18,14,28,5.3
2,5,1,14,19,14,30,4.8
3,5,1,14,32,14,42,5.3
9,3,1,14,38,14,55,4.0
6,7,1,14,46,15,0,4.8
1,7,1,14,57,15,6,4.4
1,3,1,15,2,15,10,4.9
4,2,1,15,7,15,15,3.8
7,10,1,15,13,15,31,5.4
2,5,1,15,17,15,28,4.7
3,1,1,15,21,15,29,4.3
10,4,1,15,29,15,43,4.5
1,6,1,16,2,16,11,4.6
10,4,1,16,9,16,23,4.5
8,4,1,16,19,16,32,4.6
7,4,1,16,23,16,32,4.1
4,7,1,16,32,16,41,3.9
9,4,1,16,44,17,2,6.3
2,4,1,17,5,17,13,5.3
3,1,1,17,15,17,23,5.1
1,3,1,17,18,17,26,5.0
1,10,1,17,22,17,38,6.1
3,1,1,17,29,17,37,5.1
2,5,1,17,30,17,40,6.0
10,4,1,17,31,17,45,4.6
7,4,1,17,38,17,47,4.1
4,2,1,17,41,17,49,4.6
7,10,1,17,45,18,3,7.2
1,5,1,17,48,17,58,5.2
2,1,1,17,48,17,57,5.2
1,5,1,17,49,17,58,5.2
9,1,1,17,49,18,7,7.7
4,3,1,17,52,18,1,4.5
2,1,1,18,13,18,22,5.7
2,1,1,18,15,18,24,5.7
2,5,1,18,28,18,38,7.0
1,7,1,18,32,18,41,5.2
6,1,1,18,34,18,43,3.7
1,6,1,18,36,18,45,4.7
1,8,1,18,36,18,50,4.8
2,4,1,18,37,18,45,5.5
2,5,1,18,44,18,54,7.0
9,4,1,18,44,19,2,6.4
4,8,1,19,15,19,28,5.3
2,5,1,19,16,19,26,6.5
1,9,1,19,21,19,39,8.7
4,6,1,19,24,19,33,4.5
1,6,1,19,28,19,37,4.6
2,4,1,19,30,19,38,5.1
2,1,1,19,40,19,49,4.6
2,6,1,19,44,19,57,7.2
2,5,1,19,46,19,56,6.5
2,5,1,20,7,20,18,4.6
9,4,1,20,14,20,32,4.4
1,6,1,20,20,20,29,4.8
3,10,1,20,25,20,42,6.1
2,5,1,20,38,20,48,4.6
2,5,1,20,40,20,50,4.6
7,5,1,20,54,21,6,4.3
5,9,1,21,0,21,19,4.6
1,10,1,21,1,21,16,5.2
1,10,1,21,5,21,20,5.2
1,10,1,21,34,21,50,5.2
9,4,1,21,37,21,54,4.3
10,2,1,21,39,21,57,5.1
10,3,1,21,41,21,58,5.9
6,7,1,21,44,21,58,4.4
3,10,1,21,51,22,8,6.0
1,6,1,22,7,22,16,3.2
10,3,1,22,9,22,26,5.8
6,7,1,22,40,22,54,4.2
10,4,1,22,55,23,9,4.0
