n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,9,1,6,2,6,19,3.9
6,2,1,6,11,6,24,4.2
6,2,1,6,18,6,31,4.2
6,7,1,6,19,6,34,4.2
1,10,1,6,32,6,48,4.5
10,3,1,6,32,6,49,6.2
1,10,1,6,47,7,2,4.5
4,10,1,6,57,7,11,3.8
9,6,1,7,4,7,26,4.5
3,8,1,7,16,7,28,3.5
3,9,1,7,31,7,48,3.9
6,10,1,7,31,7,44,4.5
5,7,1,7,36,7,48,4.3
6,7,1,7,40,7,54,5.1
6,1,1,7,55,8,4,4.2
7,1,1,7,58,8,7,4.1
2,1,1,8,0,8,9,5.0
5,3,1,8,3,8,13,5.6
7,4,1,8,3,8,12,4.3
5,3,1,8,6,8,16,5.6
8,1,1,8,11,8,25,5.5
8,5,1,8,11,8,26,5.3
5,3,1,8,12,8,22,5.6
7,4,1,8,14,8,23,4.3
8,4,1,8,14,8,28,5.2
3,9,1,8,15,8,32,4.5
5,3,1,8,15,8,25,5.6
3,4,1,8,17,8,26,4.7
8,4,1,8,18,8,32,5.2
7,4,1,8,19,8,28,4.3
3,4,1,8,20,8,29,4.7
7,4,1,8,20,8,29,4.3
6,3,1,8,21,8,33,4.9
6,4,1,8,21,8,30,4.2
9,1,1,8,21,8,39,7.7
3,4,1,8,22,8,31,4.7
5,3,1,8,23,8,33,5.6
5,3,1,8,27,8,37,5.6
6,7,1,8,34,8,48,6.0
7,4,1,8,36,8,45,4.3
6,1,1,8,38,8,47,4.7
6,1,1,8,40,8,49,4.7
7,4,1,8,40,8,49,4.3
3,1,1,8,41,8,49,4.7
3,4,1,8,41,8,50,4.7
6,2,1,8,44,8,57,5.5
7,1,1,8,47,8,56,4.7
3,8,1,8,49,9,1,3.9
10,9,1,8,53,9,14,7.1
8,2,1,8,56,9,8,5.4
6,7,1,8,57,9,12,6.0
9,1,1,8,59,9,17,7.7
9,7,1,8,59,9,13,5.0
2,4,1,9,3,9,11,4.5
1,7,1,9,13,9,22,4.5
5,4,1,9,13,9,21,4.5
8,7,1,9,13,9,22,4.1
7,1,1,9,18,9,27,4.6
8,7,1,9,18,9,27,4.1
3,1,1,9,21,9,29,4.9
2,4,1,9,22,9,30,4.5
5,3,1,9,29,9,39,5.2
2,1,1,9,41,9,50,4.7
5,7,1,9,45,9,57,5.1
2,4,1,9,52,9,60,4.5
6,7,1,9,53,10,8,5.7
9,6,1,9,54,10,16,6.1
2,1,1,9,55,10,4,4.7
9,5,1,10,1,10,20,5.3
3,10,1,10,2,10,19,7.5
3,1,1,10,3,10,11,4.8
1,9,1,10,7,10,25,6.4
5,2,1,10,7,10,18,4.8
2,1,1,10,8,10,17,4.5
6,7,1,10,10,10,24,5.7
9,4,1,10,11,10,28,5.8
9,5,1,10,13,10,32,5.3
10,3,1,10,13,10,30,9.0
10,4,1,10,17,10,31,4.9
5,3,1,10,19,10,29,5.4
5,3,1,10,20,10,30,5.4
5,3,1,10,22,10,32,5.4
5,3,1,10,23,10,33,5.4
3,4,1,10,25,10,34,4.4
5,9,1,10,27,10,46,5.8
7,4,1,10,29,10,38,4.6
6,7,1,10,31,10,46,5.7
10,3,1,10,31,10,48,9.0
9,10,1,10,32,10,53,5.9
2,1,1,10,33,10,42,4.5
2,5,1,10,33,10,44,5.6
4,2,1,10,34,10,42,4.2
2,6,1,10,38,10,51,4.5
6,9,1,10,39,11,1,6.6
9,10,1,10,41,11,2,5.9
3,10,1,10,45,11,2,7.5
1,7,1,10,46,10,55,4.0
6,7,1,10,47,11,2,5.7
2,1,1,10,52,11,1,4.5
8,1,1,10,53,11,7,5.3
9,3,1,10,53,11,10,4.0
2,4,1,10,55,11,3,3.6
10,4,1,10,55,11,9,4.9
2,4,1,10,57,11,5,3.6
3,4,1,10,58,11,7,4.4
4,2,1,10,58,11,6,4.2
4,9,1,10,58,11,16,5.5
6,7,1,11,0,11,14,5.3
9,4,1,11,0,11,18,5.4
