n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,0,6,16,4.5
4,9,1,6,2,6,20,4.1
4,9,1,6,4,6,22,4.1
7,10,1,6,6,6,24,4.7
4,9,2,6,7,6,24,4.1
1,10,1,6,8,6,24,4.5
4,10,1,6,17,6,31,3.8
10,3,1,6,18,6,35,6.2
6,2,1,6,23,6,36,4.2
1,9,1,6,24,6,42,4.8
1,10,1,6,32,6,48,4.5
10,3,1,6,33,6,50,6.2
6,7,1,6,43,6,58,4.2
6,7,1,6,44,6,58,4.2
10,3,1,6,48,7,5,6.2
10,3,1,6,51,7,8,6.2
10,3,1,6,52,7,9,6.2
1,10,1,6,55,7,10,4.5
1,10,1,6,56,7,12,4.5
7,1,1,7,0,7,9,4.1
2,4,1,7,1,7,9,3.3
5,3,1,7,2,7,12,4.6
7,4,1,7,3,7,12,3.2
8,2,1,7,3,7,15,5.0
5,3,1,7,6,7,16,4.6
3,8,1,7,7,7,19,3.5
6,3,1,7,8,7,20,4.2
7,4,1,7,9,7,18,3.2
6,1,1,7,10,7,19,4.2
9,6,1,7,10,7,32,4.5
6,1,1,7,11,7,20,4.2
8,2,1,7,12,7,24,5.0
7,4,1,7,13,7,22,3.2
6,1,1,7,14,7,23,4.2
6,3,1,7,16,7,28,4.2
5,7,1,7,20,7,32,4.3
3,8,1,7,22,7,34,3.5
6,9,1,7,25,7,47,6.6
8,2,1,7,26,7,38,5.0
10,9,1,7,26,7,47,5.8
4,9,1,7,28,7,46,4.6
3,6,1,7,29,7,41,3.8
5,2,1,7,29,7,40,4.2
6,1,1,7,31,7,40,4.2
3,8,1,7,32,7,44,3.5
5,3,1,7,32,7,42,4.6
3,5,1,7,34,7,44,7.3
6,1,1,7,34,7,43,4.2
6,7,1,7,34,7,48,5.1
7,4,1,7,37,7,46,3.2
6,1,1,7,39,7,48,4.2
6,1,1,7,41,7,50,4.2
2,4,1,7,42,7,50,3.3
6,9,1,7,46,8,8,6.6
8,2,1,7,48,7,60,5.0
7,4,1,7,53,8,2,3.2
10,9,1,7,58,8,19,5.8
5,7,1,7,59,8,11,4.3
3,1,1,8,0,8,8,4.7
2,4,1,8,1,8,9,4.6
5,3,1,8,1,8,11,5.6
3,4,1,8,2,8,11,4.7
7,6,1,8,2,8,16,5.1
8,3,1,8,2,8,14,5.3
8,4,1,8,2,8,16,5.2
5,3,1,8,3,8,13,5.6
6,3,1,8,3,8,15,4.9
3,1,1,8,4,8,12,4.7
3,5,1,8,4,8,14,7.0
6,1,1,8,4,8,13,4.7
6,2,1,8,4,8,17,5.5
6,1,1,8,5,8,14,4.7
6,3,2,8,5,8,17,4.9
8,2,1,8,5,8,17,5.4
5,3,1,8,6,8,16,5.6
6,1,1,8,6,8,15,4.7
6,2,1,8,6,8,19,5.5
5,3,2,8,7,8,17,5.6
8,1,1,8,7,8,21,5.5
3,1,1,8,8,8,16,4.7
4,10,1,8,8,8,22,4.0
5,3,1,8,9,8,19,5.6
8,5,1,8,9,8,24,5.3
9,6,1,8,9,8,31,6.5
5,3,1,8,10,8,20,5.6
3,4,1,8,11,8,20,4.7
8,4,1,8,11,8,24,5.2
3,4,1,8,12,8,21,4.7
8,4,1,8,12,8,26,5.2
9,1,1,8,12,8,30,7.7
6,2,1,8,13,8,26,5.5
8,2,1,8,13,8,25,5.4
9,1,1,8,13,8,31,7.7
3,4,1,8,14,8,23,4.7
6,1,1,8,14,8,23,4.7
5,3,1,8,16,8,26,5.6
7,4,1,8,18,8,27,4.3
8,4,1,8,18,8,32,5.2
10,4,1,8,18,8,32,5.3
3,4,1,8,19,8,28,4.7
2,4,1,8,20,8,28,4.6
6,3,1,8,21,8,33,4.9
8,2,1,8,21,8,33,5.4
2,1,1,8,22,8,31,5.0
8,4,1,8,23,8,36,5.2
2,1,1,8,25,8,34,5.0
8,2,1,8,25,8,37,5.4
2,4,1,8,26,8,34,4.6
7,4,1,8,26,8,35,4.3
8,1,1,8,26,8,40,5.5
8,2,1,8,26,8,38,5.4
3,4,1,8,27,8,36,4.7
5,3,1,8,27,8,37,5.6
6,7,1,8,27,8,42,6.0
9,6,1,8,27,8,49,6.5
9,6,1,8,28,8,50,6.5
3,1,1,8,29,8,37,4.7
6,4,1,8,29,8,38,4.2
6,7,1,8,29,8,44,6.0
7,4,2,8,30,8,39,4.3
3,4,1,8,31,8,40,4.7
5,3,1,8,31,8,41,5.6
8,4,1,8,31,8,44,5.2
2,4,1,8,32,8,40,4.6
3,1,1,8,33,8,41,4.7
3,8,1,8,33,8,45,3.9
6,1,1,8,33,8,42,4.7
8,3,1,8,33,8,45,5.3
2,5,1,8,34,8,44,9.9
7,4,1,8,34,8,43,4.3
3,4,2,8,36,8,45,4.7
8,4,1,8,36,8,50,5.2
3,4,1,8,37,8,46,4.7
5,3,1,8,37,8,47,5.6
2,4,1,8,38,8,46,4.6
5,2,1,8,38,8,48,5.1
6,1,1,8,38,8,47,4.7
5,3,1,8,39,8,49,5.6
7,4,1,8,39,8,48,4.3
8,2,1,8,39,8,51,5.4
3,4,1,8,40,8,49,4.7
10,9,1,8,40,9,1,7.1
8,1,1,8,41,8,55,5.5
6,2,1,8,42,8,55,5.5
5,3,1,8,43,8,53,5.6
6,1,1,8,43,8,52,4.7
3,4,2,8,44,8,53,4.7
5,3,1,8,44,8,54,5.6
2,4,1,8,45,8,53,4.6
3,4,1,8,46,8,55,4.7
6,1,1,8,46,8,55,4.7
8,5,1,8,46,9,2,5.3
6,2,1,8,47,8,60,5.5
8,4,1,8,47,9,0,5.2
6,1,1,8,48,8,57,4.7
8,4,1,8,48,9,2,5.2
9,6,1,8,48,9,10,6.5
9,7,1,8,48,9,2,5.0
6,1,1,8,49,8,58,4.7
3,4,1,8,50,8,59,4.7
3,8,1,8,50,9,2,3.9
10,9,1,8,50,9,11,7.1
3,1,1,8,51,8,59,4.7
8,1,1,8,51,9,5,5.5
8,2,1,8,51,9,3,5.4
6,1,1,8,52,9,1,4.7
9,7,1,8,52,9,6,5.0
6,1,1,8,53,9,2,4.7
8,2,1,8,54,9,6,5.4
5,3,1,8,55,9,5,5.6
6,7,2,8,55,9,10,6.0
2,4,1,8,56,9,4,4.6
5,3,1,8,56,9,6,5.6
6,1,1,8,56,9,5,4.7
9,6,1,8,56,9,18,6.5
6,7,1,8,57,9,12,6.0
5,3,1,8,58,9,8,5.6
7,4,1,8,58,9,7,4.3
8,1,1,8,58,9,12,5.5
2,4,1,8,59,9,7,4.6
5,3,1,8,59,9,9,5.6
6,1,1,8,59,9,8,4.7
4,9,1,9,0,9,18,5.4
6,1,1,9,0,9,9,4.6
3,9,1,9,2,9,19,6.2
6,1,1,9,2,9,11,4.6
3,1,1,9,3,9,11,4.9
2,4,1,9,4,9,12,4.5
5,4,2,9,4,9,12,4.5
3,4,1,9,5,9,14,4.6
2,4,1,9,6,9,14,4.5
2,4,1,9,10,9,18,4.5
2,4,1,9,12,9,20,4.5
5,7,1,9,12,9,24,5.1
8,4,1,9,13,9,26,5.3
3,1,1,9,14,9,22,4.9
3,4,1,9,15,9,24,4.6
9,6,1,9,15,9,37,6.1
2,4,1,9,17,9,25,4.5
3,1,1,9,18,9,26,4.9
6,7,1,9,18,9,32,5.7
3,4,1,9,19,9,28,4.6
9,1,1,9,19,9,37,7.4
3,4,1,9,21,9,30,4.6
4,2,2,9,21,9,29,4.4
10,9,1,9,21,9,42,5.6
3,1,1,9,22,9,30,4.9
4,7,1,9,22,9,31,4.4
2,1,1,9,23,9,32,4.7
6,1,1,9,24,9,33,4.6
10,9,1,9,25,9,46,5.6
4,2,1,9,28,9,36,4.4
8,4,1,9,29,9,42,5.3
2,1,1,9,31,9,40,4.7
6,1,2,9,31,9,40,4.6
3,1,1,9,34,9,42,4.9
9,7,1,9,35,9,49,5.1
4,2,1,9,36,9,44,4.4
5,3,1,9,36,9,46,5.2
6,9,1,9,38,10,0,6.8
10,3,1,9,39,9,56,4.6
9,6,1,9,40,10,2,6.1
3,4,1,9,41,9,50,4.6
6,7,1,9,41,9,56,5.7
9,1,1,9,41,9,59,7.4
3,4,1,9,42,9,51,4.6
2,4,1,9,44,9,52,4.5
8,7,1,9,44,9,53,4.1
2,4,1,9,46,9,54,4.5
3,1,1,9,46,9,54,4.9
2,1,1,9,47,9,56,4.7
6,1,1,9,47,9,56,4.6
3,4,1,9,49,9,58,4.6
3,1,1,9,50,9,58,4.9
3,4,1,9,50,9,59,4.6
6,9,1,9,50,10,12,6.8
5,4,1,9,53,10,1,4.5
