n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,4,6,20,4.5
6,7,1,6,10,6,24,4.2
4,9,1,6,25,6,42,4.1
1,10,1,6,28,6,44,4.5
4,9,1,6,39,6,56,4.1
10,3,1,6,51,7,8,6.2
6,7,1,6,56,7,10,4.2
6,1,1,7,1,7,10,4.2
8,2,1,7,1,7,13,5.0
6,1,1,7,4,7,13,4.2
8,2,1,7,10,7,22,5.0
2,4,1,7,11,7,19,3.3
10,9,1,7,49,8,10,5.8
6,2,1,7,50,8,3,4.9
6,3,1,7,58,8,10,4.2
3,8,1,8,0,8,12,3.9
9,1,1,8,3,8,21,7.7
5,1,1,8,4,8,14,5.4
7,6,1,8,6,8,20,5.1
8,4,1,8,7,8,20,5.2
7,6,1,8,11,8,26,5.1
3,4,1,8,12,8,21,4.7
6,2,1,8,13,8,26,5.5
3,4,1,8,15,8,24,4.7
3,4,1,8,18,8,27,4.7
6,1,1,8,18,8,27,4.7
2,4,1,8,21,8,29,4.6
8,3,1,8,22,8,34,5.3
6,3,1,8,23,8,35,4.9
2,4,1,8,24,8,32,4.6
5,3,1,8,24,8,34,5.6
7,4,1,8,26,8,35,4.3
5,3,1,8,31,8,41,5.6
8,2,1,8,33,8,45,5.4
8,4,1,8,33,8,46,5.2
2,1,1,8,35,8,44,5.0
3,8,1,8,36,8,48,3.9
8,5,1,8,40,8,56,5.3
5,3,1,8,41,8,51,5.6
3,4,1,8,42,8,51,4.7
5,3,1,8,43,8,53,5.6
6,3,1,8,43,8,55,4.9
5,3,1,8,47,8,57,5.6
6,1,1,8,47,8,56,4.7
8,1,1,8,48,9,2,5.5
3,4,1,8,50,8,59,4.7
10,3,1,8,50,9,7,6.4
5,3,1,8,51,9,1,5.6
8,4,1,8,52,9,6,5.2
6,7,1,9,5,9,20,5.7
4,2,1,9,11,9,19,4.4
3,4,1,9,22,9,31,4.6
3,1,1,9,24,9,32,4.9
6,7,1,9,29,9,44,5.7
3,4,1,9,41,9,50,4.6
6,9,1,9,42,10,4,6.8
9,1,1,9,42,10,0,7.4
5,2,1,9,46,9,56,4.7
9,6,1,9,47,10,9,6.1
5,7,1,9,50,10,2,5.1
2,4,1,9,55,10,3,4.5
9,6,1,9,58,10,20,6.1
4,2,1,10,1,10,9,4.2
4,2,1,10,5,10,13,4.2
4,2,1,10,6,10,14,4.2
2,1,1,10,14,10,23,4.5
2,6,1,10,15,10,28,4.5
2,1,1,10,17,10,26,4.5
6,7,1,10,18,10,32,5.7
4,2,1,10,21,10,29,4.2
4,3,1,10,22,10,31,4.3
5,1,1,10,22,10,32,5.1
9,6,1,10,22,10,44,5.4
3,1,1,10,23,10,31,4.8
6,1,1,10,23,10,32,4.6
4,9,1,10,24,10,42,5.5
9,3,1,10,24,10,41,4.0
7,1,1,10,27,10,36,4.9
9,1,1,10,33,10,51,7.0
3,4,1,10,34,10,43,4.4
1,8,1,10,35,10,49,4.5
2,4,1,10,38,10,46,3.6
5,1,1,10,38,10,48,5.1
6,7,1,10,41,10,56,5.7
10,4,1,10,41,10,55,4.9
6,1,1,10,43,10,52,4.6
5,1,1,10,46,10,56,5.1
1,10,1,10,54,11,10,5.9
4,7,1,10,55,11,4,4.3
8,1,1,10,55,11,9,5.3
5,1,1,10,56,11,6,5.1
6,1,1,10,56,11,5,4.6
7,4,1,10,56,11,5,4.6
4,7,1,10,57,11,6,4.3
9,10,1,10,57,11,18,5.9
4,3,1,11,0,11,9,4.0
4,9,1,11,4,11,22,5.5
5,3,1,11,9,11,19,5.2
10,3,1,11,9,11,26,7.9
4,9,1,11,10,11,28,5.5
6,7,1,11,14,11,28,5.3
6,7,1,11,17,11,32,5.3
4,7,1,11,21,11,30,4.1
4,7,2,11,28,11,37,4.1
7,4,1,11,29,11,38,4.0
3,1,1,11,33,11,41,4.6
5,9,1,11,33,11,52,6.2
3,6,1,11,37,11,49,4.2
5,9,1,11,42,12,1,6.2
2,6,1,11,45,11,58,4.7
4,2,1,11,47,11,55,4.1
4,9,1,11,56,12,14,5.5
3,9,1,11,58,12,15,4.6
4,7,1,11,59,12,8,4.1
1,10,1,12,8,12,24,5.0
4,9,1,12,9,12,26,5.0
4,8,1,12,20,12,34,4.3
4,9,1,12,20,12,38,5.0
4,7,1,12,26,12,35,4.0
6,7,1,12,30,12,44,4.6
7,4,1,12,38,12,47,4.0
6,10,1,12,41,12,54,4.6
10,3,1,12,45,13,2,6.3
7,4,1,12,51,13,0,4.0
6,7,1,12,56,13,10,4.6
6,7,1,12,57,13,12,4.6
2,6,1,13,2,13,15,4.6
6,3,1,13,4,13,16,3.8
4,9,1,13,10,13,28,4.7
4,9,1,13,11,13,28,4.7
6,10,1,13,11,13,24,3.9
1,9,1,13,27,13,45,6.4
5,2,1,13,27,13,38,4.3
3,10,1,13,33,13,50,5.3
4,7,1,13,35,13,44,3.9
9,2,1,13,44,14,0,5.0
1,7,1,13,45,13,54,4.6
9,4,1,13,53,14,10,5.1
9,4,1,13,58,14,16,5.1
3,5,1,14,2,14,12,5.3
10,3,1,14,2,14,19,6.6
1,10,1,14,3,14,18,5.3
3,6,1,14,5,14,17,4.3
4,2,2,14,8,14,16,3.8
4,2,1,14,9,14,17,3.8
3,4,1,14,13,14,22,4.4
3,10,1,14,14,14,31,6.0
6,7,1,14,16,14,30,4.8
1,10,2,14,20,14,36,5.3
1,7,1,14,22,14,31,4.4
4,7,1,14,23,14,32,4.0
1,3,1,14,24,14,32,4.5
4,7,1,14,24,14,33,4.0
4,2,1,14,28,14,36,3.8
4,7,1,14,30,14,39,4.0
3,6,1,14,32,14,44,4.3
3,5,1,14,35,14,45,5.3
1,7,1,14,38,14,47,4.4
1,10,1,14,40,14,56,5.3
4,10,1,14,40,14,54,4.1
3,5,1,14,43,14,53,5.3
3,9,1,14,46,15,3,4.1
4,10,1,14,48,15,2,4.1
5,9,1,14,49,15,8,4.6
4,9,1,14,50,15,8,5.0
5,2,1,14,51,15,2,4.5
6,7,1,14,51,15,6,4.8
3,9,1,14,52,15,9,4.1
10,4,1,14,53,15,7,4.6
4,7,1,14,56,15,5,4.0
9,1,1,14,56,15,14,7.3
2,1,1,14,59,15,8,4.5
9,10,1,15,0,15,21,6.3
9,1,1,15,3,15,21,7.9
7,1,1,15,4,15,13,4.7
7,4,1,15,5,15,14,3.9
5,2,1,15,6,15,16,4.7
7,4,1,15,9,15,18,3.9
1,6,1,15,10,15,19,3.5
1,2,1,15,13,15,22,4.5
3,5,1,15,13,15,23,5.4
7,4,1,15,13,15,22,3.9
7,4,1,15,17,15,26,3.9
7,4,1,15,18,15,27,3.9
8,4,1,15,18,15,32,4.2
10,3,1,15,20,15,37,7.3
7,4,1,15,21,15,30,3.9
1,2,1,15,24,15,33,4.5
3,6,1,15,24,15,36,4.6
4,2,1,15,29,15,37,3.8
6,7,1,15,30,15,44,4.8
1,3,1,15,32,15,40,4.9
3,1,1,15,34,15,42,4.3
2,5,1,15,35,15,46,4.7
9,4,1,15,35,15,52,5.6
4,7,1,15,36,15,45,3.8
6,1,1,15,38,15,47,4.4
8,4,1,15,39,15,52,4.2
1,10,1,15,41,15,56,4.8
7,10,1,15,41,15,59,5.4
3,6,1,15,47,15,59,4.6
1,10,1,15,48,16,4,4.8
3,5,1,15,48,15,58,5.4
3,5,1,15,50,15,60,5.4
9,4,1,15,50,16,8,5.6
6,7,1,15,51,16,6,4.8
7,1,1,15,53,16,2,4.7
8,1,1,15,57,16,11,4.7
9,2,1,15,58,16,14,4.7
3,5,1,16,3,16,13,5.3
3,4,1,16,5,16,14,4.2
10,9,1,16,5,16,26,3.9
9,4,1,16,6,16,24,6.3
7,4,1,16,10,16,19,4.1
3,5,1,16,11,16,21,5.3
3,9,1,16,12,16,29,4.5
3,5,1,16,14,16,24,5.3
6,3,1,16,14,16,26,4.1
10,9,1,16,15,16,36,3.9
3,9,1,16,16,16,33,4.5
2,6,1,16,17,16,30,5.4
6,7,1,16,17,16,32,4.8
1,10,1,16,18,16,34,6.1
2,4,1,16,18,16,26,4.4
4,10,1,16,19,16,33,4.4
10,3,1,16,19,16,36,6.5
7,4,1,16,20,16,29,4.1
3,1,1,16,22,16,30,4.7
8,3,1,16,24,16,36,4.4
1,7,1,16,25,16,34,4.3
1,10,1,16,26,16,42,6.1
9,3,1,16,27,16,44,4.4
5,3,1,16,28,16,38,5.3
7,4,1,16,32,16,41,4.1
4,2,1,16,34,16,42,4.2
10,3,1,16,34,16,51,6.5
2,5,1,16,35,16,46,5.0
4,9,1,16,36,16,54,5.1
7,6,1,16,36,16,50,5.4
7,6,1,16,37,16,52,5.4
8,1,1,16,37,16,51,4.6
4,2,1,16,38,16,46,4.2
2,4,1,16,39,16,47,4.4
3,5,1,16,39,16,49,5.3
1,3,1,16,41,16,49,4.7
9,1,1,16,46,17,4,7.5
2,4,1,16,47,16,55,4.4
7,4,1,16,47,16,56,4.1
2,5,1,16,49,16,60,5.0
1,8,1,16,51,17,5,4.7
3,9,1,16,51,17,8,4.5
6,3,1,16,51,17,3,4.1
3,9,1,16,54,17,11,4.5
3,9,1,16,55,17,12,4.5
1,3,1,16,56,17,4,4.7
4,2,1,16,57,17,5,4.2
1,7,1,17,2,17,11,4.6
3,5,1,17,3,17,13,6.9
3,6,1,17,4,17,16,5.5
3,5,1,17,5,17,15,6.9
1,2,1,17,6,17,15,4.8
1,5,1,17,6,17,16,5.2
1,10,1,17,6,17,22,6.1
2,4,1,17,6,17,14,5.3
9,4,2,17,6,17,24,6.2
10,3,1,17,6,17,23,8.1
1,10,1,17,8,17,24,6.1
3,5,1,17,8,17,18,6.9
10,4,1,17,8,17,22,4.6
1,7,1,17,10,17,19,4.6
4,7,1,17,11,17,20,4.7
4,8,1,17,11,17,24,4.6
1,5,1,17,12,17,22,5.2
3,10,1,17,12,17,29,9.6
8,6,1,17,13,17,32,5.8
1,3,1,17,14,17,22,5.0
7,4,1,17,15,17,24,4.1
1,2,1,17,16,17,25,4.8
6,2,1,17,16,17,29,5.5
1,6,1,17,17,17,26,4.7
2,4,1,17,17,17,25,5.3
4,9,1,17,17,17,34,5.7
3,4,1,17,18,17,27,5.5
3,5,1,17,21,17,31,6.9
7,4,1,17,21,17,30,4.1
3,4,1,17,25,17,34,5.5
10,4,1,17,25,17,39,4.6
1,7,1,17,26,17,35,4.6
4,2,2,17,26,17,34,4.6
1,7,1,17,29,17,38,4.6
1,2,1,17,30,17,39,4.8
1,3,1,17,30,17,38,5.0
2,4,1,17,30,17,38,5.3
7,4,1,17,30,17,39,4.1
7,6,1,17,30,17,44,5.3
5,7,1,17,31,17,43,5.6
2,1,1,17,32,17,41,5.2
3,4,1,17,32,17,41,5.5
3,9,1,17,33,17,50,5.2
3,10,1,17,35,17,52,9.6
2,1,1,17,36,17,45,5.2
3,5,1,17,36,17,46,6.9
4,3,1,17,36,17,45,4.5
4,7,1,17,36,17,45,4.7
1,9,1,17,37,17,55,6.3
4,2,1,17,37,17,45,4.6
1,5,1,17,39,17,48,5.2
7,1,1,17,39,17,48,4.8
1,5,1,17,40,17,50,5.2
1,10,1,17,40,17,56,6.1
