n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,2,6,7,6,22,4.5
1,10,1,6,22,6,38,4.5
10,9,1,7,25,7,46,5.8
6,9,1,7,33,7,55,6.6
10,3,1,7,34,7,51,5.6
8,1,1,8,1,8,15,5.5
8,4,1,8,6,8,20,5.2
5,3,1,8,12,8,22,5.6
9,1,1,8,23,8,41,7.7
5,3,1,8,48,8,58,5.6
6,9,1,8,50,9,12,6.9
8,4,1,9,3,9,16,5.3
6,1,1,9,30,9,39,4.6
6,1,1,9,36,9,45,4.6
10,9,1,9,42,10,3,5.6
6,7,1,10,0,10,14,5.7
7,4,1,10,10,10,19,4.6
3,1,1,10,16,10,24,4.8
4,2,1,10,31,10,39,4.2
9,10,1,10,35,10,56,5.9
3,4,1,10,51,10,60,4.4
1,8,1,11,0,11,14,4.6
9,4,1,11,7,11,24,5.4
4,2,1,11,11,11,19,4.1
7,5,1,11,33,11,45,5.2
4,2,1,11,35,11,43,4.1
10,3,1,12,38,12,55,6.3
1,3,1,13,4,13,12,4.6
4,2,1,13,14,13,22,3.5
6,7,1,13,14,13,28,4.6
6,7,1,13,43,13,58,4.6
4,9,1,13,54,14,12,4.7
7,1,1,14,7,14,16,4.6
1,7,1,14,25,14,34,4.4
6,7,1,14,28,14,42,4.8
3,5,1,15,15,15,25,5.4
3,5,1,15,44,15,54,5.4
7,6,1,15,44,15,58,4.7
5,9,1,15,54,16,13,4.4
4,2,1,16,2,16,10,4.2
1,6,1,16,27,16,36,4.6
1,7,1,16,27,16,36,4.3
5,2,1,16,31,16,42,4.9
2,1,1,16,33,16,42,4.9
2,5,1,16,49,16,60,5.0
5,10,1,16,53,17,5,3.4
6,3,1,16,54,17,6,4.1
7,4,1,16,59,17,8,4.1
3,4,1,17,0,17,9,5.5
4,2,1,17,0,17,8,4.6
7,6,1,17,0,17,14,5.3
9,4,1,17,5,17,22,6.2
7,1,1,17,7,17,16,4.8
9,5,1,17,7,17,26,5.6
10,3,1,17,7,17,24,8.1
1,6,1,17,10,17,19,4.7
1,3,1,17,12,17,20,5.0
8,6,1,17,12,17,31,5.8
3,10,1,17,20,17,37,9.6
2,4,1,17,24,17,32,5.3
4,7,1,17,27,17,36,4.7
9,1,1,17,46,18,4,7.7
2,4,1,17,47,17,55,5.3
3,5,1,17,48,17,58,6.9
3,6,1,17,58,18,10,5.5
1,9,1,17,59,18,17,6.3
3,1,1,17,59,18,7,5.1
6,1,1,18,26,18,35,3.7
7,8,1,18,26,18,35,4.3
2,5,1,18,30,18,40,7.0
4,7,1,18,33,18,42,4.6
4,3,1,18,45,18,54,4.6
4,7,1,18,47,18,56,4.6
1,3,1,18,50,18,58,5.3
2,1,1,18,55,19,4,5.7
1,3,1,18,58,19,6,5.3
1,3,1,19,4,19,12,5.3
4,2,1,19,8,19,16,4.6
1,7,1,19,32,19,41,4.5
6,9,1,19,38,20,0,5.3
2,4,1,19,45,19,53,5.1
1,3,1,19,59,20,7,5.3
2,6,1,19,59,20,12,7.2
7,6,1,19,59,20,14,5.6
3,10,1,20,10,20,27,6.1
2,5,1,20,12,20,22,4.6
5,2,1,20,19,20,30,5.1
6,9,1,20,23,20,45,4.0
9,4,1,20,51,21,8,4.4
3,10,1,20,53,21,10,6.1
9,4,1,20,57,21,14,4.4
4,9,1,21,1,21,18,4.4
10,3,1,21,31,21,48,5.9
10,3,1,21,55,22,12,5.9
3,9,1,21,56,22,13,3.6
1,10,1,22,16,22,32,5.0
3,9,1,22,16,22,33,4.2
3,6,1,23,31,23,43,5.2
10,3,1,23,34,23,51,5.5
