n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,1,1,7,6,7,15,4.2
5,7,1,7,10,7,22,4.3
9,6,1,7,15,7,37,4.5
8,4,1,7,24,7,38,4.4
5,7,1,7,36,7,48,4.3
10,9,1,7,41,8,2,5.8
9,6,1,7,43,8,5,4.5
6,1,1,7,47,7,56,4.2
6,2,1,7,56,8,9,4.9
6,3,1,8,1,8,13,4.9
8,2,1,8,1,8,13,5.4
7,4,1,8,2,8,11,4.3
5,3,1,8,3,8,13,5.6
3,1,1,8,4,8,12,4.7
3,5,1,8,14,8,24,7.0
3,1,1,8,15,8,23,4.7
6,1,1,8,18,8,27,4.7
8,1,1,8,19,8,33,5.5
9,7,1,8,24,8,38,5.0
6,1,1,8,25,8,34,4.7
9,6,1,8,25,8,47,6.5
9,1,1,8,30,8,48,7.7
6,3,1,8,31,8,43,4.9
7,1,1,8,31,8,40,4.7
3,1,1,8,32,8,40,4.7
2,1,1,8,34,8,43,5.0
3,4,1,8,34,8,43,4.7
5,3,1,8,34,8,44,5.6
3,4,1,8,36,8,45,4.7
9,6,1,8,36,8,58,6.5
9,6,1,8,40,9,2,6.5
2,1,1,8,43,8,52,5.0
9,7,1,8,43,8,57,5.0
3,9,1,8,46,9,3,4.5
6,1,1,8,46,8,55,4.7
5,2,1,8,47,8,58,5.1
8,5,1,8,49,9,4,5.3
3,8,1,8,52,9,4,3.9
2,4,1,8,53,9,1,4.6
3,9,1,8,54,9,11,4.5
5,3,1,8,54,9,4,5.6
3,4,1,8,55,9,4,4.7
5,7,1,8,55,9,7,5.0
8,9,1,8,56,9,4,5.0
4,9,1,8,57,9,14,5.4
6,1,1,8,58,9,7,4.7
5,3,1,8,59,9,9,5.6
3,4,1,9,1,9,10,4.6
5,7,1,9,6,9,18,5.1
2,4,1,9,17,9,25,4.5
6,1,1,9,17,9,26,4.6
6,2,1,9,20,9,33,5.5
3,4,1,9,28,9,37,4.6
4,2,1,9,38,9,46,4.4
3,4,1,9,42,9,51,4.6
2,4,1,9,43,9,51,4.5
5,3,1,9,45,9,55,5.2
6,3,1,9,48,9,60,4.7
2,4,1,9,55,10,3,4.5
10,9,1,9,55,10,16,5.6
6,1,1,9,59,10,8,4.6
2,5,1,10,0,10,10,5.6
3,4,1,10,0,10,9,4.4
4,7,1,10,0,10,9,4.3
2,6,1,10,1,10,14,4.5
6,3,1,10,5,10,17,5.0
3,1,1,10,9,10,17,4.8
6,2,1,10,9,10,22,5.9
4,2,2,10,10,10,18,4.2
9,5,1,10,10,10,29,5.3
3,5,1,10,12,10,22,6.0
3,9,1,10,13,10,30,4.9
4,7,1,10,20,10,29,4.3
4,2,1,10,21,10,29,4.2
4,8,1,10,21,10,34,4.5
9,1,1,10,21,10,39,7.0
4,2,1,10,22,10,30,4.2
4,9,1,10,24,10,42,5.5
4,7,1,10,27,10,36,4.3
7,4,1,10,27,10,36,4.6
3,6,1,10,31,10,43,4.3
10,4,1,10,33,10,47,4.9
6,2,1,10,35,10,48,5.9
2,6,1,10,36,10,49,4.5
4,3,1,10,36,10,45,4.3
10,4,1,10,36,10,50,4.9
6,7,1,10,37,10,52,5.7
1,9,1,10,38,10,56,6.4
1,3,1,10,42,10,50,4.4
