n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,7,6,24,4.1
10,3,1,6,7,6,24,6.2
1,10,1,6,9,6,24,4.5
6,2,1,6,12,6,25,4.2
10,3,1,6,13,6,30,6.2
4,9,1,6,27,6,44,4.1
10,4,1,6,27,6,41,4.3
6,7,1,6,29,6,44,4.2
1,10,1,6,35,6,50,4.5
4,10,1,6,36,6,50,3.8
6,7,1,6,49,7,4,4.2
4,10,1,6,57,7,11,3.8
6,3,1,7,4,7,16,4.2
2,4,1,7,5,7,13,3.3
6,3,1,7,5,7,17,4.2
8,2,1,7,8,7,20,5.0
5,7,1,7,10,7,22,4.3
6,10,1,7,12,7,24,4.5
6,7,1,7,18,7,32,5.1
6,3,1,7,22,7,34,4.2
8,4,1,7,30,7,44,4.4
6,1,1,7,32,7,41,4.2
6,1,1,7,35,7,44,4.2
6,7,1,7,41,7,56,5.1
6,1,1,7,44,7,53,4.2
6,3,1,7,44,7,56,4.2
9,6,1,7,57,8,19,4.5
3,4,1,8,0,8,9,4.7
5,3,1,8,1,8,11,5.6
6,3,1,8,1,8,13,4.9
6,1,1,8,2,8,11,4.7
5,3,1,8,3,8,13,5.6
2,1,1,8,5,8,14,5.0
8,2,1,8,5,8,17,5.4
4,9,1,8,7,8,24,5.4
3,4,1,8,8,8,17,4.7
3,9,1,8,9,8,26,4.5
5,3,2,8,9,8,19,5.6
5,3,1,8,13,8,23,5.6
6,1,1,8,15,8,24,4.7
3,4,1,8,16,8,25,4.7
5,3,1,8,17,8,27,5.6
2,4,1,8,19,8,27,4.6
3,4,1,8,19,8,28,4.7
7,1,1,8,19,8,28,4.7
3,4,1,8,20,8,29,4.7
8,4,1,8,22,8,36,5.2
7,5,1,8,23,8,35,6.9
6,1,1,8,25,8,34,4.7
8,4,1,8,25,8,38,5.2
3,9,1,8,26,8,43,4.5
6,1,1,8,26,8,35,4.7
3,1,1,8,27,8,35,4.7
5,3,1,8,27,8,37,5.6
2,1,1,8,28,8,37,5.0
4,9,1,8,29,8,46,5.4
6,1,2,8,29,8,38,4.7
5,3,1,8,30,8,40,5.6
8,1,1,8,31,8,45,5.5
2,1,1,8,32,8,41,5.0
7,6,1,8,32,8,46,5.1
3,1,1,8,33,8,41,4.7
3,4,1,8,33,8,42,4.7
3,9,1,8,33,8,50,4.5
5,3,1,8,34,8,44,5.6
6,1,1,8,34,8,43,4.7
7,4,1,8,35,8,44,4.3
3,1,1,8,38,8,46,4.7
6,3,1,8,40,8,52,4.9
5,3,1,8,41,8,51,5.6
2,4,1,8,47,8,55,4.6
6,1,1,8,50,8,59,4.7
6,9,1,8,50,9,12,6.9
10,3,1,8,52,9,9,6.4
9,6,1,8,53,9,15,6.5
3,4,1,8,54,9,3,4.7
5,3,1,8,55,9,5,5.6
9,6,1,8,56,9,18,6.5
5,3,1,8,57,9,7,5.6
8,3,1,8,57,9,9,5.3
8,4,1,8,57,9,10,5.2
6,4,1,8,58,9,7,4.2
6,1,1,8,59,9,8,4.7
7,4,1,9,0,9,9,4.8
9,6,1,9,0,9,22,6.1
2,4,1,9,3,9,11,4.5
6,7,1,9,3,9,18,5.7
6,1,1,9,6,9,15,4.6
3,4,1,9,11,9,20,4.6
2,1,1,9,13,9,22,4.7
2,4,1,9,16,9,24,4.5
8,2,1,9,17,9,29,5.5
4,9,1,9,19,9,36,5.4
6,7,1,9,20,9,34,5.7
9,6,1,9,21,9,43,6.1
3,4,1,9,23,9,32,4.6
6,1,1,9,26,9,35,4.6
4,7,1,9,28,9,37,4.4
2,4,1,9,29,9,37,4.5
2,5,1,9,30,9,40,7.5
2,4,1,9,32,9,40,4.5
3,4,1,9,36,9,45,4.6
9,1,1,9,36,9,54,7.4
10,9,1,9,37,9,58,5.6
3,4,1,9,38,9,47,4.6
3,4,1,9,43,9,52,4.6
6,1,1,9,47,9,56,4.6
6,3,1,9,47,9,59,4.7
2,1,1,9,48,9,57,4.7
6,7,1,9,49,10,4,5.7
6,7,1,9,53,10,8,5.7
3,4,2,9,54,10,3,4.6
10,4,1,9,54,10,8,4.8
4,8,1,10,0,10,14,4.5
6,2,1,10,0,10,13,5.9
10,3,1,10,1,10,18,9.0
3,5,1,10,2,10,12,6.0
5,9,1,10,2,10,21,5.8
5,1,1,10,4,10,14,5.1
3,4,1,10,5,10,14,4.4
9,5,1,10,5,10,24,5.3
6,7,1,10,6,10,20,5.7
8,1,1,10,6,10,20,5.3
10,3,1,10,6,10,23,9.0
3,5,1,10,7,10,17,6.0
3,4,1,10,8,10,17,4.4
4,7,1,10,8,10,17,4.3
2,5,1,10,9,10,20,5.6
3,1,1,10,9,10,17,4.8
7,4,1,10,9,10,18,4.6
4,2,1,10,10,10,18,4.2
6,1,1,10,10,10,19,4.6
1,2,1,10,12,10,21,3.9
4,2,1,10,13,10,21,4.2
5,9,2,10,13,10,32,5.8
9,3,1,10,13,10,30,4.0
4,2,1,10,14,10,22,4.2
4,2,1,10,15,10,23,4.2
7,4,1,10,15,10,24,4.6
3,5,1,10,16,10,26,6.0
6,10,1,10,16,10,28,5.2
1,7,1,10,17,10,26,4.0
3,5,1,10,18,10,28,6.0
6,1,1,10,19,10,28,4.6
5,1,1,10,21,10,30,5.1
5,1,1,10,22,10,32,5.1
2,1,1,10,23,10,32,4.5
8,1,1,10,23,10,37,5.3
2,5,1,10,26,10,36,5.6
4,7,1,10,27,10,36,4.3
5,9,1,10,28,10,47,5.8
10,3,1,10,28,10,45,9.0
3,5,1,10,29,10,39,6.0
5,3,1,10,29,10,39,5.4
6,1,1,10,29,10,38,4.6
4,9,1,10,31,10,48,5.5
2,5,1,10,33,10,44,5.6
6,7,1,10,33,10,48,5.7
1,10,1,10,34,10,50,5.9
2,6,1,10,34,10,47,4.5
3,5,1,10,34,10,44,6.0
5,9,1,10,34,10,53,5.8
2,5,1,10,36,10,46,5.6
3,1,1,10,37,10,45,4.8
3,4,1,10,37,10,46,4.4
4,2,1,10,37,10,45,4.2
2,5,1,10,38,10,48,5.6
3,1,1,10,38,10,46,4.8
5,1,1,10,38,10,48,5.1
5,3,1,10,40,10,50,5.4
3,5,1,10,41,10,51,6.0
4,7,1,10,41,10,50,4.3
3,5,1,10,42,10,52,6.0
7,4,1,10,43,10,52,4.6
3,5,1,10,45,10,55,6.0
9,4,1,10,45,11,2,5.8
4,2,1,10,48,10,56,4.2
9,5,1,10,48,11,7,5.3
10,4,1,10,49,11,3,4.9
4,3,1,10,50,10,59,4.3
5,1,1,10,50,10,60,5.1
9,1,1,10,50,11,8,7.0
6,7,1,10,51,11,6,5.7
5,1,1,10,54,11,4,5.1
3,6,1,10,56,11,8,4.3
2,5,1,10,58,11,8,5.6
3,1,1,10,58,11,6,4.8
5,7,1,10,59,11,11,4.6
5,2,1,11,1,11,12,5.1
6,2,1,11,3,11,16,5.6
3,4,1,11,4,11,13,3.6
6,1,1,11,5,11,14,4.3
7,1,1,11,5,11,14,4.6
9,10,1,11,5,11,26,6.6
4,2,1,11,9,11,17,4.1
6,3,1,11,11,11,23,4.6
4,9,1,11,12,11,30,5.5
10,9,1,11,12,11,33,5.9
6,7,1,11,13,11,28,5.3
4,9,1,11,14,11,32,5.5
4,7,1,11,15,11,24,4.1
4,7,1,11,17,11,26,4.1
4,9,1,11,18,11,36,5.5
4,2,1,11,21,11,29,4.1
6,7,1,11,25,11,40,5.3
7,1,1,11,25,11,34,4.6
8,6,1,11,26,11,45,4.7
4,7,1,11,27,11,36,4.1
5,9,1,11,27,11,46,6.2
10,3,1,11,30,11,47,7.9
9,1,1,11,32,11,50,7.2
4,9,1,11,34,11,52,5.5
7,1,1,11,34,11,43,4.6
4,7,1,11,36,11,45,4.1
4,3,1,11,37,11,46,4.0
5,2,1,11,37,11,48,5.1
4,2,1,11,39,11,47,4.1
6,7,1,11,39,11,54,5.3
10,4,1,11,40,11,54,5.0
5,3,1,11,42,11,52,5.2
4,7,1,11,43,11,52,4.1
4,10,1,11,45,11,59,4.2
6,7,1,11,46,12,0,5.3
6,1,1,11,47,11,56,4.3
6,7,2,11,47,12,2,5.3
7,4,1,11,47,11,56,4.0
4,2,1,11,48,11,56,4.1
2,5,1,11,49,11,60,5.1
4,2,1,11,49,11,57,4.1
6,8,1,11,52,12,11,4.9
