n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,2,6,20,4.1
10,4,1,6,54,7,8,4.3
3,8,1,7,8,7,20,3.5
10,9,1,7,29,7,50,5.8
1,9,1,7,37,7,55,7.1
8,1,1,8,59,9,13,5.5
8,4,1,9,7,9,20,5.3
2,1,1,9,53,10,2,4.7
8,7,1,9,57,10,6,4.1
2,4,1,10,7,10,15,3.6
3,5,1,10,8,10,18,6.0
1,10,1,10,45,11,0,5.9
2,4,1,10,50,10,58,3.6
3,5,1,10,54,11,4,6.0
3,1,1,10,55,11,3,4.8
7,1,1,10,55,11,4,4.9
2,5,1,11,8,11,18,5.1
5,7,1,11,22,11,34,4.7
5,9,1,11,49,12,8,6.2
6,1,1,11,56,12,5,4.3
2,5,1,12,12,12,22,5.3
4,9,1,12,12,12,30,5.0
1,10,1,12,42,12,58,5.0
6,1,1,12,49,12,58,4.7
10,3,1,12,49,13,6,6.3
3,6,1,13,2,13,14,3.8
10,4,1,13,11,13,25,4.5
4,2,1,13,20,13,28,3.5
4,7,1,13,26,13,35,3.9
7,4,1,13,30,13,39,3.8
8,4,1,13,52,14,6,4.4
9,3,1,14,6,14,23,4.0
6,1,1,14,11,14,20,3.6
3,4,1,14,21,14,30,4.4
5,9,1,14,29,14,48,4.6
10,3,1,14,36,14,53,6.6
2,8,1,14,37,14,49,6.6
2,5,1,14,54,15,4,4.8
3,6,1,15,12,15,24,4.6
3,5,1,15,32,15,42,5.4
4,7,1,15,33,15,42,3.8
9,4,1,15,48,16,6,5.6
4,2,1,15,56,16,4,3.8
4,2,1,16,2,16,10,4.2
10,3,1,16,21,16,38,6.5
1,6,1,16,25,16,34,4.6
4,2,1,16,28,16,36,4.2
7,6,1,16,28,16,42,5.4
6,1,1,16,31,16,40,4.5
1,6,1,16,38,16,47,4.6
8,6,1,16,42,17,1,5.3
1,3,1,17,8,17,16,5.0
4,7,1,17,10,17,19,4.7
3,1,1,17,11,17,19,5.1
3,1,1,17,14,17,22,5.1
3,4,1,17,17,17,26,5.5
8,6,1,17,28,17,47,5.8
2,4,1,17,29,17,37,5.3
10,4,1,17,29,17,43,4.6
1,2,1,17,30,17,39,4.8
4,7,1,17,30,17,39,4.7
4,7,1,17,36,17,45,4.7
4,7,1,17,48,17,57,4.7
2,5,1,17,49,17,60,6.0
2,4,1,17,51,17,59,5.3
3,4,1,17,57,18,6,5.5
2,5,1,18,1,18,12,7.0
3,10,1,18,6,18,23,8.5
1,5,1,18,13,18,22,4.8
8,6,1,18,15,18,34,4.6
1,3,1,18,19,18,27,5.3
8,1,1,18,23,18,37,6.1
1,7,1,18,27,18,36,5.2
1,3,1,18,29,18,37,5.3
1,2,1,18,35,18,44,5.4
4,2,1,18,45,18,53,5.5
2,4,1,18,46,18,54,5.5
3,4,1,18,54,19,3,5.2
1,3,1,19,7,19,15,5.3
4,3,1,19,17,19,26,4.6
4,2,1,19,23,19,31,4.6
2,6,1,19,27,19,40,7.2
2,5,1,19,41,19,52,6.5
1,6,1,19,53,20,2,4.6
2,5,1,19,56,20,6,6.5
1,6,1,19,59,20,8,4.6
2,5,1,20,9,20,20,4.6
2,5,1,20,24,20,34,4.6
2,5,1,20,25,20,36,4.6
2,5,1,20,31,20,42,4.6
2,5,1,20,53,21,4,4.6
6,9,2,20,55,21,17,4.0
1,10,1,21,18,21,34,5.2
1,8,1,21,29,21,43,4.0
10,6,1,21,58,22,10,5.1
1,6,1,22,31,22,40,3.2
1,6,1,22,50,22,59,3.2
10,3,1,22,55,23,12,5.8
3,6,1,23,55,0,7,5.2
