n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,2,1,6,3,6,16,4.2
4,9,1,6,21,6,38,4.1
4,9,1,6,28,6,46,4.1
1,10,1,6,31,6,46,4.5
10,3,1,6,39,6,56,6.2
1,10,1,6,46,7,2,4.5
9,3,1,6,47,7,4,3.4
1,10,1,6,49,7,4,4.5
10,3,1,6,54,7,11,6.2
3,8,1,7,0,7,12,3.5
5,7,1,7,2,7,14,4.3
6,1,1,7,6,7,15,4.2
7,4,1,7,11,7,20,3.2
6,1,1,7,23,7,32,4.2
1,9,1,7,30,7,48,7.1
6,7,1,7,45,7,60,5.1
5,3,1,7,49,7,59,4.6
6,3,1,7,52,8,4,4.2
6,1,1,7,59,8,8,4.2
2,1,1,8,0,8,9,5.0
2,5,1,8,0,8,10,9.9
3,4,1,8,0,8,9,4.7
3,9,1,8,0,8,17,4.5
3,4,1,8,1,8,10,4.7
7,1,1,8,1,8,10,4.7
9,6,1,8,2,8,24,6.5
6,3,1,8,3,8,15,4.9
6,7,1,8,3,8,18,6.0
8,4,1,8,3,8,16,5.2
2,1,1,8,5,8,14,5.0
2,4,1,8,5,8,13,4.6
3,4,2,8,5,8,14,4.7
8,2,1,8,5,8,17,5.4
5,3,1,8,6,8,16,5.6
6,9,1,8,6,8,28,6.9
6,3,1,8,9,8,21,4.9
6,1,1,8,10,8,19,4.7
3,4,2,8,11,8,20,4.7
6,3,1,8,12,8,24,4.9
3,4,1,8,14,8,23,4.7
3,4,1,8,20,8,29,4.7
3,9,1,8,20,8,37,4.5
7,4,1,8,20,8,29,4.3
6,2,1,8,21,8,34,5.5
3,4,1,8,22,8,31,4.7
9,7,1,8,22,8,36,5.0
3,1,1,8,23,8,31,4.7
5,3,1,8,24,8,34,5.6
6,1,1,8,24,8,33,4.7
10,9,1,8,25,8,46,7.1
8,4,1,8,26,8,40,5.2
3,4,1,8,27,8,36,4.7
3,1,1,8,28,8,36,4.7
8,1,1,8,29,8,43,5.5
2,1,1,8,30,8,39,5.0
2,4,1,8,31,8,39,4.6
7,4,1,8,35,8,44,4.3
9,7,1,8,35,8,49,5.0
5,3,1,8,37,8,47,5.6
2,4,1,8,42,8,50,4.6
2,4,1,8,46,8,54,4.6
3,6,1,8,47,8,59,3.6
6,4,1,8,48,8,57,4.2
3,4,1,8,52,9,1,4.7
6,1,1,8,53,9,2,4.7
2,1,1,8,57,9,6,5.0
3,4,2,8,57,9,6,4.7
6,7,1,8,57,9,12,6.0
6,1,1,8,58,9,7,4.7
3,4,1,8,59,9,8,4.7
2,4,1,9,0,9,8,4.5
9,7,1,9,0,9,14,5.1
2,4,1,9,6,9,14,4.5
2,1,1,9,9,9,18,4.7
