n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,8,6,24,4.5
2,6,1,6,9,6,22,4.0
4,10,1,6,14,6,28,3.8
6,2,1,6,21,6,34,4.2
10,3,1,6,29,6,46,6.2
6,2,1,6,34,6,47,4.2
10,3,1,6,37,6,54,6.2
4,9,1,6,38,6,56,4.1
6,7,1,6,58,7,12,4.2
6,3,1,7,7,7,19,4.2
6,3,1,7,13,7,25,4.2
3,8,1,7,16,7,28,3.5
6,2,1,7,17,7,30,4.9
8,2,1,7,19,7,31,5.0
6,1,1,7,43,7,52,4.2
3,8,1,7,54,8,6,3.5
3,4,1,8,0,8,9,4.7
8,4,1,8,2,8,16,5.2
6,7,1,8,3,8,18,6.0
7,4,1,8,4,8,13,4.3
3,4,1,8,6,8,15,4.7
5,3,1,8,6,8,16,5.6
3,4,1,8,8,8,17,4.7
2,1,1,8,10,8,19,5.0
6,1,1,8,11,8,20,4.7
7,4,1,8,14,8,23,4.3
4,2,1,8,17,8,25,4.1
7,4,1,8,23,8,32,4.3
5,3,1,8,25,8,35,5.6
6,1,1,8,26,8,35,4.7
9,1,1,8,26,8,44,7.7
7,4,1,8,29,8,38,4.3
8,5,1,8,29,8,44,5.3
3,1,1,8,35,8,43,4.7
5,3,1,8,37,8,47,5.6
8,4,1,8,40,8,54,5.2
5,3,1,8,44,8,54,5.6
3,1,1,8,45,8,53,4.7
5,3,1,8,47,8,57,5.6
6,1,1,8,50,8,59,4.7
8,1,1,8,50,9,4,5.5
3,4,1,8,51,8,60,4.7
8,1,1,8,53,9,7,5.5
7,6,1,8,56,9,10,5.1
8,4,1,8,57,9,10,5.2
3,4,1,9,4,9,13,4.6
4,2,1,9,9,9,17,4.4
8,2,1,9,9,9,21,5.5
10,9,1,9,13,9,34,5.6
3,5,1,9,22,9,32,7.0
6,1,1,9,26,9,35,4.6
6,7,1,9,29,9,44,5.7
9,6,1,9,29,9,51,6.1
3,4,1,9,34,9,43,4.6
8,7,1,9,36,9,45,4.1
2,4,1,9,37,9,45,4.5
3,4,1,9,39,9,48,4.6
3,4,1,9,41,9,50,4.6
10,9,1,9,49,10,10,5.6
5,7,1,9,51,10,3,5.1
4,2,1,10,0,10,8,4.2
9,3,1,10,1,10,18,4.0
9,4,1,10,2,10,20,5.8
3,4,1,10,6,10,15,4.4
4,3,1,10,6,10,15,4.3
5,3,1,10,6,10,16,5.4
2,5,1,10,7,10,18,5.6
10,3,1,10,7,10,24,9.0
6,1,1,10,11,10,20,4.6
4,7,1,10,13,10,22,4.3
9,2,1,10,13,10,29,4.8
5,7,1,10,19,10,31,4.6
5,1,1,10,20,10,30,5.1
4,2,1,10,22,10,30,4.2
3,10,1,10,25,10,42,7.5
6,1,1,10,27,10,36,4.6
3,5,1,10,30,10,40,6.0
9,4,1,10,30,10,48,5.8
6,2,1,10,34,10,47,5.9
9,4,1,10,34,10,52,5.8
8,4,1,10,41,10,54,5.1
3,6,1,10,44,10,56,4.3
3,9,1,10,44,11,1,4.9
3,1,1,10,45,10,53,4.8
5,1,1,10,47,10,56,5.1
10,3,1,10,47,11,4,9.0
3,4,1,10,52,11,1,4.4
5,2,1,10,55,11,6,4.8
5,10,1,10,55,11,7,3.0
5,3,1,10,56,11,6,5.4
4,2,1,10,58,11,6,4.2
6,7,2,10,58,11,12,5.7
3,5,1,10,59,11,9,6.0
6,3,1,10,59,11,11,5.0
8,3,1,11,2,11,14,4.9
5,2,1,11,3,11,14,5.1
4,7,1,11,4,11,13,4.1
10,3,1,11,4,11,21,7.9
7,4,1,11,6,11,15,4.0
10,9,1,11,6,11,27,5.9
3,1,1,11,13,11,21,4.6
4,2,1,11,14,11,22,4.1
4,7,1,11,15,11,24,4.1
9,4,1,11,15,11,32,5.4
6,7,1,11,16,11,30,5.3
7,4,1,11,16,11,25,4.0
7,6,1,11,17,11,32,4.9
3,9,1,11,20,11,37,4.6
5,2,1,11,28,11,38,5.1
2,5,1,11,30,11,40,5.1
3,9,1,11,31,11,48,4.6
6,1,1,11,36,11,45,4.3
3,5,1,11,40,11,50,5.2
4,2,1,11,40,11,48,4.1
4,7,1,11,42,11,51,4.1
4,9,2,11,43,12,0,5.5
3,6,1,11,45,11,57,4.2
10,3,1,11,45,12,2,7.9
5,9,1,11,47,12,6,6.2
5,3,1,11,49,11,59,5.2
4,9,1,11,52,12,10,5.5
6,8,1,11,55,12,14,4.9
7,9,1,11,56,12,10,5.1
6,7,1,11,59,12,14,5.3
3,6,1,12,0,12,12,3.9
2,5,2,12,2,12,12,5.3
7,4,1,12,13,12,22,4.0
10,3,1,12,14,12,31,6.3
6,1,1,12,15,12,24,4.7
7,4,1,12,27,12,36,4.0
1,10,1,12,31,12,46,5.0
5,9,1,12,34,12,53,4.8
10,3,1,12,39,12,56,6.3
6,7,1,12,46,13,0,4.6
4,10,1,12,48,13,2,4.1
1,10,1,12,49,13,4,5.0
1,9,1,12,54,13,12,6.0
4,7,1,13,0,13,9,3.9
10,3,1,13,4,13,21,7.1
10,3,1,13,6,13,23,7.1
4,3,1,13,32,13,41,3.7
6,7,1,13,33,13,48,4.6
10,3,1,13,34,13,51,7.1
4,10,1,13,39,13,53,4.0
4,7,1,13,44,13,53,3.9
9,4,1,13,58,14,16,5.1
1,6,1,14,0,14,9,3.5
3,10,1,14,3,14,20,6.0
4,7,1,14,6,14,15,4.0
4,7,1,14,10,14,19,4.0
5,2,1,14,11,14,22,4.5
2,5,2,14,13,14,24,4.8
4,7,1,14,14,14,23,4.0
1,7,1,14,16,14,25,4.4
8,4,1,14,17,14,30,4.2
5,2,1,14,20,14,30,4.5
2,5,1,14,22,14,32,4.8
8,6,1,14,24,14,43,4.4
3,5,1,14,25,14,35,5.3
6,7,1,14,25,14,40,4.8
6,7,1,14,27,14,42,4.8
3,4,1,14,29,14,38,4.4
4,2,1,14,29,14,37,3.8
3,4,1,14,30,14,39,4.4
6,7,1,14,31,14,46,4.8
3,9,1,14,33,14,50,4.1
4,2,1,14,34,14,42,3.8
4,2,1,14,39,14,47,3.8
2,5,1,14,41,14,52,4.8
10,9,1,14,42,15,3,4.8
7,1,1,14,43,14,52,4.6
4,7,1,14,44,14,53,4.0
9,4,1,14,44,15,2,5.1
6,7,1,14,45,14,60,4.8
2,5,1,14,46,14,56,4.8
3,5,1,14,47,14,57,5.3
4,2,1,14,48,14,56,3.8
7,4,1,14,49,14,58,4.1
8,4,1,14,49,15,2,4.2
2,1,1,14,51,15,0,4.5
3,5,1,14,53,15,3,5.3
3,5,1,14,55,15,5,5.3
1,7,1,14,56,15,5,4.4
7,4,1,14,56,15,5,4.1
4,9,1,14,58,15,16,5.0
4,2,1,14,59,15,7,3.8
10,3,1,14,59,15,16,6.6
2,5,1,15,1,15,12,4.7
4,2,1,15,5,15,13,3.8
10,4,1,15,5,15,19,4.5
1,10,1,15,7,15,22,4.8
4,2,1,15,8,15,16,3.8
6,7,1,15,10,15,24,4.8
4,9,1,15,13,15,30,4.8
3,1,1,15,14,15,22,4.3
3,4,1,15,14,15,23,4.3
2,5,1,15,16,15,26,4.7
2,1,1,15,20,15,29,4.1
2,5,1,15,21,15,32,4.7
4,3,1,15,21,15,30,4.2
1,2,1,15,23,15,32,4.5
1,2,1,15,24,15,33,4.5
5,3,1,15,25,15,35,5.1
1,2,1,15,28,15,37,4.5
3,5,1,15,28,15,38,5.4
3,5,1,15,30,15,40,5.4
9,10,1,15,36,15,57,6.3
7,4,1,15,37,15,46,3.9
10,3,1,15,39,15,56,7.3
7,1,1,15,40,15,49,4.7
3,1,1,15,44,15,52,4.3
1,2,1,15,48,15,57,4.5
7,4,1,15,48,15,57,3.9
3,1,1,15,50,15,58,4.3
4,3,1,15,51,15,60,4.2
6,7,1,15,57,16,12,4.8
4,7,1,15,58,16,7,3.8
10,4,1,16,1,16,15,4.5
4,2,1,16,3,16,11,4.2
4,9,1,16,3,16,20,5.1
10,4,1,16,3,16,17,4.5
7,4,1,16,7,16,16,4.1
4,2,1,16,8,16,16,4.2
9,10,1,16,8,16,29,7.1
2,4,1,16,9,16,17,4.4
3,5,1,16,10,16,20,5.3
10,3,1,16,10,16,27,6.5
6,7,1,16,12,16,26,4.8
4,2,1,16,14,16,22,4.2
4,2,1,16,15,16,23,4.2
9,5,1,16,17,16,36,5.9
4,2,1,16,20,16,28,4.2
3,10,1,16,21,16,38,7.1
4,2,1,16,22,16,30,4.2
4,8,1,16,25,16,38,4.2
10,3,1,16,25,16,42,6.5
2,4,1,16,26,16,34,4.4
2,5,1,16,27,16,38,5.0
6,7,1,16,27,16,42,4.8
8,4,1,16,27,16,40,4.6
1,2,1,16,30,16,39,4.7
4,7,1,16,31,16,40,3.9
7,4,1,16,31,16,40,4.1
8,6,1,16,31,16,50,5.3
2,4,1,16,32,16,40,4.4
2,10,1,16,34,16,52,7.5
1,9,1,16,35,16,53,5.9
3,5,1,16,37,16,47,5.3
1,5,1,16,45,16,54,4.0
2,1,1,16,45,16,54,4.9
6,3,1,16,47,16,59,4.1
4,7,1,16,49,16,58,3.9
3,5,1,16,51,17,1,5.3
4,2,1,16,52,16,60,4.2
4,7,1,16,52,17,1,3.9
7,1,1,16,54,17,3,4.7
10,3,1,16,54,17,11,6.5
4,7,1,16,55,17,4,3.9
2,1,1,16,58,17,7,4.9
7,1,1,17,0,17,9,4.8
6,7,1,17,1,17,16,5.5
10,3,1,17,1,17,18,8.1
6,1,1,17,2,17,11,3.7
2,6,1,17,3,17,16,7.1
3,1,1,17,3,17,11,5.1
3,4,1,17,3,17,12,5.5
9,10,1,17,3,17,24,6.5
3,10,1,17,4,17,21,9.6
7,4,1,17,4,17,13,4.1
2,1,1,17,5,17,14,5.2
3,5,1,17,6,17,16,6.9
4,3,1,17,7,17,16,4.5
7,1,1,17,7,17,16,4.8
1,7,1,17,9,17,18,4.6
4,9,1,17,10,17,28,5.7
5,9,1,17,10,17,29,5.1
1,2,1,17,11,17,20,4.8
3,4,1,17,13,17,22,5.5
3,5,1,17,13,17,23,6.9
1,7,1,17,14,17,23,4.6
2,5,1,17,14,17,24,6.0
3,4,1,17,14,17,23,5.5
3,10,1,17,14,17,31,9.6
5,1,1,17,14,17,24,4.1
4,7,1,17,15,17,24,4.7
8,4,1,17,16,17,30,4.9
9,3,1,17,17,17,34,5.1
7,4,1,17,18,17,27,4.1
2,5,1,17,20,17,30,6.0
3,1,1,17,20,17,28,5.1
6,7,1,17,20,17,34,5.5
3,1,1,17,21,17,29,5.1
3,5,1,17,22,17,32,6.9
4,2,1,17,22,17,30,4.6
2,1,1,17,24,17,33,5.2
3,10,1,17,25,17,42,9.6
4,2,2,17,25,17,33,4.6
2,4,1,17,26,17,34,5.3
2,5,1,17,26,17,36,6.0
4,2,1,17,28,17,36,4.6
6,7,1,17,28,17,42,5.5
9,4,1,17,30,17,48,6.2
2,1,1,17,33,17,42,5.2
3,4,1,17,34,17,43,5.5
4,2,1,17,36,17,44,4.6
10,4,1,17,36,17,50,4.6
3,10,1,17,38,17,55,9.6
9,10,1,17,38,17,59,6.5
2,1,1,17,39,17,48,5.2
8,5,1,17,40,17,56,5.2
1,9,1,17,43,18,1,6.3
3,1,1,17,43,17,51,5.1
2,4,1,17,45,17,53,5.3
3,5,1,17,45,17,55,6.9
4,3,1,17,45,17,54,4.5
1,5,1,17,46,17,56,5.2
4,7,1,17,46,17,55,4.7
2,5,1,17,47,17,58,6.0
6,10,1,17,49,18,2,5.2
