n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
6,3,1,8,6,8,18,4.9
5,3,1,8,9,8,19,5.6
6,1,1,8,15,8,24,4.7
3,4,1,8,43,8,52,4.7
4,2,1,9,9,9,17,4.4
8,1,1,10,0,10,14,5.3
4,3,1,10,7,10,16,4.3
4,9,1,10,11,10,28,5.5
5,2,1,10,16,10,26,4.8
9,10,1,10,19,10,40,5.9
3,1,1,10,25,10,33,4.8
2,1,1,10,29,10,38,4.5
6,2,1,10,31,10,44,5.9
1,9,1,10,37,10,55,6.4
3,1,1,10,39,10,47,4.8
3,1,1,10,42,10,50,4.8
2,5,1,10,44,10,54,5.6
8,1,1,10,44,10,58,5.3
5,1,1,10,53,11,2,5.1
4,10,1,10,59,11,13,4.1
7,4,1,11,2,11,11,4.0
3,1,1,11,7,11,15,4.6
4,2,1,11,36,11,44,4.1
6,7,1,11,52,12,6,5.3
1,9,1,11,58,12,16,6.5
2,5,1,12,17,12,28,5.3
9,4,1,12,27,12,44,4.8
2,5,1,12,42,12,52,5.3
3,9,1,12,43,12,60,4.8
4,7,1,13,4,13,13,3.9
7,4,1,13,30,13,39,3.8
4,10,1,13,56,14,10,4.0
4,2,1,14,25,14,33,3.8
3,10,1,14,26,14,43,6.0
4,7,1,14,29,14,38,4.0
7,4,1,14,33,14,42,4.1
3,9,1,14,42,14,59,4.1
6,7,1,15,8,15,22,4.8
3,10,1,15,9,15,26,7.5
1,9,1,15,13,15,31,6.2
10,4,1,15,23,15,37,4.5
1,3,1,15,27,15,35,4.9
3,5,1,15,35,15,45,5.4
10,3,1,15,41,15,58,7.3
4,2,1,15,56,16,4,3.8
1,9,1,16,11,16,29,5.9
7,1,1,16,26,16,35,4.7
1,2,1,16,31,16,40,4.7
3,5,1,16,42,16,52,5.3
8,2,1,16,44,16,56,4.0
1,2,1,16,45,16,54,4.7
3,5,1,16,50,16,60,5.3
3,4,1,16,57,17,6,4.2
4,2,1,17,0,17,8,4.6
7,4,1,17,2,17,11,4.1
4,2,1,17,3,17,11,4.6
7,4,1,17,4,17,13,4.1
3,4,1,17,7,17,16,5.5
6,7,1,17,9,17,24,5.5
3,1,1,17,17,17,25,5.1
3,5,1,17,23,17,33,6.9
9,4,1,17,25,17,42,6.2
6,7,1,17,29,17,44,5.5
10,9,1,17,40,18,1,4.5
4,2,1,17,45,17,53,4.6
2,4,1,17,48,17,56,5.3
3,10,1,17,48,18,5,9.6
7,4,1,17,51,18,0,4.1
4,2,1,17,53,18,1,4.6
1,2,1,17,54,18,3,4.8
6,7,1,17,54,18,8,5.5
2,5,1,18,0,18,10,7.0
7,4,1,18,12,18,21,4.8
9,4,1,18,12,18,30,6.4
3,4,1,18,17,18,26,5.2
2,1,1,18,23,18,32,5.7
1,3,1,18,24,18,32,5.3
4,3,1,18,36,18,45,4.6
2,4,1,18,56,19,4,5.5
4,7,1,18,59,19,8,4.6
4,2,1,19,4,19,12,4.6
4,3,1,19,5,19,14,4.6
4,6,1,19,14,19,23,4.5
7,3,1,19,23,19,32,4.8
4,2,1,19,42,19,50,4.6
1,6,1,19,43,19,52,4.6
8,1,1,19,44,19,58,5.4
4,6,1,19,45,19,54,4.5
10,3,1,19,49,20,6,11.2
1,6,1,20,7,20,16,4.8
4,6,1,20,12,20,21,3.7
2,5,1,20,16,20,26,4.6
5,2,1,20,18,20,28,5.1
10,4,1,21,21,21,35,4.3
1,10,1,21,28,21,44,5.2
1,10,1,21,41,21,56,5.2
1,10,1,21,45,22,0,5.2
4,9,1,22,30,22,48,4.0
10,3,1,22,31,22,48,5.8
4,9,1,23,7,23,24,3.9
