n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
4,9,1,6,2,6,20,4.1
6,7,1,6,13,6,28,4.2
6,7,1,6,15,6,30,4.2
10,3,1,6,22,6,39,6.2
4,9,1,6,24,6,42,4.1
9,4,1,6,25,6,42,4.6
10,3,1,6,26,6,43,6.2
6,7,1,6,28,6,42,4.2
3,10,1,6,31,6,48,5.1
1,10,1,6,34,6,50,4.5
3,10,1,6,36,6,53,5.1
10,3,1,6,40,6,57,6.2
1,10,1,6,57,7,12,4.5
8,4,1,7,8,7,22,4.4
8,2,1,7,10,7,22,5.0
6,3,1,7,18,7,30,4.2
5,7,1,7,19,7,31,4.3
8,2,1,7,21,7,33,5.0
6,1,1,7,25,7,34,4.2
5,2,1,7,29,7,40,4.2
2,4,1,7,31,7,39,3.3
6,1,1,7,31,7,40,4.2
6,3,1,7,33,7,45,4.2
6,9,1,7,34,7,56,6.6
10,9,1,7,47,8,8,5.8
3,4,1,8,0,8,9,4.7
6,7,1,8,1,8,16,6.0
2,1,1,8,2,8,11,5.0
3,4,1,8,2,8,11,4.7
7,1,1,8,2,8,11,4.7
8,4,1,8,3,8,16,5.2
8,4,1,8,4,8,18,5.2
6,1,1,8,5,8,14,4.7
3,1,1,8,6,8,14,4.7
6,1,1,8,8,8,17,4.7
6,7,1,8,8,8,22,6.0
8,4,1,8,8,8,22,5.2
6,1,2,8,9,8,18,4.7
8,1,1,8,10,8,24,5.5
2,1,1,8,11,8,20,5.0
5,3,1,8,11,8,21,5.6
3,4,1,8,13,8,22,4.7
3,1,1,8,17,8,25,4.7
5,3,1,8,19,8,29,5.6
5,7,1,8,20,8,32,5.0
6,3,1,8,20,8,32,4.9
8,4,1,8,21,8,34,5.2
3,4,2,8,24,8,33,4.7
8,4,1,8,24,8,38,5.2
5,3,1,8,26,8,36,5.6
6,9,1,8,26,8,48,6.9
8,3,1,8,26,8,38,5.3
3,4,1,8,27,8,36,4.7
8,3,1,8,28,8,40,5.3
9,1,1,8,28,8,46,7.7
5,2,1,8,32,8,42,5.1
5,3,1,8,32,8,42,5.6
8,5,1,8,32,8,48,5.3
3,4,1,8,34,8,43,4.7
3,8,1,8,36,8,48,3.9
3,9,1,8,36,8,53,4.5
7,4,1,8,36,8,45,4.3
6,1,1,8,37,8,46,4.7
3,4,1,8,39,8,48,4.7
4,2,1,8,39,8,47,4.1
2,4,1,8,40,8,48,4.6
5,3,1,8,40,8,50,5.6
5,3,2,8,42,8,52,5.6
9,7,1,8,42,8,56,5.0
6,1,1,8,43,8,52,4.7
8,1,1,8,43,8,57,5.5
6,1,1,8,44,8,53,4.7
6,1,1,8,45,8,54,4.7
4,10,1,8,46,9,0,4.0
7,4,1,8,48,8,57,4.3
5,3,1,8,49,8,59,5.6
2,4,1,8,50,8,58,4.6
3,8,1,8,50,9,2,3.9
3,8,1,8,51,9,3,3.9
2,4,1,8,52,8,60,4.6
8,4,1,8,52,9,6,5.2
6,1,1,8,55,9,4,4.7
6,7,1,8,56,9,10,6.0
6,3,1,8,57,9,9,4.9
7,4,1,8,57,9,6,4.3
8,1,1,8,57,9,11,5.5
6,1,1,8,58,9,7,4.7
8,1,1,8,58,9,12,5.5
3,4,1,8,59,9,8,4.7
7,1,1,8,59,9,8,4.7
7,4,1,8,59,9,8,4.3
8,5,1,8,59,9,14,5.3
2,4,1,9,0,9,8,4.5
4,7,1,9,0,9,9,4.4
6,3,1,9,2,9,14,4.7
6,1,2,9,5,9,14,4.6
6,1,1,9,9,9,18,4.6
3,4,1,9,10,9,19,4.6
2,4,1,9,18,9,26,4.5
8,2,1,9,18,9,30,5.5
5,2,1,9,19,9,30,4.7
4,2,1,9,20,9,28,4.4
1,9,1,9,21,9,39,7.8
1,3,1,9,25,9,33,5.0
3,4,1,9,27,9,36,4.6
2,4,1,9,30,9,38,4.5
6,7,1,9,30,9,44,5.7
6,3,1,9,31,9,43,4.7
3,4,2,9,36,9,45,4.6
3,4,1,9,38,9,47,4.6
6,1,1,9,38,9,47,4.6
3,1,1,9,40,9,48,4.9
5,7,1,9,40,9,52,5.1
5,7,1,9,41,9,53,5.1
6,1,1,9,45,9,54,4.6
2,4,2,9,53,10,1,4.5
6,1,1,9,53,10,2,4.6
2,1,1,9,57,10,6,4.7
4,2,2,10,0,10,8,4.2
4,7,1,10,0,10,9,4.3
7,1,1,10,0,10,9,4.9
7,1,1,10,1,10,10,4.9
4,7,1,10,3,10,12,4.3
5,3,1,10,3,10,13,5.4
7,4,1,10,3,10,12,4.6
1,10,1,10,4,10,20,5.9
9,4,1,10,4,10,22,5.8
5,3,1,10,5,10,15,5.4
9,3,1,10,5,10,22,4.0
7,4,1,10,6,10,15,4.6
7,4,1,10,7,10,16,4.6
8,6,1,10,7,10,26,5.7
2,1,1,10,8,10,17,4.5
9,3,1,10,8,10,25,4.0
7,4,1,10,9,10,18,4.6
10,4,1,10,9,10,23,4.9
3,1,1,10,10,10,18,4.8
3,5,1,10,10,10,20,6.0
1,10,1,10,11,10,26,5.9
7,5,1,10,11,10,23,6.1
4,2,1,10,12,10,20,4.2
10,3,1,10,12,10,29,9.0
4,2,1,10,14,10,22,4.2
6,7,1,10,15,10,30,5.7
1,3,1,10,16,10,24,4.4
8,4,1,10,20,10,34,5.1
4,3,1,10,21,10,30,4.3
2,5,1,10,22,10,32,5.6
5,9,1,10,23,10,42,5.8
2,5,1,10,24,10,34,5.6
4,2,1,10,25,10,33,4.2
5,3,1,10,25,10,35,5.4
2,1,1,10,29,10,38,4.5
4,2,1,10,29,10,37,4.2
10,3,1,10,29,10,46,9.0
5,7,1,10,30,10,42,4.6
7,1,1,10,30,10,39,4.9
5,1,1,10,31,10,40,5.1
5,9,1,10,31,10,50,5.8
4,2,1,10,35,10,43,4.2
5,9,2,10,35,10,54,5.8
9,10,1,10,35,10,56,5.9
2,5,1,10,36,10,46,5.6
3,9,1,10,36,10,53,4.9
5,1,1,10,36,10,46,5.1
7,4,1,10,37,10,46,4.6
4,2,2,10,38,10,46,4.2
4,7,1,10,38,10,47,4.3
1,10,1,10,39,10,54,5.9
3,6,1,10,39,10,51,4.3
3,9,1,10,39,10,56,4.9
7,1,1,10,39,10,48,4.9
4,10,1,10,40,10,54,4.1
9,4,1,10,40,10,58,5.8
4,2,1,10,42,10,50,4.2
10,3,1,10,42,10,59,9.0
3,5,1,10,43,10,53,6.0
3,1,1,10,44,10,52,4.8
4,7,1,10,44,10,53,4.3
2,6,1,10,47,10,60,4.5
3,5,1,10,47,10,57,6.0
4,9,1,10,47,11,4,5.5
6,9,1,10,48,11,10,6.6
2,5,1,10,49,10,60,5.6
2,9,1,10,49,11,5,4.6
7,9,1,10,49,11,3,4.3
6,2,1,10,50,11,3,5.9
3,5,1,10,51,11,1,6.0
6,7,1,10,51,11,6,5.7
6,3,1,10,52,11,4,5.0
3,5,1,10,53,11,3,6.0
4,3,1,10,53,11,2,4.3
7,4,1,10,55,11,4,4.6
4,9,1,10,56,11,14,5.5
7,4,2,10,56,11,5,4.6
4,3,1,10,57,11,6,4.3
5,2,1,10,57,11,8,4.8
6,1,1,10,57,11,6,4.6
4,7,1,10,58,11,7,4.3
5,1,1,10,59,11,8,5.1
9,4,1,11,1,11,18,5.4
2,5,2,11,2,11,12,5.1
10,3,1,11,2,11,19,7.9
5,3,1,11,3,11,13,5.2
9,4,1,11,3,11,20,5.4
10,9,1,11,4,11,25,5.9
10,3,1,11,5,11,22,7.9
10,4,1,11,6,11,20,5.0
1,7,1,11,7,11,16,4.0
4,2,1,11,9,11,17,4.1
3,9,1,11,10,11,27,4.6
