n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,3,6,18,4.5
6,10,1,6,6,6,18,3.9
10,3,1,6,6,6,23,6.2
1,10,1,6,8,6,24,4.5
10,3,1,6,10,6,27,6.2
3,9,1,6,13,6,30,3.9
4,9,1,6,13,6,30,4.1
6,7,1,6,13,6,28,4.2
10,3,1,6,13,6,30,6.2
1,10,1,6,21,6,36,4.5
10,3,1,6,21,6,38,6.2
10,4,1,6,21,6,35,4.3
10,3,3,6,24,6,41,6.2
6,7,1,6,25,6,40,4.2
10,3,1,6,26,6,43,6.2
1,10,1,6,29,6,44,4.5
6,7,1,6,30,6,44,4.2
10,3,1,6,34,6,51,6.2
10,3,1,6,36,6,53,6.2
6,7,1,6,37,6,52,4.2
10,3,1,6,38,6,55,6.2
4,9,1,6,40,6,58,4.1
4,10,1,6,42,6,56,3.8
6,7,1,6,44,6,58,4.2
4,10,1,6,51,7,5,3.8
6,7,1,6,51,7,6,4.2
10,1,1,6,52,7,8,5.0
4,10,1,6,53,7,7,3.8
6,7,1,6,54,7,8,4.2
10,3,1,6,57,7,14,6.2
4,9,1,6,58,7,16,4.1
6,7,1,6,59,7,14,4.2
5,3,1,7,0,7,10,4.6
8,4,1,7,1,7,14,4.4
9,6,2,7,1,7,23,4.5
3,8,1,7,2,7,14,3.5
5,3,1,7,4,7,14,4.6
4,9,1,7,5,7,22,4.6
5,7,1,7,6,7,18,4.3
10,9,1,7,6,7,27,5.8
8,2,1,7,7,7,19,5.0
9,6,1,7,9,7,31,4.5
7,4,1,7,10,7,19,3.2
6,1,1,7,11,7,20,4.2
6,7,1,7,11,7,26,5.1
2,4,1,7,12,7,20,3.3
8,2,1,7,15,7,27,5.0
3,8,1,7,19,7,31,3.5
6,7,2,7,19,7,34,5.1
6,1,1,7,20,7,29,4.2
5,1,1,7,21,7,30,4.5
5,7,1,7,21,7,33,4.3
6,1,1,7,22,7,31,4.2
2,5,1,7,23,7,34,7.6
8,2,1,7,23,7,35,5.0
10,9,1,7,23,7,44,5.8
4,9,1,7,24,7,42,4.6
6,1,1,7,25,7,34,4.2
6,7,1,7,25,7,40,5.1
7,4,1,7,25,7,34,3.2
8,4,1,7,25,7,38,4.4
10,9,1,7,25,7,46,5.8
4,9,1,7,26,7,44,4.6
5,3,1,7,26,7,36,4.6
6,7,1,7,26,7,40,5.1
8,2,1,7,27,7,39,5.0
1,9,1,7,28,7,46,7.1
6,1,1,7,28,7,37,4.2
8,2,1,7,28,7,40,5.0
5,3,1,7,29,7,39,4.6
7,4,1,7,31,7,40,3.2
3,8,1,7,33,7,45,3.5
6,7,1,7,34,7,48,5.1
9,6,1,7,34,7,56,4.5
6,2,1,7,36,7,49,4.9
4,9,1,7,37,7,54,4.6
6,7,1,7,37,7,52,5.1
6,3,1,7,39,7,51,4.2
10,9,1,7,39,8,0,5.8
8,2,1,7,41,7,53,5.0
10,9,1,7,41,8,2,5.8
6,7,1,7,47,8,2,5.1
3,4,1,7,50,7,59,3.7
6,7,1,7,53,8,8,5.1
8,2,1,7,53,8,5,5.0
6,7,1,7,54,8,8,5.1
6,1,1,7,55,8,4,4.2
8,2,1,7,56,8,8,5.0
6,1,1,7,57,8,6,4.2
6,9,1,7,57,8,19,6.6
4,9,1,7,58,8,16,4.6
5,7,1,7,59,8,11,4.3
8,1,1,8,0,8,14,5.5
9,6,1,8,0,8,22,6.5
3,4,1,8,1,8,10,4.7
5,3,1,8,1,8,11,5.6
10,9,1,8,1,8,22,7.1
6,1,1,8,2,8,11,4.7
6,7,1,8,2,8,16,6.0
3,4,1,8,3,8,12,4.7
5,3,1,8,3,8,13,5.6
