n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,6,1,6,18,6.2
4,10,1,6,11,6,25,3.8
6,1,1,7,10,7,19,4.2
9,6,1,7,10,7,32,4.5
3,5,1,7,39,7,49,7.3
8,1,1,8,1,8,15,5.5
6,7,1,8,10,8,24,6.0
3,1,1,8,20,8,28,4.7
5,3,1,8,26,8,36,5.6
2,4,1,8,33,8,41,4.6
6,3,1,8,44,8,56,4.9
6,1,1,8,54,9,3,4.7
5,2,1,9,18,9,28,4.7
4,2,1,10,1,10,9,4.2
2,5,1,10,9,10,20,5.6
4,7,1,10,21,10,30,4.3
5,3,1,10,21,10,31,5.4
6,7,1,10,21,10,36,5.7
8,4,1,10,22,10,36,5.1
9,4,1,11,4,11,22,5.4
6,7,1,11,5,11,20,5.3
5,9,1,11,17,11,36,6.2
4,2,1,11,34,11,42,4.1
4,2,1,11,36,11,44,4.1
10,3,1,11,40,11,57,7.9
1,10,1,12,2,12,18,5.0
7,1,1,12,13,12,22,4.7
2,5,1,12,15,12,26,5.3
2,5,1,12,41,12,52,5.3
3,5,1,12,50,12,60,5.2
4,7,1,13,8,13,17,3.9
3,10,1,13,22,13,39,5.3
4,7,1,13,46,13,55,3.9
4,7,1,13,54,14,3,3.9
3,9,1,14,0,14,17,4.1
3,10,1,14,1,14,18,6.0
3,9,1,14,19,14,36,4.1
4,7,1,14,22,14,31,4.0
7,4,1,14,28,14,37,4.1
3,10,1,14,29,14,46,6.0
2,5,1,15,2,15,12,4.7
9,1,1,15,5,15,23,7.9
3,4,1,15,28,15,37,4.3
10,3,1,15,29,15,46,7.3
7,4,1,15,54,16,3,3.9
1,3,1,16,3,16,11,4.7
7,4,1,16,3,16,12,4.1
9,6,1,16,11,16,33,6.1
7,4,1,16,14,16,23,4.1
7,4,1,16,16,16,25,4.1
2,5,1,16,18,16,28,5.0
6,8,1,16,25,16,44,4.2
1,10,1,16,27,16,42,6.1
2,4,1,16,38,16,46,4.4
7,4,1,16,40,16,49,4.1
4,2,1,16,47,16,55,4.2
3,5,1,16,48,16,58,5.3
1,3,1,16,53,17,1,4.7
9,4,1,17,5,17,22,6.2
1,2,1,17,8,17,17,4.8
3,1,1,17,12,17,20,5.1
4,7,1,17,13,17,22,4.7
4,7,1,17,27,17,36,4.7
1,2,1,17,31,17,40,4.8
4,2,1,17,33,17,41,4.6
2,4,1,17,42,17,50,5.3
9,4,1,17,43,18,0,6.2
2,4,1,17,48,17,56,5.3
3,10,1,17,49,18,6,9.6
7,4,1,17,51,18,0,4.1
7,4,1,18,13,18,22,4.8
9,10,1,18,27,18,48,6.5
1,3,1,18,28,18,36,5.3
1,7,1,18,38,18,47,5.2
9,4,1,18,40,18,58,6.4
1,3,1,18,53,19,1,5.3
2,4,1,18,54,19,2,5.5
7,4,1,18,54,19,3,4.8
1,3,1,18,56,19,4,5.3
1,3,1,19,10,19,18,5.3
1,3,1,19,36,19,44,5.3
1,3,1,19,44,19,52,5.3
1,3,1,19,51,19,59,5.3
4,3,1,19,54,20,3,4.6
1,6,1,19,59,20,8,4.6
2,5,1,20,4,20,14,4.6
1,6,1,20,19,20,28,4.8
2,5,1,20,19,20,30,4.6
1,6,1,20,35,20,44,4.8
4,6,1,20,37,20,46,3.7
6,9,1,20,55,21,17,4.0
1,6,1,21,0,21,9,3.3
4,10,1,21,32,21,46,4.2
6,7,1,21,33,21,48,4.4
1,8,1,21,42,21,56,4.0
1,6,1,21,49,21,58,3.3
1,10,2,22,25,22,40,5.0
1,8,1,23,32,23,46,4.2
4,10,1,23,41,23,55,4.1
