n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
1,10,1,6,11,6,26,4.5
4,9,1,6,11,6,28,4.1
4,9,1,6,38,6,56,4.1
6,7,1,6,42,6,56,4.2
6,9,1,6,43,7,5,4.4
10,3,1,6,44,7,1,6.2
5,7,1,7,4,7,16,4.3
6,3,1,7,5,7,17,4.2
9,6,1,7,5,7,27,4.5
4,9,1,7,18,7,36,4.6
6,1,1,7,34,7,43,4.2
5,3,1,7,44,7,54,4.6
6,1,1,7,52,8,1,4.2
6,1,1,8,0,8,9,4.7
8,7,1,8,0,8,9,4.4
6,1,1,8,1,8,10,4.7
6,4,1,8,4,8,13,4.2
6,3,1,8,6,8,18,4.9
8,7,1,8,7,8,16,4.4
6,2,1,8,8,8,21,5.5
8,9,1,8,8,8,16,5.0
10,9,1,8,10,8,31,7.1
5,3,1,8,11,8,21,5.6
2,4,1,8,13,8,21,4.6
3,5,1,8,16,8,26,7.0
6,1,1,8,21,8,30,4.7
5,3,1,8,24,8,34,5.6
7,4,1,8,24,8,33,4.3
8,4,1,8,24,8,38,5.2
8,1,1,8,26,8,40,5.5
6,1,1,8,30,8,39,4.7
5,7,1,8,32,8,44,5.0
6,1,1,8,33,8,42,4.7
8,2,1,8,35,8,47,5.4
10,9,1,8,37,8,58,7.1
6,7,1,8,44,8,58,6.0
7,1,1,8,44,8,53,4.7
6,1,1,8,45,8,54,4.7
8,1,1,8,46,8,60,5.5
6,1,1,8,49,8,58,4.7
8,1,1,8,52,9,6,5.5
2,1,1,8,57,9,6,5.0
8,1,1,8,59,9,13,5.5
2,1,1,9,0,9,9,4.7
2,4,1,9,5,9,13,4.5
10,9,1,9,5,9,26,5.6
6,3,1,9,8,9,20,4.7
7,1,1,9,28,9,37,4.6
3,4,1,9,30,9,39,4.6
2,4,1,9,35,9,43,4.5
8,4,1,9,36,9,50,5.3
3,4,1,9,40,9,49,4.6
9,1,1,9,41,9,59,7.4
4,3,1,9,42,9,51,4.1
9,6,1,9,52,10,14,6.1
5,7,1,9,57,10,9,5.1
6,1,1,10,1,10,10,4.6
4,2,1,10,7,10,15,4.2
1,10,1,10,9,10,24,5.9
4,7,1,10,11,10,20,4.3
4,8,1,10,11,10,24,4.5
6,8,1,10,11,10,30,5.1
9,4,1,10,11,10,28,5.8
6,7,1,10,14,10,28,5.7
4,7,1,10,16,10,25,4.3
5,2,1,10,17,10,28,4.8
2,5,1,10,18,10,28,5.6
6,3,1,10,21,10,33,5.0
1,3,1,10,28,10,36,4.4
4,7,1,10,35,10,44,4.3
9,1,1,10,36,10,54,7.0
10,3,1,10,37,10,54,9.0
4,3,1,10,38,10,47,4.3
7,4,1,10,38,10,47,4.6
3,1,1,10,41,10,49,4.8
7,1,1,10,41,10,50,4.9
4,7,1,10,42,10,51,4.3
6,7,1,10,42,10,56,5.7
4,2,1,10,46,10,54,4.2
1,10,1,10,47,11,2,5.9
4,7,1,10,50,10,59,4.3
10,3,1,10,50,11,7,9.0
4,2,1,10,53,11,1,4.2
2,5,1,10,54,11,4,5.6
1,3,1,10,55,11,3,4.4
3,5,1,10,56,11,6,6.0
6,9,1,10,56,11,18,6.6
6,3,1,10,59,11,11,5.0
1,3,1,11,1,11,9,4.4
4,9,1,11,1,11,18,5.5
5,8,1,11,1,11,16,4.9
3,5,1,11,2,11,12,5.2
6,7,1,11,2,11,16,5.3
7,1,1,11,5,11,14,4.6
4,9,1,11,7,11,24,5.5
4,2,1,11,9,11,17,4.1
5,8,1,11,9,11,24,4.9
9,4,1,11,9,11,26,5.4
4,2,1,11,11,11,19,4.1
5,3,1,11,11,11,21,5.2
9,4,2,11,12,11,30,5.4
4,2,1,11,15,11,23,4.1
9,3,1,11,15,11,32,4.3
8,3,1,11,19,11,31,4.9
2,5,1,11,20,11,30,5.1
3,9,1,11,21,11,38,4.6
4,2,1,11,21,11,29,4.1
7,4,1,11,22,11,31,4.0
1,8,1,11,23,11,37,4.6
4,7,1,11,27,11,36,4.1
8,4,1,11,31,11,44,4.2
