n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,9,1,6,0,6,17,3.9
6,7,1,6,1,6,16,4.2
1,10,1,6,4,6,20,4.5
4,9,1,6,13,6,30,4.1
1,10,3,6,14,6,30,4.5
10,3,2,6,14,6,31,6.2
9,4,1,6,18,6,36,4.6
1,10,1,6,19,6,34,4.5
10,4,1,6,20,6,34,4.3
4,9,1,6,24,6,42,4.1
10,4,2,6,24,6,38,4.3
1,10,1,6,28,6,44,4.5
1,8,1,6,30,6,44,6.0
6,7,1,6,30,6,44,4.2
3,9,1,6,34,6,51,3.9
1,8,1,6,35,6,49,6.0
10,3,1,6,38,6,55,6.2
6,7,1,6,40,6,54,4.2
10,4,1,6,40,6,54,4.3
3,9,1,6,41,6,58,3.9
4,10,1,6,43,6,57,3.8
6,7,1,6,43,6,58,4.2
10,4,1,6,43,6,57,4.3
4,10,1,6,54,7,8,3.8
3,10,1,6,56,7,13,5.1
6,7,1,6,56,7,10,4.2
7,10,1,6,57,7,15,4.7
3,10,1,6,58,7,15,5.1
6,7,2,6,58,7,12,4.2
10,3,1,6,59,7,16,6.2
6,1,1,7,2,7,11,4.2
10,9,1,7,4,7,25,5.8
6,3,1,7,12,7,24,4.2
6,9,1,7,12,7,34,6.6
6,1,1,7,13,7,22,4.2
6,7,1,7,15,7,30,5.1
9,6,1,7,16,7,38,4.5
3,4,1,7,18,7,27,3.7
6,1,1,7,18,7,27,4.2
10,4,1,7,20,7,34,5.5
6,1,1,7,21,7,30,4.2
6,3,1,7,21,7,33,4.2
6,9,1,7,26,7,48,6.6
6,1,1,7,29,7,38,4.2
7,4,1,7,31,7,40,3.2
6,7,1,7,33,7,48,5.1
6,1,1,7,34,7,43,4.2
10,9,1,7,35,7,56,5.8
8,4,1,7,36,7,50,4.4
6,1,1,7,37,7,46,4.2
6,3,1,7,40,7,52,4.2
6,1,3,7,41,7,50,4.2
6,1,1,7,42,7,51,4.2
5,1,1,7,46,7,56,4.5
6,3,1,7,46,7,58,4.2
8,2,1,7,51,8,3,5.0
6,1,1,7,53,8,2,4.2
5,7,1,7,57,8,9,4.3
6,7,1,7,58,8,12,5.1
9,6,1,7,58,8,20,4.5
2,4,1,8,1,8,9,4.6
6,3,1,8,1,8,13,4.9
6,4,1,8,1,8,10,4.2
7,1,1,8,1,8,10,4.7
8,1,1,8,1,8,15,5.5
9,6,1,8,1,8,23,6.5
2,4,1,8,2,8,10,4.6
3,1,1,8,2,8,10,4.7
5,3,1,8,2,8,12,5.6
6,3,1,8,2,8,14,4.9
10,9,1,8,2,8,23,7.1
2,4,1,8,3,8,11,4.6
6,1,1,8,3,8,12,4.7
5,3,1,8,5,8,15,5.6
7,4,1,8,6,8,15,4.3
8,1,1,8,6,8,20,5.5
9,7,1,8,6,8,20,5.0
