revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
90000,50,226145805,379848112,1553,1201,2754,825.165,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_50,False,False
90000,55,210544325,372387055,1638,1116,2754,824.889,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_55,False,False
90000,60,191600555,362166638,1736,1018,2754,825.061,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_60,False,False
90000,65,179820063,356912956,1795,959,2754,825.109,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_65,False,False
90000,70,169078918,352723579,1853,901,2754,823.854,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_70,False,False
90000,75,151436381,345260038,1944,810,2754,824.844,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_75,False,False
90000,80,142687119,343089521,1992,762,2754,825.475,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_80,False,False
90000,85,136068660,340376720,2024,730,2754,825.983,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_85,False,False
90000,90,129074229,335805181,2061,693,2754,825.121,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_90,False,False
90000,95,128429746,336595918,2068,686,2754,826.614,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_95,False,False
90000,100,113562997,332542679,2143,611,2754,826.077,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_100,False,False
90000,105,109936788,330876336,2163,591,2754,826.082,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_105,False,False
90000,110,104987886,329169231,2190,564,2754,827.001,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_110,False,False
90000,115,100493761,327148470,2214,540,2754,827.55,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_115,False,False
90000,120,101872522,325879658,2205,549,2754,826.408,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_120,False,False
90000,125,92274704,325267443,2257,497,2754,827.63,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_125,False,False
90000,130,96026676,323712975,2239,515,2754,828.14,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_130,False,False
90000,135,91967463,322298965,2260,494,2754,829.916,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_135,False,False
90000,140,84791194,320101141,2297,457,2754,827.761,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_140,False,False
90000,145,80783263,317617729,2318,436,2754,828.38,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_145,False,True
90000,150,79747102,320232291,2325,429,2754,828.325,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\90000\vehicles_150,True,False
