revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
70000,50,219983150,332792602,1246,1508,2754,824.424,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_50,False,False
70000,55,206720459,324353809,1333,1421,2754,823.863,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_55,False,False
70000,60,195114954,320584227,1413,1341,2754,823.792,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_60,False,False
70000,65,179776953,318602678,1515,1239,2754,823.987,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_65,False,False
70000,70,169305198,316731095,1587,1167,2754,823.763,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_70,False,False
70000,75,164288581,315771757,1618,1136,2754,823.936,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_75,False,False
70000,80,147033833,311616917,1740,1014,2754,824.207,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_80,False,False
70000,85,142841929,311954798,1766,988,2754,824.527,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_85,False,False
70000,90,146210474,314191716,1743,1011,2754,824.676,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_90,False,False
70000,95,134040681,312254317,1824,930,2754,823.972,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_95,False,False
70000,100,128001652,308303777,1866,888,2754,825.237,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_100,False,False
70000,105,125553652,308515200,1883,871,2754,824.556,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_105,False,False
70000,110,122677921,310423282,1902,852,2754,824.7,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_110,False,False
70000,115,124110575,308591697,1891,863,2754,825.944,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_115,False,False
70000,120,116684964,307659921,1942,812,2754,825.952,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_120,False,False
70000,125,115005210,306672819,1952,802,2754,826.225,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_125,False,False
70000,130,110610410,306594066,1984,770,2754,826.252,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_130,False,False
70000,135,100868444,302061224,2052,702,2754,826.05,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_135,False,True
70000,140,102553285,304872045,2039,715,2754,827.685,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_140,False,False
70000,145,96742769,303623031,2079,675,2754,827.152,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_145,False,False
70000,150,95626520,305690646,2086,668,2754,827.68,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d4000\Penalty_Per_Vehicles\70000\vehicles_150,True,False
