vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,801,38,20,18,2,173,628,566.52,511.38,55.14,576,2165031
1,3,3,814,43,22,21,1,180,634,586.76,562.83,23.93,574,2274548
2,5,5,802,28,16,14,2,147,655,482.17,444.4,37.77,617,1821353
3,7,7,805,26,16,15,1,145,660,458.3,426.06,32.24,622,1800579
4,9,9,829,10,9,7,2,95,734,323.09,237.12,85.97,716,1152401
5,2,2,799,24,19,15,4,158,641,504.51,411.6,92.91,597,1990822
6,3,3,823,19,15,11,4,149,674,491.99,392.63,99.36,638,1823723
7,5,5,776,11,8,6,2,76,700,253.17,201.67,51.5,682,936644
8,7,7,775,10,7,6,1,71,704,237.4,197.28,40.12,688,866305
9,9,9,827,16,11,7,4,112,715,377.13,236.02,141.11,695,1365788
10,2,2,799,19,13,9,4,114,685,367.37,271.33,96.04,655,1423370
11,3,3,805,16,12,9,3,110,695,359.42,283.99,75.43,669,1363418
12,5,5,780,11,8,7,1,82,698,274.94,212.9,62.04,680,998966
13,7,7,803,8,8,5,3,69,734,203.99,129.31,74.68,722,863935
14,9,9,820,13,9,7,2,104,716,342.65,248.37,94.28,696,1245884
15,2,2,818,14,11,8,3,100,718,326.25,262.36,63.89,696,1241144
16,3,3,497,4,4,3,1,45,452,149.07,125.14,23.93,444,541031
17,5,5,746,10,5,5,0,56,690,186.61,186.61,0.0,674,673692
18,7,7,511,1,2,1,1,20,491,64.48,32.24,32.24,489,244548
19,9,9,707,4,4,3,1,58,649,204.32,142.28,62.04,641,676062
20,2,2,704,11,6,5,1,66,638,234.36,206.79,27.57,620,795966
21,3,3,334,1,2,1,1,16,318,47.86,23.93,23.93,316,203000
22,5,5,744,9,4,4,0,46,698,153.42,153.42,0.0,686,551418
23,7,7,517,1,2,1,1,20,497,64.48,32.24,32.24,495,244548
24,9,9,627,3,3,2,1,39,588,134.4,72.36,62.04,582,460305
25,2,2,631,4,4,3,1,36,595,119.62,92.05,27.57,587,447548
26,3,3,344,1,2,1,1,16,328,47.86,23.93,23.93,326,203000
27,5,5,640,4,5,4,1,40,600,125.15,114.95,10.2,592,507500
28,7,7,720,2,4,2,2,27,693,70.45,28.01,42.44,689,354065
29,9,9,696,2,3,2,1,39,657,134.4,72.36,62.04,653,460305
30,2,2,317,1,2,1,1,16,301,55.14,27.57,27.57,299,203000
31,3,3,542,1,2,1,1,16,526,47.86,23.93,23.93,524,203000
32,5,5,760,6,3,3,0,40,720,138.75,138.75,0.0,712,470692
33,7,7,670,1,3,1,2,24,646,70.01,27.57,42.44,644,304500
34,9,9,774,5,3,2,1,40,734,138.75,76.71,62.04,730,470692
35,2,2,325,1,2,1,1,16,309,55.14,27.57,27.57,307,203000
36,3,3,786,5,5,3,2,49,737,161.14,133.13,28.01,729,600983
37,5,5,534,2,2,2,0,16,518,47.86,47.86,0.0,514,203000
38,7,7,672,1,3,1,2,24,648,70.01,27.57,42.44,646,304500
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,338,2,2,1,1,16,322,55.14,27.57,27.57,318,203000
41,3,3,553,2,2,1,1,30,523,105.56,52.78,52.78,519,348418
42,5,5,546,6,2,2,0,16,530,47.86,47.86,0.0,522,203000
43,7,7,685,1,3,1,2,24,661,70.01,27.57,42.44,659,304500
44,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
45,2,2,360,2,2,1,1,16,344,55.14,27.57,27.57,340,203000
46,3,3,561,2,2,1,1,16,545,47.86,23.93,23.93,541,203000
47,5,5,554,2,2,2,0,16,538,47.86,47.86,0.0,534,203000
48,7,7,747,2,3,1,2,24,723,70.01,27.57,42.44,721,304500
49,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
50,2,2,378,2,2,1,1,16,362,55.14,27.57,27.57,358,203000
51,3,3,564,1,2,1,1,16,548,47.86,23.93,23.93,546,203000
52,5,5,378,2,2,2,0,16,362,55.14,55.14,0.0,358,203000
53,7,7,682,2,3,1,2,25,657,69.5,23.93,45.57,653,314887
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,400,2,2,1,1,16,384,55.14,27.57,27.57,380,203000
56,3,3,583,4,2,1,1,16,567,47.86,23.93,23.93,563,203000
57,5,5,403,3,2,2,0,16,387,55.14,55.14,0.0,383,203000
58,7,7,703,2,3,1,2,34,669,106.23,52.78,53.45,667,408370
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
60,2,2,402,1,2,1,1,16,386,55.14,27.57,27.57,384,203000
61,3,3,576,1,2,1,1,30,546,105.56,52.78,52.78,544,348418
62,5,5,420,2,2,2,0,16,404,55.14,55.14,0.0,400,203000
63,7,7,689,1,2,1,1,20,669,64.48,32.24,32.24,667,244548
64,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
65,2,2,442,1,2,1,1,16,426,55.14,27.57,27.57,424,203000
66,3,3,642,3,2,1,1,16,626,47.86,23.93,23.93,622,203000
67,5,5,560,4,2,2,0,16,544,47.86,47.86,0.0,536,203000
68,7,7,693,1,3,1,2,34,659,106.23,52.78,53.45,657,408370
69,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
70,2,2,457,3,2,1,1,16,441,55.14,27.57,27.57,437,203000
71,3,3,575,2,2,1,1,16,559,47.86,23.93,23.93,555,203000
72,5,5,580,4,2,2,0,16,564,47.86,47.86,0.0,558,203000
73,7,7,690,1,3,1,2,24,666,70.01,27.57,42.44,664,304500
74,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
75,2,2,450,2,2,1,1,16,434,55.14,27.57,27.57,430,203000
76,3,3,599,3,2,1,1,16,583,47.86,23.93,23.93,579,203000
77,5,5,694,3,3,2,1,24,670,70.01,59.81,10.2,664,304500
78,7,7,728,2,3,1,2,25,703,69.5,23.93,45.57,701,314887
79,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
