vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,810,37,24,19,5,205,605,662.24,531.67,130.57,555,2571031
1,3,3,820,44,22,21,1,176,644,570.14,546.21,23.93,582,2233000
2,5,5,815,38,21,18,3,200,615,649.75,581.28,68.47,565,2463884
3,7,7,803,26,17,14,3,155,648,506.05,422.31,83.74,608,1922853
4,9,9,823,16,9,8,1,95,728,323.09,261.05,62.04,706,1152401
5,2,2,804,23,18,15,3,170,634,549.6,487.9,61.7,594,2097062
6,3,3,747,19,12,10,2,109,638,345.96,298.1,47.86,606,1353031
7,5,5,782,11,10,7,3,110,672,369.97,260.07,109.9,652,1326610
8,7,7,820,9,10,7,3,84,736,277.76,194.02,83.74,718,1056548
9,9,9,808,9,10,6,4,99,709,323.17,199.43,123.74,693,1212353
10,2,2,803,18,13,11,2,127,676,417.56,366.06,51.5,648,1558401
11,3,3,811,16,11,9,2,103,708,325.92,269.75,56.17,682,1272305
12,5,5,791,18,13,10,3,99,692,316.72,241.29,75.43,664,1267565
13,7,7,756,8,9,6,3,91,665,287.4,217.9,69.5,651,1110853
14,9,9,713,7,6,5,1,79,634,273.15,211.11,62.04,622,930997
15,2,2,818,12,11,8,3,100,718,318.97,255.08,63.89,698,1241144
16,3,3,736,6,6,4,2,61,675,196.93,149.07,47.86,663,744031
17,5,5,732,11,6,5,1,66,666,219.8,195.87,23.93,646,795966
18,7,7,758,7,6,3,3,52,706,167.48,83.74,83.74,696,650548
19,9,9,713,4,4,3,1,58,655,204.32,142.28,62.04,647,676062
20,2,2,768,8,6,5,1,66,702,234.36,206.79,27.57,688,795966
21,3,3,738,8,6,4,2,48,690,158.14,106.64,51.5,678,609000
22,5,5,748,14,6,5,1,48,700,143.58,119.65,23.93,684,609000
23,7,7,517,1,2,1,1,20,497,64.48,32.24,32.24,495,244548
24,9,9,627,3,3,2,1,39,588,134.4,72.36,62.04,582,460305
25,2,2,634,6,5,3,2,40,594,125.15,87.38,37.77,584,507500
26,3,3,765,7,4,3,1,46,719,153.42,129.49,23.93,711,551418
27,5,5,317,2,2,2,0,16,301,55.14,55.14,0.0,297,203000
28,7,7,610,1,3,1,2,24,586,70.01,27.57,42.44,584,304500
29,9,9,640,2,3,2,1,39,601,134.4,72.36,62.04,597,460305
30,2,2,628,3,5,3,2,40,588,125.15,87.38,37.77,582,507500
31,3,3,786,5,5,3,2,49,737,161.14,133.13,28.01,729,600983
32,5,5,370,4,3,2,1,40,330,138.75,76.71,62.04,324,470692
33,7,7,646,2,3,1,2,24,622,70.01,27.57,42.44,618,304500
34,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
35,2,2,338,2,2,1,1,16,322,55.14,27.57,27.57,318,203000
36,3,3,542,1,2,1,1,16,526,47.86,23.93,23.93,524,203000
37,5,5,555,3,3,2,1,40,515,138.75,76.71,62.04,509,470692
38,7,7,646,1,3,1,2,24,622,70.01,27.57,42.44,620,304500
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,360,2,2,1,1,16,344,55.14,27.57,27.57,340,203000
41,3,3,554,2,2,1,1,16,538,47.86,23.93,23.93,534,203000
42,5,5,553,6,2,2,0,16,537,47.86,47.86,0.0,529,203000
43,7,7,650,2,3,1,2,24,626,70.01,27.57,42.44,624,304500
44,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
45,2,2,378,2,2,1,1,16,362,55.14,27.57,27.57,358,203000
46,3,3,562,1,2,1,1,16,546,47.86,23.93,23.93,544,203000
47,5,5,556,2,2,2,0,16,540,47.86,47.86,0.0,536,203000
