horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
0,30,R1,B1,False,,False,177350
0,30,R2,B2,True,29.0,False,174050
0,30,R3,B3,False,,False,177250
20,50,R1,B1,False,,False,182549
20,50,R2,B2,True,29.0,True,179653
20,50,R3,B3,False,,False,182443
20,50,R4,B4,True,34.0,True,354700
20,50,R5,B5,False,,False,177250
20,50,R6,B6,True,42.0,False,175400
20,50,R7,B7,True,49.0,False,177350
40,70,R1,B1,False,,False,208546
40,70,R3,B3,False,,False,198023
40,70,R5,B5,False,,False,182443
40,70,R6,B6,True,42.0,True,181773
40,70,R7,B7,True,49.0,True,185749
40,70,R8,B8,False,,False,174500
40,70,R9,B9,False,,False,177350
40,70,R10,B10,False,,False,177250
40,70,R11,B11,True,56.0,True,177450
40,70,R12,B12,True,58.0,True,174050
40,70,R13,B13,False,,False,177350
40,70,R14,B14,True,65.0,False,175400
40,70,R15,B15,False,,False,177250
60,90,R5,B5,False,,False,218797
60,90,R8,B8,False,,False,178485
60,90,R9,B9,False,,False,182549
60,90,R10,B10,False,,False,182443
60,90,R13,B13,False,,False,182549
60,90,R14,B14,True,65.0,True,186075
60,90,R15,B15,True,70.0,True,182443
60,90,R16,B16,True,74.0,True,175200
60,90,R17,B17,True,75.0,True,177350
60,90,R18,B18,True,78.0,True,177350
60,90,R19,B19,True,77.0,True,177350
60,90,R20,B20,False,,False,157500
60,90,R21,B21,False,,False,172700
60,90,R22,B22,True,87.0,False,174200
60,90,R23,B23,True,89.0,False,175800
60,90,R24,B24,True,89.0,False,175550
60,90,R25,B25,True,90.0,False,175800
80,110,R8,B8,False,,False,206386
80,110,R13,B13,False,,False,218945
80,110,R20,B20,False,,False,161470
80,110,R21,B21,False,,False,176714
80,110,R22,B22,True,87.0,True,184725
80,110,R23,B23,True,89.0,True,199633
80,110,R24,B24,True,89.0,True,192660
80,110,R25,B25,True,90.0,True,199633
80,110,R26,B26,True,92.0,True,175800
80,110,R27,B27,True,93.0,True,175800
80,110,R28,B28,False,,False,172700
80,110,R29,B29,True,95.0,True,176400
80,110,R30,B30,True,95.0,True,351600
80,110,R31,B31,False,,False,177250
80,110,R32,B32,True,99.0,True,157500
80,110,R33,B33,True,102.0,False,157500
80,110,R34,B34,True,102.0,False,175400
80,110,R35,B35,True,104.0,False,174050
80,110,R36,B36,True,108.0,False,174050
80,110,R37,B37,True,108.0,False,175550
