vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,813,30,28,25,3,225,588,690.85,649.72,41.13,532,2852387
1,2,2,803,32,29,26,3,223,580,615.93,566.4,49.53,522,2850017
2,3,3,817,26,27,23,4,230,587,694.86,640.71,54.15,537,2885918
3,4,4,807,29,25,24,1,221,586,652.4,639.8,12.6,530,2755627
4,5,5,797,20,23,18,5,188,609,610.12,513.81,96.31,569,2376048
5,6,6,742,20,22,19,3,204,538,650.57,602.99,47.58,498,2523836
6,7,7,803,26,28,24,4,216,587,649.07,567.3,81.77,537,2758904
7,8,8,810,18,20,17,3,159,651,496.11,420.85,75.26,615,2019613
8,9,9,817,20,23,19,4,238,579,808.82,682.27,126.55,539,2895398
9,10,10,770,18,18,16,2,189,581,638.27,559.96,78.31,549,2294415
10,1,1,813,22,21,19,2,180,633,564.77,528.62,36.15,591,2256144
11,2,2,758,16,14,12,2,136,622,422.94,341.89,81.05,592,1670288
12,3,3,808,18,20,16,4,190,618,608.2,546.03,62.17,584,2341610
13,4,4,793,15,16,14,2,169,624,569.43,537.8,31.63,594,2049867
14,5,5,790,15,14,12,2,99,691,253.56,229.35,24.21,661,1285969
15,6,6,817,13,13,12,1,118,699,351.93,346.95,4.98,673,1464918
16,7,7,823,10,11,8,3,98,725,309.92,243.48,66.44,705,1220370
17,8,8,748,7,7,6,1,78,670,266.91,203.74,63.17,656,939014
18,9,9,764,8,10,8,2,119,645,419.28,345.31,73.97,629,1420093
19,10,10,824,20,19,18,1,210,614,717.01,662.09,54.92,574,2530946
20,1,1,819,7,7,6,1,82,737,267.56,263.48,4.08,723,980562
21,2,2,818,10,10,9,1,64,754,163.25,147.12,16.13,736,848808
22,3,3,818,11,11,10,1,101,717,312.2,302.59,9.61,695,1251531
23,4,4,729,10,8,7,1,72,657,211.69,200.24,11.45,639,895096
24,5,5,621,8,8,7,1,90,531,294.03,282.58,11.45,515,1082062
25,6,6,789,9,8,7,1,67,722,189.84,177.08,12.76,704,843161
26,7,7,527,4,4,3,1,31,496,97.37,65.13,32.24,490,395613
27,8,8,561,4,5,4,1,53,508,175.73,127.94,47.79,500,642531
28,9,9,577,4,5,4,1,69,508,243.39,181.35,62.04,500,808723
29,10,10,729,7,8,7,1,79,650,266.99,233.47,33.52,636,967805
30,1,1,740,6,5,4,1,53,687,149.87,134.99,14.88,677,642531
31,2,2,563,3,4,3,1,29,534,80.23,52.66,27.57,528,374839
32,3,3,792,8,6,6,0,40,752,94.81,94.81,0.0,738,525904
33,4,4,772,10,9,8,1,96,676,319.83,276.97,42.86,656,1162788
34,5,5,807,11,10,8,2,103,704,312.34,289.44,22.9,682,1253901
35,6,6,761,5,7,5,2,49,712,130.97,81.86,49.11,702,637791
36,7,7,750,4,5,4,1,55,695,183.63,170.3,13.33,687,663305
37,8,8,791,5,6,5,1,71,720,244.88,197.09,47.79,710,847901
38,9,9,743,4,3,2,1,40,703,138.75,76.71,62.04,697,470692
39,10,10,709,2,3,2,1,46,663,165.45,131.93,33.52,659,533014
40,1,1,783,4,5,4,1,62,721,202.27,154.83,47.44,713,736014
41,2,2,730,6,7,6,1,67,663,214.63,187.06,27.57,651,824757
42,3,3,789,8,8,7,1,68,721,183.16,169.83,13.33,705,853548
43,4,4,823,4,5,3,2,47,776,145.66,124.55,21.11,768,580209
44,5,5,449,6,4,4,0,32,417,90.2,90.2,0.0,407,406000
45,6,6,707,4,6,4,2,44,663,114.15,91.19,22.96,655,567452
46,7,7,474,4,5,4,1,43,431,129.6,97.36,32.24,423,538661
47,8,8,781,7,7,6,1,74,707,248.78,213.61,35.17,693,897466
48,9,9,753,2,2,1,1,30,723,110.94,55.47,55.47,719,348418
49,10,10,791,5,8,6,2,74,717,229.12,181.93,47.19,707,915870
50,1,1,758,3,4,3,1,47,711,149.31,134.43,14.88,705,561805
51,2,2,787,7,7,6,1,67,720,208.52,198.32,10.2,706,824757
52,3,3,716,2,3,2,1,40,676,138.75,114.82,23.93,672,470692
53,4,4,823,4,7,4,3,58,765,170.7,126.33,44.37,757,731274
54,5,5,789,10,10,8,2,87,702,247.88,217.08,30.8,682,1087709
55,6,6,795,11,7,6,1,52,743,147.38,131.25,16.13,721,668952
56,7,7,734,2,3,2,1,47,687,168.0,110.01,57.99,683,543401
57,8,8,691,4,5,4,1,60,631,209.04,161.25,47.79,623,715240
58,9,9,814,1,2,1,1,38,776,139.78,69.89,69.89,774,431514
59,10,10,800,3,5,3,2,64,736,221.89,168.11,53.78,730,756788
60,1,1,711,2,2,1,1,16,695,29.76,14.88,14.88,691,203000
61,2,2,734,4,5,3,2,35,699,102.9,65.13,37.77,691,455565
62,3,3,744,4,6,4,2,39,705,96.17,62.04,34.13,697,515517
63,4,4,706,2,2,1,1,30,676,110.94,55.47,55.47,672,348418
64,5,5,266,2,3,2,1,40,226,138.75,76.71,62.04,222,470692
65,6,6,728,4,4,3,1,31,697,90.73,77.4,13.33,689,395613
66,7,7,592,3,4,3,1,44,548,151.44,119.2,32.24,542,530644
67,8,8,707,2,3,2,1,36,671,124.85,64.44,60.41,667,429144
68,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
69,10,10,593,2,3,2,1,33,560,112.37,78.85,33.52,556,397983
70,1,1,698,1,2,1,1,14,684,46.78,23.39,23.39,682,182226
71,2,2,801,8,7,5,2,47,754,121.12,105.94,15.18,738,617017
72,3,3,196,1,2,1,1,30,166,105.56,52.78,52.78,164,348418
73,4,4,771,2,3,2,1,35,736,122.01,99.95,22.06,732,418757
74,5,5,702,3,4,3,1,62,640,222.16,160.12,62.04,634,717610
75,6,6,703,3,3,2,1,31,672,106.57,70.83,35.74,666,377209
76,7,7,744,3,5,3,2,52,692,169.1,97.78,71.32,686,632144
77,8,8,708,5,6,5,1,63,645,211.74,148.57,63.17,635,764805
78,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
79,10,10,365,1,2,1,1,38,327,139.78,69.89,69.89,325,431514
80,1,1,696,1,3,1,2,22,674,48.42,23.93,24.49,672,283726
81,2,2,756,3,4,3,1,34,722,93.2,56.2,37.0,716,426774
82,3,3,667,3,3,2,1,37,630,120.85,68.07,52.78,624,439531
83,4,4,729,2,2,1,1,30,699,110.94,55.47,55.47,695,348418
84,5,5,748,3,4,2,2,42,706,134.01,87.16,46.85,700,509870
85,6,6,764,3,4,3,1,29,735,77.33,64.57,12.76,729,374839
86,7,7,779,2,3,2,1,26,753,86.97,43.49,43.48,749,325274
87,8,8,684,2,3,2,1,40,644,145.57,82.4,63.17,640,470692
88,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
89,10,10,606,3,3,2,1,33,573,112.37,78.85,33.52,569,397983
90,1,1,698,1,2,1,1,32,666,115.44,57.72,57.72,664,369192
91,2,2,305,1,2,1,1,28,277,100.48,50.24,50.24,275,327644
92,3,3,706,2,3,2,1,37,669,120.11,67.33,52.78,665,439531
93,4,4,727,1,3,1,2,21,706,47.98,23.93,24.05,704,273339
94,5,5,536,2,2,2,0,16,520,55.14,55.14,0.0,516,203000
95,6,6,707,2,4,2,2,48,659,160.57,76.17,84.4,655,572192
96,7,7,750,2,3,1,2,24,726,70.01,27.57,42.44,724,304500
97,8,8,765,4,7,4,3,66,699,196.13,110.75,85.38,691,814370
98,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
99,10,10,696,2,3,2,1,46,650,168.22,98.33,69.89,646,533014
100,1,1,714,2,3,1,2,22,692,48.42,23.93,24.49,688,283726
101,2,2,747,2,3,2,1,23,724,56.06,28.49,27.57,720,294113
102,3,3,814,2,2,2,0,14,800,25.2,25.2,0.0,796,182226
103,4,4,806,1,3,1,2,17,789,27.19,9.61,17.58,787,231791
104,5,5,791,4,4,3,1,27,764,56.39,51.41,4.98,756,354065
105,6,6,172,1,2,1,1,24,148,86.96,43.48,43.48,146,286096
106,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
107,8,8,778,4,4,3,1,38,740,127.03,104.83,22.2,732,468322
108,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
109,10,10,419,1,2,1,1,38,381,139.78,69.89,69.89,379,431514
110,1,1,711,1,3,1,2,23,688,65.98,32.98,33.0,686,294113
111,2,2,574,1,2,1,1,16,558,55.14,27.57,27.57,556,203000
112,3,3,311,1,2,1,1,30,281,105.56,52.78,52.78,279,348418
113,4,4,810,1,2,1,1,22,788,79.08,39.54,39.54,786,265322
114,5,5,394,3,4,3,1,36,358,112.34,80.1,32.24,352,447548
115,6,6,736,3,2,2,0,14,722,46.78,46.78,0.0,716,182226
116,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
117,8,8,581,4,5,4,1,50,531,166.88,148.84,18.04,523,611370
118,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
119,10,10,620,3,3,2,1,33,587,112.37,78.85,33.52,581,397983
120,1,1,794,1,2,1,1,12,782,19.22,9.61,9.61,780,161452
121,2,2,673,1,2,1,1,16,657,55.14,27.57,27.57,655,203000
122,3,3,372,4,3,2,1,29,343,89.79,76.46,13.33,337,356435
123,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
124,5,5,727,3,4,2,2,39,688,112.93,69.8,43.13,682,478709
125,6,6,731,2,3,2,1,31,700,106.57,70.83,35.74,696,377209
126,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
127,8,8,820,2,4,2,2,37,783,107.19,54.42,52.77,779,457935
128,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
129,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
130,1,1,740,1,2,1,1,32,708,115.44,57.72,57.72,706,369192
131,2,2,674,1,2,1,1,16,658,55.14,27.57,27.57,656,203000
132,3,3,819,2,2,2,0,14,805,25.2,25.2,0.0,801,182226
133,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
134,5,5,346,2,2,1,1,34,312,124.08,62.04,62.04,308,389966
135,6,6,651,3,3,2,1,25,626,69.67,56.91,12.76,620,314887
136,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
137,8,8,790,1,2,1,1,34,756,120.82,60.41,60.41,754,389966
138,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
139,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
