vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,820,33,21,18,3,199,621,663.5,580.79,82.71,575,2453497
1,3,3,801,28,23,19,4,232,569,767.3,681.67,85.63,523,2833076
2,5,5,795,33,18,18,0,188,607,633.67,633.67,0.0,557,2284028
3,7,7,812,40,23,21,2,261,551,901.15,841.34,59.81,495,3134299
4,9,9,814,19,16,14,2,180,634,610.91,524.94,85.97,600,2164124
5,2,2,838,36,25,21,4,228,610,768.79,662.15,106.64,554,2828336
6,3,3,814,26,23,18,5,227,587,748.41,625.12,123.29,545,2781141
7,5,5,810,16,17,13,4,166,644,556.8,450.16,106.64,612,2037110
8,7,7,804,14,10,8,2,111,693,383.43,323.62,59.81,671,1336997
9,9,9,823,13,13,8,5,115,708,362.48,216.26,146.22,686,1433757
10,2,2,810,15,15,10,5,133,677,425.08,311.88,113.2,651,1657531
11,3,3,779,30,18,15,3,189,590,638.02,562.59,75.43,544,2294415
12,5,5,781,8,6,4,2,70,711,236.42,150.45,85.97,699,837514
13,7,7,803,5,7,4,3,61,742,189.12,97.07,92.05,732,762435
14,9,9,785,8,9,6,3,96,689,314.71,204.81,109.9,675,1162788
15,2,2,823,13,13,10,3,99,724,300.28,236.39,63.89,700,1267565
16,3,3,756,15,11,8,3,110,646,356.24,304.3,51.94,622,1345014
17,5,5,779,14,10,9,1,105,674,347.75,343.67,4.08,652,1274675
18,7,7,797,4,6,3,3,56,741,184.1,92.05,92.05,733,692096
19,9,9,759,12,12,9,3,132,627,439.82,340.01,99.81,603,1591932
20,2,2,750,14,10,7,3,91,659,304.61,249.03,55.58,641,1129257
21,3,3,770,9,8,6,2,106,664,364.54,287.83,76.71,648,1248254
22,5,5,553,8,4,4,0,32,521,95.72,95.72,0.0,507,406000
23,7,7,633,1,2,1,1,20,613,64.48,32.24,32.24,611,244548
24,9,9,571,2,3,2,1,40,531,138.75,76.71,62.04,527,470692
25,2,2,331,2,4,2,2,50,281,179.22,124.08,55.14,277,592966
26,3,3,564,4,4,3,1,46,518,153.42,129.49,23.93,510,551418
27,5,5,382,11,4,4,0,32,350,103.0,103.0,0.0,334,406000
28,7,7,630,1,3,1,2,24,606,70.01,27.57,42.44,604,304500
29,9,9,592,5,3,2,1,40,552,138.75,76.71,62.04,546,470692
30,2,2,372,3,4,3,1,50,322,179.22,151.65,27.57,316,592966
31,3,3,360,5,4,3,1,32,328,103.0,79.07,23.93,318,406000
32,5,5,676,5,5,5,0,56,620,193.89,193.89,0.0,610,673692
33,7,7,636,3,3,1,2,24,612,70.01,27.57,42.44,608,304500
34,9,9,730,5,3,2,1,40,690,138.75,76.71,62.04,684,470692
35,2,2,648,4,5,3,2,40,608,125.15,87.38,37.77,600,507500
36,3,3,667,4,4,3,1,50,617,171.94,148.01,23.93,609,592966
37,5,5,670,4,3,3,0,40,630,138.75,138.75,0.0,624,470692
38,7,7,660,2,3,1,2,25,635,69.5,23.93,45.57,631,314887
39,9,9,713,2,3,2,1,40,673,138.75,76.71,62.04,669,470692
40,2,2,698,6,4,3,1,50,648,179.22,151.65,27.57,636,592966
41,3,3,704,7,6,4,2,65,639,208.25,170.99,37.26,627,785579
42,5,5,693,4,3,3,0,40,653,138.75,138.75,0.0,645,470692
43,7,7,756,5,5,3,2,55,701,175.06,129.49,45.57,693,663305
44,9,9,761,3,3,2,1,40,721,138.75,76.71,62.04,717,470692
45,2,2,670,2,5,2,3,40,630,125.15,59.81,65.34,626,507500
46,3,3,718,3,3,2,1,40,678,138.75,114.82,23.93,672,470692
47,5,5,723,6,3,3,0,40,683,138.75,138.75,0.0,675,470692
48,7,7,685,1,3,1,2,24,661,70.01,27.57,42.44,659,304500
49,9,9,774,2,3,2,1,40,734,138.75,76.71,62.04,730,470692
50,2,2,377,2,2,1,1,16,361,55.14,27.57,27.57,357,203000
51,3,3,752,2,3,2,1,40,712,138.75,114.82,23.93,708,470692
52,5,5,354,2,3,2,1,40,314,138.75,76.71,62.04,310,470692
53,7,7,698,4,3,1,2,24,674,70.01,27.57,42.44,670,304500
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,359,1,2,1,1,28,331,100.48,50.24,50.24,329,327644
56,3,3,562,1,2,1,1,30,532,105.56,52.78,52.78,530,348418
57,5,5,384,4,3,3,0,19,365,55.58,55.58,0.0,359,252565
58,7,7,682,2,3,1,2,25,657,69.5,23.93,45.57,653,314887
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
60,2,2,394,1,2,1,1,16,378,55.14,27.57,27.57,376,203000
61,3,3,563,1,2,1,1,30,533,105.56,52.78,52.78,531,348418
62,5,5,394,3,2,2,0,16,378,55.14,55.14,0.0,374,203000
63,7,7,680,1,3,1,2,34,646,106.23,52.78,53.45,644,408370
64,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
65,2,2,411,1,2,1,1,16,395,55.14,27.57,27.57,393,203000
66,3,3,671,3,2,1,1,30,641,105.56,52.78,52.78,639,348418
67,5,5,394,2,2,2,0,16,378,55.14,55.14,0.0,374,203000
68,7,7,693,1,3,1,2,34,659,106.23,52.78,53.45,657,408370
69,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
70,2,2,428,1,2,1,1,16,412,55.14,27.57,27.57,410,203000
71,3,3,588,3,2,1,1,16,572,47.86,23.93,23.93,568,203000
72,5,5,560,4,2,2,0,16,544,47.86,47.86,0.0,536,203000
73,7,7,670,2,3,1,2,24,646,70.01,27.57,42.44,644,304500
74,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
75,2,2,442,1,2,1,1,16,426,55.14,27.57,27.57,424,203000
76,3,3,575,2,2,1,1,16,559,47.86,23.93,23.93,555,203000
77,5,5,591,4,2,2,0,16,575,47.86,47.86,0.0,569,203000
78,7,7,670,1,3,1,2,24,646,70.01,27.57,42.44,644,304500
